label	pval	fdr	signature	geneset	overlap	background	hits	spdomain_sex	clus_set
BMI	0.96	1	8	612	2	1229	BRWD1 , EIF4A2	X6_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
NDD	1	1	8	148	0	1229		X6_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
ASD	1	1	8	99	0	1229		X6_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
BIP	1	1	8	30	0	1229		X6_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
OCD	1	1	8	22	0	1229		X6_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
AUD	1	1	8	28	0	1229		X6_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
OUD	1	1	8	18	0	1229		X6_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
Panic	1	1	8	6	0	1229		X6_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
PTSD	1	1	8	3	0	1229		X6_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
Anorexia	1	1	8	9	0	1229		X6_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
GAD	1	1	8	7	0	1229		X6_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
TS	1	1	8	1	0	1229		X6_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
Lefthanded	1	1	8	4	0	1229		X6_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
CannabisUseDisorder	1	1	8	1	0	1229		X6_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
GAD	0.014	0.2	44	8	2	1874	GLO1 , MIF	X15_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
NDD	0.021	0.2	44	211	10	1874	CLTC , GRIA2 , KIDINS220 , MRAS , NDUFA8 , NDUFS1 , PRKACB , RAB11A , SLC6A1 , UGP2	X15_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
Cannabis	0.13	0.84	44	6	1	1874	CALM1	X15_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
Panic	0.27	1	44	13	1	1874	DNM1L	X15_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
ASD	0.29	1	44	154	5	1874	ANK2 , GLO1 , GRIA2 , SLC6A1 , UGP2	X15_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
SCZ	0.44	1	44	308	8	1874	ACSL6 , GLO1 , GRIA2 , LY6H , NDUFS1 , PSMB10 , SLC6A1 , WDR82	X15_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
AD	0.45	1	44	104	3	1874	ANK2 , CALM1 , KIF1B	X15_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
AUD	0.62	1	44	40	1	1874	SLC6A1	X15_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
BIP	0.68	1	44	47	1	1874	WDR82	X15_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
MDD	0.73	1	44	346	7	1874	GLO1 , GRIA2 , MIF , NDUFS1 , PSMD4 , SLC6A1 , UGP2	X15_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
ADHD	0.85	1	44	78	1	1874	ATP6V0B	X15_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
BMI	0.92	1	44	939	18	1874	ACSL6 , ATP6V0B , BSCL2 , DDAH1 , EIF4A2 , GLO1 , KIF1B , MRAS , OGA , PRKACB , PSMC5 , PSMD2 , PSMD4 , SLC6A1 , STRAP , SUB1 , WDR82 , YWHAZ	X15_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
OCD	1	1	44	35	0	1874		X15_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
OUD	1	1	44	30	0	1874		X15_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
PTSD	1	1	44	3	0	1874		X15_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
Anorexia	1	1	44	15	0	1874		X15_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
TS	1	1	44	7	0	1874		X15_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
Lefthanded	1	1	44	6	0	1874		X15_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
CannabisUseDisorder	1	1	44	2	0	1874		X15_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
BMI	0.23	1	2	895	2	1847	IGIP , TM2D3	X25_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
SCZ	1	1	2	282	0	1847		X25_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
MDD	1	1	2	350	0	1847		X25_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
AD	1	1	2	100	0	1847		X25_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
NDD	1	1	2	203	0	1847		X25_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
ASD	1	1	2	146	0	1847		X25_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
BIP	1	1	2	39	0	1847		X25_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
OCD	1	1	2	35	0	1847		X25_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
Cannabis	1	1	2	4	0	1847		X25_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
ADHD	1	1	2	75	0	1847		X25_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
AUD	1	1	2	37	0	1847		X25_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
OUD	1	1	2	28	0	1847		X25_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
Panic	1	1	2	11	0	1847		X25_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
PTSD	1	1	2	4	0	1847		X25_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
Anorexia	1	1	2	15	0	1847		X25_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
GAD	1	1	2	10	0	1847		X25_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
TS	1	1	2	6	0	1847		X25_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
Lefthanded	1	1	2	8	0	1847		X25_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
CannabisUseDisorder	1	1	2	1	0	1847		X25_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
Cannabis	0.18	1	89	8	1	3588	CAMK2B	X23_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
AUD	0.18	1	89	59	3	3588	CAMK2N1 , GABRG2 , NAP1L4	X23_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
ASD	0.37	1	89	312	9	3588	ATP1A3 , CAMK2B , EEF1A2 , GRIA2 , PRKAR1B , SEZ6L2 , SLC12A5 , SYNJ1 , SYT1	X23_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
ADHD	0.41	1	89	170	5	3588	ATP13A2 , ATP6V0B , CALY , KIAA1109 , SV2A	X23_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
MDD	0.48	1	89	661	17	3588	ATP1A3 , CAMK2N1 , DMTN , ECEL1 , FKBP4 , GABRG2 , GNAZ , GOLGA3 , GRIA2 , KIAA1109 , KLC2 , MAP2 , NAP1L4 , PJA2 , SLC12A5 , VGF , ZMAT2	X23_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
SCZ	0.56	1	89	571	14	3588	CALY , CAMK2B , CDK5R1 , EEF1A2 , ENO2 , GABRG2 , GRIA2 , NSG1 , PRKCZ , SLC12A5 , SV2A , SYT1 , VGF , ZMAT2	X23_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
NDD	0.57	1	89	409	10	3588	ATP1A3 , CAMK2B , EEF1A2 , GRIA2 , KIDINS220 , NCDN , PREPL , SLC12A5 , SYT1 , TUBB2A	X23_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
AD	0.71	1	89	191	4	3588	RUNDC3A , SEC23A , SEZ6L2 , YWHAH	X23_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
OUD	0.73	1	89	52	1	3588	RHBDD2	X23_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
BMI	0.78	1	89	1777	41	3588	AGAP3 , AP3M2 , ATP13A2 , ATP6AP1 , ATP6V0B , BSCL2 , CALB2 , CDK5R1 , DMTN , EFR3B , FKBP4 , GNAZ , GNG2 , GPX3 , KLC2 , MEG3 , MOAP1 , NAP1L4 , NCDN , NECAP1 , NSG1 , PDS5B , PJA2 , PLD3 , PPM1A , PRKCZ , RHBDD2 , RUNDC3A , SEC23A , SEZ6L2 , STMN2 , SYNJ1 , TM2D3 , TMEM59L , TNKS , TSC22D3 , TSPYL1 , TUBB2A , VGF , YWHAH , ZMAT2	X23_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
OCD	0.86	1	89	77	1	3588	BEX4	X23_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
BIP	0.87	1	89	81	1	3588	PRKCZ	X23_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
Panic	1	1	89	19	0	3588		X23_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
PTSD	1	1	89	11	0	3588		X23_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
Anorexia	1	1	89	27	0	3588		X23_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
GAD	1	1	89	17	0	3588		X23_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
TS	1	1	89	12	0	3588		X23_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
Lefthanded	1	1	89	12	0	3588		X23_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
CannabisUseDisorder	1	1	89	4	0	3588		X23_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
TS	0.043	0.74	12	13	1	3578	RANGAP1	X5_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
ADHD	0.096	0.74	12	158	2	3578	ADGRL1 , GIT1	X5_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
SCZ	0.12	0.74	12	582	4	3578	DGKZ , GRIA1 , NPTX1 , RANGAP1	X5_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
MDD	0.18	0.86	12	681	4	3578	DGKZ , GRIA1 , PCLO , RANGAP1	X5_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
OCD	0.24	0.86	12	80	1	3578	RANGAP1	X5_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
ASD	0.31	0.86	12	334	2	3578	GRIA1 , PCLO	X5_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
BMI	0.32	0.86	12	1693	7	3578	DGKZ , GIT1 , MEG3 , NPTX1 , PRKACB , RANGAP1 , XPO6	X5_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
NDD	0.44	1	12	434	2	3578	GRIA1 , PRKACB	X5_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
AD	1	1	12	179	0	3578		X5_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
BIP	1	1	12	82	0	3578		X5_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
Cannabis	1	1	12	8	0	3578		X5_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
AUD	1	1	12	69	0	3578		X5_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
OUD	1	1	12	55	0	3578		X5_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
Panic	1	1	12	18	0	3578		X5_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
PTSD	1	1	12	10	0	3578		X5_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
Anorexia	1	1	12	29	0	3578		X5_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
GAD	1	1	12	19	0	3578		X5_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
Lefthanded	1	1	12	11	0	3578		X5_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
CannabisUseDisorder	1	1	12	4	0	3578		X5_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
SCZ	1	1	1	761	0	4839		X11_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
MDD	1	1	1	894	0	4839		X11_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
AD	1	1	1	240	0	4839		X11_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
BMI	1	1	1	2271	0	4839		X11_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
NDD	1	1	1	559	0	4839		X11_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
ASD	1	1	1	449	0	4839		X11_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
BIP	1	1	1	118	0	4839		X11_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
OCD	1	1	1	106	0	4839		X11_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
Cannabis	1	1	1	11	0	4839		X11_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
ADHD	1	1	1	220	0	4839		X11_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
AUD	1	1	1	88	0	4839		X11_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
OUD	1	1	1	73	0	4839		X11_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
Panic	1	1	1	22	0	4839		X11_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
PTSD	1	1	1	13	0	4839		X11_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
Anorexia	1	1	1	39	0	4839		X11_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
GAD	1	1	1	24	0	4839		X11_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
TS	1	1	1	18	0	4839		X11_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
Lefthanded	1	1	1	16	0	4839		X11_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
CannabisUseDisorder	1	1	1	4	0	4839		X11_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
ADHD	0.19	1	18	141	2	3183	BRWD1 , CALY	X10_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
OUD	0.22	1	18	44	1	3183	HSPH1	X10_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
BIP	0.34	1	18	72	1	3183	SYNE1	X10_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
MDD	0.43	1	18	589	4	3183	ARHGEF7 , CELF1 , HSPH1 , SYNE1	X10_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
ASD	0.45	1	18	264	2	3183	SDC2 , SYNE1	X10_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
AD	0.64	1	18	177	1	3183	CELF1	X10_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
SCZ	0.8	1	18	498	2	3183	CALY , CELF1	X10_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
BMI	0.86	1	18	1558	7	3183	ARHGDIG , ARHGEF7 , BRWD1 , BSCL2 , CELF1 , HSPH1 , VEGFB	X10_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
NDD	0.87	1	18	345	1	3183	SYNE1	X10_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
OCD	1	1	18	70	0	3183		X10_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
Cannabis	1	1	18	8	0	3183		X10_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
AUD	1	1	18	55	0	3183		X10_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
Panic	1	1	18	15	0	3183		X10_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
PTSD	1	1	18	8	0	3183		X10_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
Anorexia	1	1	18	27	0	3183		X10_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
GAD	1	1	18	12	0	3183		X10_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
TS	1	1	18	9	0	3183		X10_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
Lefthanded	1	1	18	11	0	3183		X10_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
CannabisUseDisorder	1	1	18	4	0	3183		X10_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
BIP	0.054	0.97	14	76	2	2779	DDN , PRKCB	X13_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
ASD	0.15	0.97	14	274	3	2779	AGAP2 , BCAS1 , PRKCB	X13_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
OUD	0.2	0.97	14	43	1	2779	ACTN2	X13_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
MDD	0.25	0.97	14	517	4	2779	AGAP2 , ANO3 , PRKCB , WFS1	X13_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
AUD	0.26	0.97	14	58	1	2779	CCK	X13_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
NDD	0.84	1	14	341	1	2779	WFS1	X13_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
SCZ	0.93	1	14	475	1	2779	CCK	X13_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
BMI	0.95	1	14	1289	4	2779	AGAP2 , AK5 , ANO3 , PRKCB	X13_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
AD	1	1	14	137	0	2779		X13_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
OCD	1	1	14	56	0	2779		X13_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
Cannabis	1	1	14	6	0	2779		X13_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
ADHD	1	1	14	116	0	2779		X13_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
Panic	1	1	14	14	0	2779		X13_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
PTSD	1	1	14	9	0	2779		X13_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
Anorexia	1	1	14	24	0	2779		X13_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
GAD	1	1	14	13	0	2779		X13_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
TS	1	1	14	10	0	2779		X13_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
Lefthanded	1	1	14	10	0	2779		X13_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
CannabisUseDisorder	1	1	14	2	0	2779		X13_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
NDD	0.22	1	61	427	9	3882	AKT3 , AP1S2 , PTEN , PUM1 , SLC9A6 , SYNE1 , TRIM37 , TUBGCP2 , UNC80	X14_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
ASD	0.23	1	61	319	7	3882	AP1S2 , EIF4E , PTEN , SDC2 , SLC9A6 , SYNE1 , UNC80	X14_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
Panic	0.28	1	61	21	1	3882	PCDH17	X14_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
SCZ	0.32	1	61	593	11	3882	AKT3 , CALY , ENO2 , FADS2 , FUT9 , LY6H , NPTN , PCDH17 , SEPTIN3 , TRIM37 , VPS39	X14_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
BIP	0.43	1	61	93	2	3882	FADS2 , SYNE1	X14_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
OUD	0.61	1	61	59	1	3882	ARPC5L	X14_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
MDD	0.67	1	61	695	10	3882	AKT3 , ARPC5L , FADS2 , FKBP9 , HABP4 , MAP9 , NPTN , PCNP , SCAMP1 , SYNE1	X14_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
AUD	0.67	1	61	70	1	3882	GABRG1	X14_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
OCD	0.75	1	61	87	1	3882	FKBP8	X14_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
ADHD	0.81	1	61	189	2	3882	BRWD1 , CALY	X14_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
AD	0.96	1	61	193	1	3882	PSMC6	X14_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
BMI	0.98	1	61	1891	22	3882	BRWD1 , EIF4E , FBXO9 , FKBP8 , FKBP9 , GABRG1 , HABP4 , HPCAL4 , KLHDC10 , NPTN , NUDC , PCDH17 , PDXP , PSMD2 , PTEN , RCN2 , RFK , SESN3 , TIMM17A , TMEM59L , USP10 , USP14	X14_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
Cannabis	1	1	61	7	0	3882		X14_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
PTSD	1	1	61	10	0	3882		X14_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
Anorexia	1	1	61	31	0	3882		X14_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
GAD	1	1	61	16	0	3882		X14_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
TS	1	1	61	14	0	3882		X14_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
Lefthanded	1	1	61	13	0	3882		X14_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
CannabisUseDisorder	1	1	61	4	0	3882		X14_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
AUD	0.0037	0.07	19	72	3	4267	ADCY5 , CAMK2N1 , POMC	X2_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
MDD	0.11	0.97	19	772	6	4267	ADCY5 , CAMK2N1 , DMXL2 , ETNK1 , PEX5L , POMC	X2_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
NDD	0.15	0.97	19	475	4	4267	ATP6V0A1 , CLCN4 , MRAS , SLC1A4	X2_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
ASD	0.22	1	19	367	3	4267	ADCY5 , CLCN4 , DMXL2	X2_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
BIP	0.36	1	19	100	1	4267	ATP6V0A1	X2_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
OCD	0.36	1	19	99	1	4267	PEX5L	X2_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
ADHD	0.58	1	19	191	1	4267	POMC	X2_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
BMI	0.6	1	19	2034	9	4267	ATP6V0A1 , ATP8A1 , B4GALNT4 , DMXL2 , ETNK1 , GABARAPL1 , MRAS , POMC , SOCS5	X2_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
SCZ	1	1	19	645	0	4267		X2_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
AD	1	1	19	217	0	4267		X2_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
Cannabis	1	1	19	11	0	4267		X2_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
OUD	1	1	19	63	0	4267		X2_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
Panic	1	1	19	22	0	4267		X2_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
PTSD	1	1	19	8	0	4267		X2_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
Anorexia	1	1	19	32	0	4267		X2_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
GAD	1	1	19	19	0	4267		X2_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
TS	1	1	19	17	0	4267		X2_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
Lefthanded	1	1	19	12	0	4267		X2_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
CannabisUseDisorder	1	1	19	3	0	4267		X2_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
ASD	0.041	0.77	9	571	3	6328	NBEA , SCN8A , TAOK2	X9_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
OUD	0.13	1	9	94	1	6328	TAOK2	X9_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
NDD	0.28	1	9	726	2	6328	NBEA , SCN8A	X9_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
ADHD	0.33	1	9	280	1	6328	PTPRF	X9_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
AD	0.36	1	9	305	1	6328	TAOK2	X9_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
SCZ	0.42	1	9	985	2	6328	PTPRF , TAOK2	X9_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
MDD	0.83	1	9	1140	1	6328	TAOK2	X9_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
BMI	0.86	1	9	2906	3	6328	RIPOR2 , TAOK2 , TBRG1	X9_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
BIP	1	1	9	147	0	6328		X9_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
OCD	1	1	9	138	0	6328		X9_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
Cannabis	1	1	9	18	0	6328		X9_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
AUD	1	1	9	113	0	6328		X9_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
Panic	1	1	9	28	0	6328		X9_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
PTSD	1	1	9	18	0	6328		X9_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
Anorexia	1	1	9	45	0	6328		X9_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
GAD	1	1	9	29	0	6328		X9_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
TS	1	1	9	25	0	6328		X9_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
Lefthanded	1	1	9	18	0	6328		X9_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
CannabisUseDisorder	1	1	9	4	0	6328		X9_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
ASD	0.021	0.33	3	389	2	4555	AP1S2 , ZMYM2	X27_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
NDD	0.035	0.33	3	513	2	4555	AP1S2 , ZMYM2	X27_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
SCZ	0.4	1	3	707	1	4555	ZMYM2	X27_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
BMI	0.85	1	3	2144	1	4555	ZMYM2	X27_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
MDD	1	1	3	819	0	4555		X27_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
AD	1	1	3	217	0	4555		X27_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
BIP	1	1	3	116	0	4555		X27_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
OCD	1	1	3	102	0	4555		X27_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
Cannabis	1	1	3	12	0	4555		X27_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
ADHD	1	1	3	205	0	4555		X27_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
AUD	1	1	3	87	0	4555		X27_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
OUD	1	1	3	69	0	4555		X27_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
Panic	1	1	3	21	0	4555		X27_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
PTSD	1	1	3	13	0	4555		X27_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
Anorexia	1	1	3	38	0	4555		X27_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
GAD	1	1	3	18	0	4555		X27_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
TS	1	1	3	18	0	4555		X27_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
Lefthanded	1	1	3	13	0	4555		X27_MaleUp	BSpace_k31_HARMONYlmbna_nnsvg10
