label	pval	fdr	signature	geneset	overlap	background	hits	spdomain_sex	clus_set
MDD	0.45	1	315	814	63	4153	ACSL4 , AKT3 , AMPH , AP5M1 , ATP1A3 , BCAT1 , C1QTNF4 , CADPS , CALB1 , CAMKV , CAPRIN2 , CARTPT , CCDC85B , CELF4 , CNIH2 , CPEB3 , CYB561 , DLG2 , DLG4 , DMXL2 , DNM1 , DNM3 , EBLN3P , ECEL1 , ELAVL2 , ENC1 , GABRB3 , GABRG2 , GAD1 , GAD2 , GAP43 , GLYR1 , GPM6A , GRIA1 , GRIA2 , HERC1 , INA , INAFM1 , KIF5A , KLC1 , MAP2 , MYT1L , NCS1 , NEGR1 , NSF , PCLO , PGAP1 , PJA2 , POMC , PPP3CA , RERE , RTN1 , SCAMP1 , SGIP1 , SLC12A5 , SNAP25 , SNAP91 , SST , SYT4 , TAC1 , VGF , ZNF638 , ZYG11B	X14_MaleUp	BSpace_k20_HARMONYlmbna_nnsvg10
GAD	0.51	1	315	22	2	4153	CARTPT , NSF	X14_MaleUp	BSpace_k20_HARMONYlmbna_nnsvg10
OUD	0.58	1	315	67	5	4153	APOC1 , CAMKV , NEGR1 , SGIP1 , YWHAG	X14_MaleUp	BSpace_k20_HARMONYlmbna_nnsvg10
Anorexia	0.74	1	315	34	2	4153	CAMKV , NEFH	X14_MaleUp	BSpace_k20_HARMONYlmbna_nnsvg10
OCD	0.76	1	315	97	6	4153	ATP2B1 , KCNB1 , MAGED1 , NEFH , PTDSS1 , YWHAB	X14_MaleUp	BSpace_k20_HARMONYlmbna_nnsvg10
TS	0.78	1	315	19	1	4153	MYT1L	X14_MaleUp	BSpace_k20_HARMONYlmbna_nnsvg10
AD	0.82	1	315	225	14	4153	ACHE , APOC1 , C1QTNF4 , CYB561 , DLG2 , GLYR1 , GNAO1 , HERC1 , INAFM1 , PHACTR1 , RUNDC3A , SEZ6L2 , TSTD1 , VSNL1	X14_MaleUp	BSpace_k20_HARMONYlmbna_nnsvg10
Panic	0.84	1	315	23	1	4153	TAC1	X14_MaleUp	BSpace_k20_HARMONYlmbna_nnsvg10
BIP	0.9	1	315	102	5	4153	ATP6V0A1 , KCNB1 , NSF , PRKCZ , SNAP91	X14_MaleUp	BSpace_k20_HARMONYlmbna_nnsvg10
ADHD	0.97	1	315	213	10	4153	CALY , CAMKV , NSF , POMC , RAB3C , SAE1 , SV2A , SYT4 , TMTC1 , YWHAB	X14_MaleUp	BSpace_k20_HARMONYlmbna_nnsvg10
BMI	1	1	315	2104	127	4153	ACHE , ACLY , ADD2 , AGAP3 , AKAP11 , ANKRD46 , APOC1 , ARHGDIG , ASTN1 , ATP2B1 , ATP6V0A1 , ATP6V1B2 , BASP1 , BLCAP , BSCL2 , C1QTNF4 , CALB2 , CAMKV , CAPRIN2 , CARTPT , CCDC85B , CDIPT , CDKN2D , CERT1 , CHD5 , CHGA , CHST1 , CLTB , CNIH2 , CPEB3 , CSRNP3 , CYB5R1 , CYFIP2 , DDAH1 , DLG4 , DMXL2 , DNAJB14 , DNM1 , EBLN3P , ELOVL4 , ENC1 , FRY , GALNT16 , GLS , GLYR1 , GPX3 , HERC1 , HK1 , HPCAL4 , IDS , KCMF1 , KIAA1191 , KIF3C , KLC1 , LONRF2 , LYSMD2 , MAGED1 , MAP1A , MAPKAP1 , MBOAT7 , MEF2D , MEG8 , MOAP1 , MRPL17 , MRPS15 , MYT1L , NAPB , NCS1 , NDRG4 , NECAB2 , NECAP1 , NEGR1 , NSF , NSG1 , OCRL , PACSIN1 , PCSK2 , PGAP1 , PJA2 , PLD3 , POLR2B , POMC , PPFIA3 , PPP3CA , PRKAR1A , PRKAR2B , PRKCZ , PRRT1 , PSD , PSMC5 , PTDSS1 , PTPRN , RAB3A , RAB6B , RALYL , RAP1GAP , RCN2 , REEP2 , RERE , RLIM , RPH3A , RPRD1A , RTN1 , RUFY3 , RUNDC3A , SAE1 , SARAF , SCAMP5 , SCN2A , SCN3A , SEZ6L2 , SGIP1 , SIN3B , STMN2 , STXBP1 , SUCLA2 , SUGP2 , SUMO3 , TMEM158 , TMEM50B , TMEM59L , TNIK , TUBB2A , UHMK1 , VGF , YWHAB , ZNF638	X14_MaleUp	BSpace_k20_HARMONYlmbna_nnsvg10
Cannabis	1	1	315	11	0	4153		X14_MaleUp	BSpace_k20_HARMONYlmbna_nnsvg10
CannabisUseDisorder	1	1	315	4	0	4153		X14_MaleUp	BSpace_k20_HARMONYlmbna_nnsvg10
ASD	0.13	1	268	606	28	7238	AHI1 , AP1S2 , APBB1 , ARNT2 , CASKIN1 , CLCN4 , DLG4 , GABRA3 , GABRA4 , GBE1 , GNAI1 , JMJD1C , KMT2E , MARK1 , MBOAT7 , NAA15 , NOVA2 , NSMCE3 , PATJ , PPP2R1B , RNF25 , SCN2A , SEZ6L2 , SYNJ1 , TAOK2 , TCF20 , UNC13A , USP9Y	X13_MaleUp	BSpace_k20_HARMONYlmbna_nnsvg10
GAD	0.28	1	268	28	2	7238	FOS , PAM	X13_MaleUp	BSpace_k20_HARMONYlmbna_nnsvg10
OCD	0.3	1	268	171	8	7238	AEN , ASB13 , PAM , RABEPK , RABGAP1L , SGSM1 , SMPD1 , TOB1	X13_MaleUp	BSpace_k20_HARMONYlmbna_nnsvg10
NDD	0.34	1	268	848	34	7238	AFF3 , AHI1 , AP1S2 , ASS1 , ATP6V0A1 , ATP6V1B2 , CLCN4 , CNNM2 , CTSD , DDX6 , DLG4 , DPAGT1 , FASN , GTPBP3 , KMT2E , MBOAT7 , MMAB , MTRR , NAA15 , NOVA2 , PC , PDHX , PIGG , SCN2A , SIL1 , SMPD1 , STN1 , SYP , TAF13 , TCF20 , TH , TPP1 , WDR37 , ZBTB11	X13_MaleUp	BSpace_k20_HARMONYlmbna_nnsvg10
AUD	0.36	1	268	131	6	7238	LDLR , LRP8 , OPRK1 , SAT1 , TACR3 , TH	X13_MaleUp	BSpace_k20_HARMONYlmbna_nnsvg10
BIP	0.49	1	268	178	7	7238	ATP6V0A1 , BTN2A1 , CKMT1A , DVL1 , MCHR1 , STK4 , TTC39A	X13_MaleUp	BSpace_k20_HARMONYlmbna_nnsvg10
AD	0.52	1	268	372	14	7238	AEN , CACNG3 , CD55 , CYP46A1 , FOXRED2 , NDRG3 , NECTIN2 , NGEF , PLCG2 , SEZ6L2 , STK4 , STX4 , TAOK2 , TPP1	X13_MaleUp	BSpace_k20_HARMONYlmbna_nnsvg10
SCZ	0.62	1	268	1118	40	7238	A1BG , AHI1 , B3GAT1 , BTN2A1 , CALB1 , CNNM2 , CYP46A1 , DLG4 , GABRA4 , HCG18 , HMGA1 , HTR5A , JMJD1C , JUN , KLF6 , KMT2E , LRP8 , MCHR1 , MMAB , NDEL1 , NGEF , NRGN , OXSR1 , PPP3R1 , PROX1 , PRRT1 , RABGAP1L , RCN1 , RPS6KL1 , SHISA4 , SNCB , SYP , TACR3 , TAOK2 , TCF20 , TH , UBE2O , UBR2 , VGF , ZNF536	X13_MaleUp	BSpace_k20_HARMONYlmbna_nnsvg10
TS	0.63	1	268	26	1	7238	PAM	X13_MaleUp	BSpace_k20_HARMONYlmbna_nnsvg10
ADHD	0.8	1	268	333	10	7238	APOLD1 , AVL9 , CCDC184 , CCNT2 , CD83 , CHMP4B , GBE1 , GIT1 , HR , TMEM9	X13_MaleUp	BSpace_k20_HARMONYlmbna_nnsvg10
Anorexia	0.88	1	268	57	1	7238	ANKRD52	X13_MaleUp	BSpace_k20_HARMONYlmbna_nnsvg10
MDD	0.9	1	268	1308	41	7238	ARFGAP1 , ARRDC4 , AVL9 , B3GAT1 , BTN2A1 , CALB1 , DLG4 , ECEL1 , FOS , GABRA3 , GTPBP3 , HABP4 , KLHL18 , LRP8 , MCHR1 , MMAB , MTRR , MVK , NAA15 , NEAT1 , NGEF , OPRK1 , PDP1 , PFKP , PGF , RABEPK , RABGAP1L , RAD23B , RCN1 , RELL2 , RPS6KL1 , SAT1 , SGK1 , STX4 , TAOK2 , TH , UBE2M , VGF , WDR37 , WDR7 , ZNF536	X13_MaleUp	BSpace_k20_HARMONYlmbna_nnsvg10
BMI	0.9	1	268	3421	117	7238	AFF3 , AGPAT2 , ARFGAP1 , ARL8A , ASB13 , ATP6AP1 , ATP6V0A1 , ATP6V1B2 , ATP8A1 , AVL9 , B3GAT1 , BLCAP , BMERB1 , BTG2 , BTN2A1 , CCNT2 , CCR10 , CD55 , CD83 , CHMP4B , CHST1 , CKMT1A , CLIP2 , CLK1 , CNNM2 , CTSD , CYB5R1 , CYLD , CYP46A1 , DDX6 , DLG4 , DPAGT1 , DUSP14 , ELL2 , EPN1 , ETV5 , FAIM2 , FAM214B , FASN , FOS , FOSL2 , GADD45B , GBE1 , GIT1 , GIT2 , GLS , GTPBP3 , HABP4 , HMGA1 , HMGCR , HR , IER2 , IFRD1 , JMJD1C , JUN , JUND , KLF6 , KLHL18 , KMT2E , LDLR , MBOAT7 , MEF2D , MIDN , MMAB , MTRNR2L1 , NDEL1 , NDRG3 , NEAT1 , NECAB3 , NECTIN2 , OTUD4 , PAM , PATJ , PC , PDLIM7 , PIM1 , PLCG2 , POLR3C , PPP1R15A , PRRT1 , PYGB , RABGAP1L , RAD23B , RANBP2 , RCN1 , RNF187 , RTP5 , SAT1 , SCN2A , SDF2L1 , SEC61A2 , SEZ6L2 , SGK1 , SHISA4 , SIL1 , SLC35C2 , SNX9 , ST8SIA3 , STK4 , STN1 , STX4 , SURF6 , SYNJ1 , TAF13 , TAF15 , TAOK2 , TCF20 , TNRC6A , TSC22D3 , TTC39A , UBE2O , UBR2 , VGF , XPO6 , ZNF532 , ZNF536 , ZZEF1	X13_MaleUp	BSpace_k20_HARMONYlmbna_nnsvg10
OUD	0.91	1	268	105	2	7238	RABEPK , TAOK2	X13_MaleUp	BSpace_k20_HARMONYlmbna_nnsvg10
Cannabis	1	1	268	16	0	7238		X13_MaleUp	BSpace_k20_HARMONYlmbna_nnsvg10
Panic	1	1	268	30	0	7238		X13_MaleUp	BSpace_k20_HARMONYlmbna_nnsvg10
PTSD	1	1	268	18	0	7238		X13_MaleUp	BSpace_k20_HARMONYlmbna_nnsvg10
Lefthanded	1	1	268	20	0	7238		X13_MaleUp	BSpace_k20_HARMONYlmbna_nnsvg10
CannabisUseDisorder	1	1	268	6	0	7238		X13_MaleUp	BSpace_k20_HARMONYlmbna_nnsvg10
AUD	0.011	0.2	277	110	11	6124	CAMK2A , CAMK2N1 , GABBR1 , GABRG2 , GAD1 , GAL , GRIN1 , MAOA , PDE4B , POMC , SLC1A2	X12_MaleUp	BSpace_k20_HARMONYlmbna_nnsvg10
Cannabis	0.13	0.86	277	14	2	6124	APOL2 , GAL	X12_MaleUp	BSpace_k20_HARMONYlmbna_nnsvg10
BIP	0.14	0.86	277	149	10	6124	ABCA3 , ATP6V0A1 , GABBR1 , KIFC2 , MLLT11 , PRKCZ , SNAP91 , TMUB2 , TTYH3 , XBP1	X12_MaleUp	BSpace_k20_HARMONYlmbna_nnsvg10
CannabisUseDisorder	0.21	0.88	277	5	1	6124	PDE4B	X12_MaleUp	BSpace_k20_HARMONYlmbna_nnsvg10
SCZ	0.23	0.88	277	955	48	6124	AKAP6 , AP3B2 , APOL2 , ATP6V1G2 , C1orf216 , CHGA , CHI3L1 , CSDC2 , CUL1 , CYP46A1 , DLG2 , DLG4 , DNM1 , FAM53C , FNDC10 , GABBR1 , GABRG2 , GAD1 , GAD2 , KCTD10 , KLF6 , MAOA , MPP6 , NDEL1 , NFASC , NRGN , NRXN2 , PDE4B , PIP4K2A , PPP3R1 , PRKCZ , PTPN5 , RANGAP1 , RIMS2 , RUSC1 , SEPTIN3 , SH3GL3 , SH3PXD2A , SLC1A2 , SLC32A1 , SNAP91 , SNCB , SOX10 , SULT4A1 , SYNGR1 , TTYH3 , TUBB3 , XBP1	X12_MaleUp	BSpace_k20_HARMONYlmbna_nnsvg10
MDD	0.28	0.88	277	1146	56	6124	ACSL4 , AGPAT4 , AMPH , AQP1 , ATP1A3 , CAMK2A , CAMK2N1 , CAMKV , CCNC , CSDC2 , DDIT3 , DDIT4 , DLG2 , DLG4 , DNM1 , DOCK9 , ECEL1 , ENC1 , EXOSC7 , GABBR1 , GABRG2 , GAD1 , GAD2 , GAL , GAPVD1 , GOLGA3 , IDI1 , IFI44 , IFI6 , INAFM1 , ISG15 , KCTD10 , KIFC2 , MPP6 , NRXN2 , OSGIN2 , PCLO , PDE4B , PER1 , PFKFB3 , POMC , PTPN5 , RABGEF1 , RANGAP1 , S100A13 , SLC1A2 , SLC4A8 , SNAP91 , SOX10 , SYNGR1 , TTR , TTYH3 , TUBA4A , UBE2M , VCL , ZBTB16	X12_MaleUp	BSpace_k20_HARMONYlmbna_nnsvg10
GAD	0.33	0.89	277	26	2	6124	FLOT2 , STX1B	X12_MaleUp	BSpace_k20_HARMONYlmbna_nnsvg10
OUD	0.38	0.89	277	89	5	6124	CAMKV , GAPVD1 , IFI6 , PDE4B , SMARCAD1	X12_MaleUp	BSpace_k20_HARMONYlmbna_nnsvg10
PTSD	0.55	1	277	17	1	6124	CAMKV	X12_MaleUp	BSpace_k20_HARMONYlmbna_nnsvg10
NDD	0.57	1	277	698	31	6124	ACSL4 , AKAP6 , AP3B2 , ATP1A3 , ATP6V0A1 , BRSK2 , CAMK2A , CYFIP2 , DHCR24 , DLG4 , DNM1 , EIF5A , GBA2 , GPT2 , GRIN1 , HGSNAT , MAGEL2 , MAOA , NAPB , NBEA , NEXMIF , NRXN2 , PRKACB , RIMS2 , SIL1 , SLC1A2 , SLC1A4 , SOX10 , STX1B , TRAPPC9 , TUBB3	X12_MaleUp	BSpace_k20_HARMONYlmbna_nnsvg10
TS	0.64	1	277	22	1	6124	RANGAP1	X12_MaleUp	BSpace_k20_HARMONYlmbna_nnsvg10
Anorexia	0.65	1	277	48	2	6124	CAMKV , PER1	X12_MaleUp	BSpace_k20_HARMONYlmbna_nnsvg10
ASD	0.69	1	277	528	22	6124	APBB1 , ATP1A3 , BRSK2 , CAMK2A , CLASP1 , DHCR24 , DLG2 , DLG4 , GLRA2 , GRIN1 , HECTD4 , MAGEL2 , MAOA , MTMR9 , NBEA , NEXMIF , NRP2 , NRXN2 , PCLO , PER1 , TRAPPC9 , ZBTB16	X12_MaleUp	BSpace_k20_HARMONYlmbna_nnsvg10
AD	0.85	1	277	313	11	6124	CYP46A1 , DDIT3 , DHCR24 , DLG2 , GREB1 , IFIT3 , INAFM1 , MTMR3 , PLEKHA1 , SDS , STX1B	X12_MaleUp	BSpace_k20_HARMONYlmbna_nnsvg10
OCD	0.9	1	277	144	4	6124	CSDC2 , PER1 , RANGAP1 , VCL	X12_MaleUp	BSpace_k20_HARMONYlmbna_nnsvg10
ADHD	0.92	1	277	291	9	6124	BRWD1 , CAMKV , FGFR3 , IFIT1 , KIFC2 , PIP4K2A , POMC , RAB3C , SNHG7	X12_MaleUp	BSpace_k20_HARMONYlmbna_nnsvg10
BMI	0.94	1	277	2946	121	6124	AARSD1 , ABCC5 , ACSL1 , AFF1 , AGAP3 , AGPAT4 , AQP1 , ARAP2 , ATP6V0A1 , ATP8A1 , B4GALNT4 , BAIAP2 , BRSK2 , BRWD1 , C1orf216 , CAMKV , CBX4 , CCNC , CCNL1 , CEBPD , CENPV , CHGA , CHI3L1 , CHST1 , CNOT9 , CSDC2 , CYFIP2 , CYP46A1 , CYTH1 , DDIT3 , DDIT4 , DHCR24 , DLG4 , DNM1 , DOCK9 , EIF5A , ELL2 , ENC1 , ENTPD6 , ETS2 , EXOSC6 , EXOSC7 , FAM53C , FGFR3 , FLOT2 , FNDC10 , GABARAPL1 , GABBR1 , GALNT16 , GAPVD1 , GNG2 , HECTD4 , HGS , HGSNAT , HMGCR , IFI6 , IFITM2 , IMPA1 , KAT7 , KCNIP4 , KCTD10 , KCTD3 , KIF3C , KLF6 , KLF9 , LARP4 , LONRF2 , LUC7L , MAGEL2 , MAOA , MAST3 , MEG8 , MIDN , MLLT11 , MTMR3 , MTMR9 , MTRNR2L1 , NAMPT , NAPB , NDEL1 , NDRG1 , NFASC , NRXN2 , OSGIN2 , PDE4B , PFKFB3 , PIP4K2A , PLEKHA1 , POLD4 , POLDIP2 , POMC , PPFIA3 , PPP1R3C , PRKACB , PRKCZ , PTPRM , QSOX1 , RAB6B , RANGAP1 , RETREG3 , RNMT , RTP5 , RUSC1 , SIL1 , SMAP2 , SMARCAD1 , SRGN , STMN2 , STX1B , SURF6 , SYNGR1 , TMUB2 , TP53INP2 , UBE2E2 , USP12 , VAT1 , VCL , ZBTB16 , ZDHHC18 , ZFYVE16 , ZFYVE27	X12_MaleUp	BSpace_k20_HARMONYlmbna_nnsvg10
Panic	1	1	277	29	0	6124		X12_MaleUp	BSpace_k20_HARMONYlmbna_nnsvg10
Lefthanded	1	1	277	17	0	6124		X12_MaleUp	BSpace_k20_HARMONYlmbna_nnsvg10
NDD	0.0051	0.098	642	547	100	4431	ACHE , ACSL4 , AKT3 , ANKRD17 , AP1S2 , ATP1A1 , ATP1A3 , ATP6V0A1 , ATP6V0C , ATP6V1A , ATP6V1B2 , ATP8A2 , BCAP31 , CAMK2B , CHL1 , CLCN4 , CLTC , CYFIP2 , DDX6 , DNM1 , EEF1A2 , EIF5A , EPB41L1 , FGF12 , FGF13 , FRRS1L , FRY , GABRA1 , GABRB3 , GNAO1 , GNAS , GRIA2 , GRIN1 , HK1 , HPRT1 , HRAS , HUWE1 , IDS , KCNMA1 , KIF1A , KIF5A , KIF5C , L1CAM , MADD , MAN1B1 , MAP1B , MAP2K1 , MAP2K2 , MAPK8IP3 , MAPT , MDH2 , MYO5A , NAPB , NBEA , NCDN , NF1 , NRXN1 , NSD2 , NSF , OCRL , PAFAH1B1 , PAK3 , PGAP1 , PGK1 , PI4KA , PPP2R1A , PREPL , PRKACB , PTDSS1 , PTEN , PUM1 , RAB3GAP1 , RAB3GAP2 , ROGDI , SCAMP5 , SCN2A , SCN3A , SIX3 , SLC12A5 , SLC1A2 , SLC1A4 , SLC9A6 , SMARCA4 , SNAP25 , STX1B , STXBP1 , SYN1 , SYP , SYT1 , TAF13 , TBC1D24 , TSC1 , TSPAN7 , TUBB , TUBB2A , TUBB3 , TUSC3 , UNC80 , VPS53 , YWHAG	X10_MaleUp	BSpace_k20_HARMONYlmbna_nnsvg10
ASD	0.016	0.15	642	417	76	4431	ACHE , AKAP9 , ANK3 , ANKRD17 , AP1S2 , AP2S1 , ARF3 , ARHGEF9 , ATP1A1 , ATP1A3 , CADM1 , CADPS , CAMK2B , CDC27 , CDC42BPB , CELF4 , CELF6 , CLCN4 , CMIP , DMXL2 , ECPAS , EEF1A2 , EFR3A , ELAVL2 , ELAVL3 , G3BP2 , GABRB3 , GNAS , GRIA2 , GRIN1 , HRAS , HUWE1 , KCND3 , KCNMA1 , KIF1A , KIF5C , LIN7B , MAP1A , MAP1B , MAPT , MDH1 , MYCBP2 , MYO5A , NBEA , NDUFA5 , NEGR1 , NF1 , NRXN1 , NSD2 , NSF , NSMCE3 , OCRL , PAFAH1B2 , PCLO , PRKAR1B , PSD3 , PTBP2 , PTEN , RAB2A , ROGDI , SCN2A , SEZ6L2 , SLC12A5 , SLC24A2 , SLC9A6 , SMARCA4 , SNAP25 , STK39 , STXBP1 , STXBP5 , SYN1 , SYN2 , SYT1 , TSC1 , TSPAN7 , UNC80	X10_MaleUp	BSpace_k20_HARMONYlmbna_nnsvg10
PTSD	0.03	0.19	642	13	5	4431	CAMKV , IP6K1 , MAPT , NSF , RGMB	X10_MaleUp	BSpace_k20_HARMONYlmbna_nnsvg10
Anorexia	0.073	0.32	642	42	10	4431	CADM1 , CAMKV , IP6K1 , IP6K2 , NCAM1 , NEFH , PTBP2 , RNF41 , SHISA5 , UQCRC1	X10_MaleUp	BSpace_k20_HARMONYlmbna_nnsvg10
GAD	0.087	0.32	642	22	6	4431	IP6K1 , MAPT , MIF , NPY , NSF , STX1B	X10_MaleUp	BSpace_k20_HARMONYlmbna_nnsvg10
Cannabis	0.11	0.32	642	13	4	4431	CAMK2B , NCAM1 , PENK , SCARB1	X10_MaleUp	BSpace_k20_HARMONYlmbna_nnsvg10
OUD	0.13	0.32	642	76	15	4431	CAMKV , DNAJC6 , HSPH1 , IFI6 , IP6K1 , IP6K2 , MDH2 , NCAM1 , NEGR1 , PENK , PSMB7 , RHBDD2 , SHISA5 , UQCRC1 , YWHAG	X10_MaleUp	BSpace_k20_HARMONYlmbna_nnsvg10
Lefthanded	0.13	0.32	642	14	4	4431	BCR , MAPT , NAP1L5 , NSF	X10_MaleUp	BSpace_k20_HARMONYlmbna_nnsvg10
CannabisUseDisorder	0.47	0.92	642	4	1	4431	STMN4	X10_MaleUp	BSpace_k20_HARMONYlmbna_nnsvg10
AUD	0.48	0.92	642	93	14	4431	CAMK2N1 , GABBR1 , GABRA1 , GABRB3 , GABRG2 , GAD1 , GAP43 , GRIN1 , NAP1L4 , NCAM1 , NPY , POMC , SLC1A2 , TAGLN3	X10_MaleUp	BSpace_k20_HARMONYlmbna_nnsvg10
OCD	0.63	1	642	116	16	4431	ATP2B1 , BEX4 , COBL , EVL , IP6K2 , MAGED1 , NEFH , NRXN1 , PTBP2 , PTDSS1 , RABGAP1L , RANGAP1 , RTCB , STXBP5 , TAOK3 , YWHAB	X10_MaleUp	BSpace_k20_HARMONYlmbna_nnsvg10
TS	0.7	1	642	16	2	4431	IP6K2 , RANGAP1	X10_MaleUp	BSpace_k20_HARMONYlmbna_nnsvg10
MDD	0.72	1	642	919	128	4431	ABHD14A , ACP1 , ACSL4 , AKAP9 , AKT3 , AMPH , AQP1 , ARHGEF7 , ATP1A3 , ATP5MC3 , BCR , C11orf49 , C1QTNF4 , CACYBP , CADM1 , CADPS , CALB1 , CALM3 , CAMK2N1 , CAMKV , CCDC92 , CDC27 , CELF4 , CMPK1 , CYB561 , DGCR2 , DMTN , DMXL2 , DNAJC6 , DNM1 , DNM3 , ECEL1 , ELAVL2 , ELAVL4 , ETNK1 , FKBP4 , FXR2 , GABBR1 , GABRA1 , GABRB3 , GABRG2 , GAD1 , GAD2 , GAP43 , GNAZ , GRIA2 , HSPH1 , IFI6 , IMMT , INA , INPP5F , IP6K1 , IP6K2 , KIAA1109 , KIF1A , KIF5A , KLC1 , KLC2 , LDHA , LY6E , MADD , MAEA , MAN1B1 , MAP1B , MAP2 , MAP2K1 , MAPRE3 , MAPT , MDH2 , MIF , NAP1L4 , NCALD , NCAM1 , NDUFS5 , NEFL , NEGR1 , NISCH , NPTN , NPY , NRXN1 , NSF , OLA1 , OPA1 , OTUB1 , PCLO , PENK , PGAP1 , PJA2 , POMC , PPP2R5B , PSMB7 , PSMC3 , PTBP2 , PTPN12 , RAB3B , RABGAP1L , RANGAP1 , RBM4 , REEP1 , RNF157 , RNF41 , RTN1 , RTN4 , SCAMP1 , SCOC , SFXN5 , SHISA5 , SLC12A5 , SLC1A2 , SLC6A15 , SMARCA4 , SNAP25 , SNAP91 , SNU13 , STMN1 , SYN1 , SYNGR1 , SYT4 , TAOK3 , TMEM30A , TUBA4A , UBE2M , UBE2QL1 , UQCRC1 , USP34 , VGF , ZMAT2 , ZNF428	X10_MaleUp	BSpace_k20_HARMONYlmbna_nnsvg10
SCZ	0.77	1	642	773	106	4431	ACHE , ACP1 , AKT3 , ANK3 , BAG4 , C11orf49 , CADPS , CALB1 , CALY , CAMK2B , CCDC92 , CCNDBP1 , CDK5 , CDK5R1 , CHGB , CHI3L1 , CHL1 , CSPG5 , DGCR2 , DNM1 , DNM3 , EEF1A2 , ELAVL2 , ELAVL4 , ENO2 , FNDC10 , GABBR1 , GABRA1 , GABRB3 , GABRG2 , GAD1 , GAD2 , GAP43 , GNAL , GNAO1 , GNAS , GRIA2 , GRIA4 , HK1 , INA , KIF21A , KLC1 , KLHL21 , LY6H , MAPRE3 , MAPT , MDH1 , NCAM1 , NEFL , NEGR1 , NISCH , NPTN , NPY , NRGN , NRXN1 , NSD3 , NSF , NSG1 , OLA1 , OPA1 , PACSIN1 , PAFAH1B1 , PCDH17 , PGAP1 , PI4KA , PPP2R5B , PRKCZ , PSD3 , PSMC3 , PTBP2 , QPCT , RAB2A , RABGAP1L , RANGAP1 , RETREG2 , RGS2 , RTN1 , RTN4 , SFXN5 , SHISA5 , SLC12A5 , SLC1A2 , SNAP91 , SNCB , SNU13 , SREBF2 , SRPK2 , STXBP1 , SULT4A1 , SV2A , SYN1 , SYN2 , SYNGR1 , SYP , SYT1 , TMEM245 , TMTC1 , TPI1 , TUBB , TUBB3 , USP34 , VGF , VSNL1 , WDR82 , YWHAB , ZMAT2	X10_MaleUp	BSpace_k20_HARMONYlmbna_nnsvg10
Panic	0.87	1	642	23	2	4431	MIA3 , PCDH17	X10_MaleUp	BSpace_k20_HARMONYlmbna_nnsvg10
ADHD	0.89	1	642	241	29	4431	ADGRL3 , ATP13A2 , ATP6V0B , BAG4 , BRWD1 , CALY , CAMKV , CCNDBP1 , CDC27 , CDC42BPB , CDKN1B , CEND1 , DIRAS3 , ELAVL4 , ERO1A , IP6K1 , KIAA1109 , MAPRE3 , NDN , NSF , OLIG1 , POMC , RAB3C , SCARB1 , SV2A , SYT4 , TAOK3 , TMTC1 , YWHAB	X10_MaleUp	BSpace_k20_HARMONYlmbna_nnsvg10
BIP	0.95	1	642	120	12	4431	ANK3 , ATP6V0A1 , CDC27 , GABBR1 , MLLT11 , NCAM1 , NSD2 , NSF , PRKCZ , SHISA5 , SNAP91 , WDR82	X10_MaleUp	BSpace_k20_HARMONYlmbna_nnsvg10
AD	0.96	1	642	262	29	4431	ACHE , ANK3 , BMPR2 , C11orf49 , C1QTNF4 , CDK14 , CYB561 , DGUOK , GNAO1 , GNAS , JAZF1 , LGMN , MADD , MAP1B , MAPT , NDUFS2 , NPY , OPALIN , PGRMC1 , PSMC3 , RUNDC3A , SCARB1 , SEC23A , SEZ6L2 , STMN4 , STX1B , TPI1 , VSNL1 , YWHAH	X10_MaleUp	BSpace_k20_HARMONYlmbna_nnsvg10
