Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to8,Feature log2 fold change topic 4to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10to11,Feature log2 fold change topic 10to11,Feature count topic 12,Feature log2 fold change topic 12,Feature count topic 13,Feature log2 fold change topic 13
ENSG00000186648,CARMIL3,17,-0.4986,5,-2.2983,25,0.02885,40,1.43455,26,0.12288,13,-1.0166,2,-3.1923,14,-0.7748
ENSG00000100884,CPNE6,51,-0.7344,15,-2.5527,72,-0.1967,123,1.10155,68,-0.2967,64,-0.4200,73,-0.1775,49,-0.7936
ENSG00000100897,DCAF11,15,-1.7641,74,0.67244,52,0.11320,48,0.00659,32,-0.6316,44,-0.1437,48,-0.0132,77,0.73497
ENSG00000092010,PSME1,113,0.21620,165,0.83140,162,0.79812,71,-0.6950,74,-0.4274,108,0.16302,102,0.05623,90,-0.1403
ENSG00000100908,EMC9,25,-0.7975,47,0.13954,36,-0.2398,52,0.51585,45,0.09325,54,0.42367,15,-1.5914,15,-1.5473
ENSG00000100911,PSME2,44,-0.7064,170,1.43850,49,-0.5449,43,-1.0025,52,-0.4636,113,0.84529,48,-0.5921,110,0.70725
ENSG00000092098,RNF31,10,-1.1700,38,0.84469,15,-0.5928,25,0.34383,26,0.24175,20,-0.2018,16,-0.4706,16,-0.4770
ENSG00000213928,IRF9,17,-2.2128,132,0.93546,61,-0.2995,53,-0.7095,52,-0.5475,128,0.99620,24,-1.6904,154,1.18919
ENSG00000100918,REC8,13,-1.5292,37,0.05978,20,-0.8830,44,0.51391,24,-0.5693,41,0.24090,23,-0.6378,45,0.35529
ENSG00000100926,TM9SF1,58,0.63580,82,1.20794,18,-1.1830,35,-0.1984,31,-0.3538,24,-0.7902,28,-0.5153,63,0.77057
ENSG00000254505,CHMP4A,47,0.18392,64,0.67279,20,-1.1128,31,-0.6511,54,0.40732,49,0.27408,61,0.60788,45,0.10061
ENSG00000213920,MDP1,28,-0.7027,22,-1.0536,40,-0.1957,41,-0.1953,56,0.33594,64,0.60852,54,0.27936,51,0.20606
ENSG00000129559,NEDD8,256,-0.4325,227,-0.6101,534,0.73007,311,-0.1932,380,0.18062,494,0.67010,189,-0.8898,270,-0.3474
ENSG00000100938,GMPR2,40,-0.5608,85,0.61607,58,0.03194,56,-0.0496,62,0.12903,69,0.31307,48,-0.2835,34,-0.7764
ENSG00000092330,TINF2,23,-0.3125,38,0.47430,25,-0.1543,26,-0.1928,18,-0.6311,40,0.61676,21,-0.4090,30,0.10118
ENSG00000100949,RABGGTA,20,-0.6671,23,-0.4455,16,-0.9588,42,0.83528,36,0.26990,26,-0.2599,16,-0.9742,24,-0.3762
ENSG00000205978,NYNRIN,9,-0.9516,28,0.84984,24,0.55613,17,0.06566,18,0.17925,15,-0.1427,4,-2.0908,16,-0.0044
ENSG00000100445,SDR39U1,49,-0.6729,101,0.44500,76,0.00281,68,-0.2679,42,-0.9226,111,0.65866,66,-0.2288,97,0.38555
ENSG00000168952,STXBP6,16,-1.1485,10,-1.8084,18,-1.0297,64,1.79073,28,-0.3714,3,-3.5093,53,0.63499,12,-1.6023
ENSG00000139910,NOVA1,38,-1.7088,31,-2.0083,55,-1.1880,188,1.28269,150,0.35931,84,-0.5791,131,0.14428,41,-1.5922
ENSG00000092108,SCFD1,20,-1.6080,78,0.47475,19,-1.6604,62,0.19422,58,0.02249,89,0.78269,23,-1.3552,59,0.04445
ENSG00000100473,COCH,7,-2.3054,85,1.41493,0,-7.2683,47,0.70821,37,0.05442,43,0.31439,2,-3.9420,12,-1.6190
ENSG00000196792,STRN3,31,-0.1288,36,0.12941,29,-0.2381,37,0.20575,23,-0.5992,34,0.01707,25,-0.4373,42,0.33769
ENSG00000100478,AP4S1,12,-0.8058,16,-0.3761,18,-0.2168,23,0.22024,13,-0.7593,30,0.64460,13,-0.7623,25,0.26215
ENSG00000092148,HECTD1,31,-1.4470,70,-0.2500,50,-0.7510,86,0.12783,81,-0.0124,136,0.91097,69,-0.2685,60,-0.4875
ENSG00000129493,HEATR5A,9,-1.1059,31,0.72987,20,0.05684,11,-1.1667,14,-0.5009,16,-0.2861,37,1.01936,56,1.70707
ENSG00000129480,DTD2,14,-0.3411,19,0.11477,27,0.61556,15,-0.3621,10,-0.8060,11,-0.7521,30,0.77529,35,1.05252
ENSG00000100852,ARHGAP5,119,0.54893,74,-0.1912,48,-0.8424,67,-0.4843,69,-0.3079,77,-0.1505,102,0.30227,189,1.32871
ENSG00000151320,AKAP6,48,-1.1587,30,-1.8378,127,0.32382,132,0.63191,121,0.24224,101,-0.0329,101,-0.0286,52,-1.0518
ENSG00000151322,NPAS3,31,0.48069,4,-2.5912,6,-1.8817,14,-0.9631,22,-0.0517,17,-0.4824,46,1.11903,83,2.18270
ENSG00000165389,SPTSSA,40,-0.7854,177,1.60863,20,-1.7819,50,-0.6124,67,0.01434,54,-0.3566,60,-0.1739,145,1.26292
ENSG00000129518,EAPP,18,-2.0921,51,-0.5917,59,-0.3488,78,0.10697,99,0.44320,103,0.57526,71,-0.0750,74,-0.0092
ENSG00000129515,SNX6,73,0.51737,78,0.61666,12,-2.2086,45,-0.3341,41,-0.3989,55,0.06221,83,0.71959,63,0.27011
ENSG00000165410,CFL2,127,0.36849,103,0.03054,201,1.11491,68,-0.8175,73,-0.4833,107,0.11017,157,0.70513,91,-0.1506
ENSG00000100883,SRP54,32,-1.2382,70,-0.0508,62,-0.2303,86,0.45033,59,-0.2983,82,0.23031,60,-0.2833,57,-0.3559
ENSG00000151327,FAM177A1,101,-0.2601,86,-0.4985,139,0.24464,114,-0.1077,100,-0.2771,183,0.76565,102,-0.2430,87,-0.4892
ENSG00000092020,PPP2R3C,10,-2.0107,52,0.43027,17,-1.2561,38,-0.1122,42,0.08544,54,0.54623,60,0.65319,37,-0.1076
ENSG00000100890,PRORP,12,-0.6265,30,0.76765,61,1.97826,8,-1.5195,13,-0.5603,21,0.17352,26,0.50114,17,-0.1640
ENSG00000100902,PSMA6,90,-0.9587,90,-0.9524,219,0.40757,182,0.18033,198,0.24876,236,0.58762,74,-1.2522,143,-0.2619
ENSG00000100906,NFKBIA,244,1.43043,227,1.30197,25,-2.1076,50,-1.4045,110,0.11030,115,0.20602,55,-0.9508,185,0.95335
ENSG00000174373,RALGAPA1,26,-0.8603,41,-0.1580,38,-0.2908,56,0.53369,45,-0.0104,45,-0.0362,29,-0.6656,42,-0.1267
ENSG00000100916,BRMS1L,18,-0.8486,20,-0.6803,36,0.19201,35,0.24362,19,-0.7444,41,0.45801,22,-0.5412,38,0.29487
ENSG00000151332,MBIP,1,-4.7320,73,0.75739,28,-0.7018,61,0.78574,23,-0.9953,62,0.54624,18,-1.3994,15,-1.6730
ENSG00000229415,SFTA3,0,-7.4451,82,2.20974,0,-6.6112,31,0.87768,11,-1.0074,6,-1.9075,1,-4.3843,28,0.34806
ENSG00000136352,NKX2-1,0,-8.0419,48,0.54528,0,-7.2082,57,1.51069,35,0.03795,15,-1.2876,4,-3.2124,42,0.30348
ENSG00000139874,SSTR1,1,-5.8815,4,-3.8264,7,-3.2059,88,0.78854,82,0.36239,117,1.06712,19,-1.8691,59,-0.1527
ENSG00000100934,SEC23A,33,-1.5939,98,0.04291,111,0.24161,104,0.21206,91,-0.0721,137,0.63958,34,-1.5381,77,-0.3250
ENSG00000182400,TRAPPC6B,11,-1.9181,50,0.33321,38,-0.1134,45,0.24719,51,0.37724,47,0.25643,32,-0.3806,26,-0.6704
ENSG00000100941,PNN,56,-0.0630,101,0.85812,12,-2.3740,54,-0.1803,27,-1.1937,78,0.50416,56,-0.0775,84,0.57209
ENSG00000150527,MIA2,9,-1.2181,30,0.60635,7,-1.4695,24,0.41189,14,-0.5723,22,0.16658,15,-0.4625,24,0.24771
ENSG00000165355,FBXO33,18,-0.8138,16,-1.0194,33,0.09982,35,0.29729,23,-0.4728,37,0.31143,10,-1.6203,54,0.86465
ENSG00000165379,LRFN5,16,-0.9226,14,-1.0698,12,-1.3146,42,1.02757,32,0.14221,28,-0.0717,20,-0.5453,15,-0.9517
ENSG00000198718,TOGARAM1,5,-2.1858,23,0.00031,24,0.09335,30,0.68366,29,0.39113,11,-1.1443,19,-0.2591,24,0.11621
ENSG00000185246,PRPF39,0,-5.7185,23,0.50372,14,-0.2566,17,0.02014,10,-0.7744,25,0.66170,13,-0.3991,24,0.57384
ENSG00000100442,FKBP3,57,-1.6462,100,-0.7914,256,0.66657,195,0.35322,158,-0.1011,205,0.34214,124,-0.4673,112,-0.6292
ENSG00000213741,RPS29,1567,0.39743,1463,0.28727,611,-1.0533,958,-0.5278,1369,0.18238,1645,0.52716,1493,0.31995,1260,0.05230
ENSG00000165502,RPL36AL,152,-0.3947,244,0.34085,281,0.57164,162,-0.4236,177,-0.1618,254,0.44928,183,-0.1068,196,-0.0016
ENSG00000168282,MGAT2,12,-0.9457,31,0.48212,21,-0.1638,30,0.72211,17,-0.4405,12,-0.9840,10,-1.2870,31,0.45232
ENSG00000165506,DNAAF2,7,-1.4563,27,0.61695,12,-0.6894,25,0.75594,9,-1.1024,23,0.37336,2,-2.9120,13,-0.5000
ENSG00000197776,KLHDC1,11,-0.6675,23,0.47800,0,-6.1850,23,0.89649,6,-1.4896,23,0.53322,7,-1.3357,8,-1.0713
ENSG00000165516,KLHDC2,38,-1.4521,54,-0.9461,70,-0.5539,121,0.46240,116,0.22785,110,0.15507,79,-0.3793,124,0.33448
ENSG00000165525,NEMF,56,-0.3812,52,-0.4837,82,0.21803,73,0.05189,63,-0.2008,80,0.18717,85,0.27384,66,-0.1148
ENSG00000282885,AL627171.2,123,0.29400,37,-1.5040,6,-4.1075,62,-1.0326,376,2.24275,101,-0.0046,200,1.09290,70,-0.5822
ENSG00000165527,ARF6,72,0.60113,104,1.20836,46,-0.0948,38,-0.5774,55,0.16556,43,-0.2171,36,-0.4959,53,0.10404
ENSG00000100483,VCPKMT,10,-0.9925,18,-0.1354,9,-1.0738,27,0.87624,17,-0.2240,20,0.07877,17,-0.2488,6,-1.7794
ENSG00000100485,SOS2,13,-0.9567,16,-0.6728,7,-1.8766,26,0.11745,23,-0.0805,20,-0.3130,46,1.00445,45,0.95348
ENSG00000125375,DMAC2L,28,0.23698,28,0.21517,0,-6.7103,20,-0.4081,18,-0.4370,24,-0.0228,23,-0.0436,69,1.73197
ENSG00000012983,MAP4K5,51,0.80422,54,0.92204,6,-2.3883,29,-0.1300,23,-0.4546,27,-0.1809,37,0.29453,27,-0.1657
ENSG00000198513,ATL1,31,-2.2465,19,-2.9735,137,-0.0300,251,1.84667,158,0.19530,43,-1.8405,79,-0.8576,45,-1.6832
ENSG00000151748,SAV1,35,0.81298,40,1.04190,4,-2.3265,18,-0.3229,13,-0.7398,11,-0.9334,42,1.11739,24,0.22511
ENSG00000100503,NIN,19,-0.2746,30,0.41234,0,-6.6283,22,-0.0812,16,-0.5338,23,0.03168,33,0.56268,43,0.99875
ENSG00000100505,TRIM9,33,-1.4116,128,0.67253,39,-1.1525,71,-0.3631,32,-1.4303,77,-0.1325,82,-0.0409,265,1.93819
ENSG00000139921,TMX1,61,1.37847,40,0.69978,19,-0.4629,12,-1.5535,31,0.26513,19,-0.5320,25,-0.0812,66,1.53395
ENSG00000186469,GNG2,13,-4.6434,94,-1.7953,160,-1.0026,387,0.57190,386,0.35195,509,0.90356,108,-1.5868,300,-0.0444
ENSG00000087302,RTRAF,48,-0.8732,68,-0.3525,139,0.78205,83,-0.0537,64,-0.4296,109,0.43489,68,-0.3404,85,-0.0038
ENSG00000087301,TXNDC16,14,-0.3269,10,-0.8789,6,-1.5937,24,0.74626,16,-0.1682,15,-0.2548,23,0.42738,12,-0.5564
ENSG00000180998,GPR137C,2,-4.1462,15,-1.2937,31,-0.1676,51,1.03613,49,0.55009,25,-0.5594,32,-0.1278,19,-0.9190
ENSG00000197930,ERO1A,11,-2.7155,34,-1.0726,30,-1.2614,96,0.84594,92,0.42825,67,-0.0781,58,-0.2805,68,-0.0447
ENSG00000100519,PSMC6,39,-1.8239,87,-0.6310,119,-0.1628,171,0.66310,105,-0.3541,159,0.32841,105,-0.3573,87,-0.6295
ENSG00000100522,GNPNAT1,11,-0.8773,12,-0.7400,15,-0.3869,26,0.67550,28,0.55296,18,-0.1212,13,-0.6779,12,-0.7264
ENSG00000073712,FERMT2,40,0.09443,70,1.00435,15,-1.3660,15,-1.6923,24,-0.6793,48,0.44859,43,0.21205,120,1.96444
ENSG00000100523,DDHD1,5,-2.4002,10,-1.3786,5,-2.2362,36,0.98995,13,-0.9460,27,0.17793,30,0.31630,24,-0.0162
ENSG00000100528,CNIH1,67,-0.0015,63,-0.0835,80,0.28878,66,-0.0211,57,-0.2400,58,-0.2282,56,-0.2716,97,0.59598
ENSG00000197045,GMFB,146,0.32722,52,-1.2358,77,-0.6615,150,0.59899,120,0.02184,89,-0.4680,157,0.44105,60,-1.0375
ENSG00000100532,CGRRF1,17,-0.9528,35,0.13708,0,-7.0984,36,0.31249,30,-0.0719,46,0.64588,27,-0.2687,32,0.01267
ENSG00000020577,SAMD4A,96,1.19052,85,0.98004,0,-6.0809,35,-0.5764,34,-0.4741,29,-0.7758,85,0.99169,65,0.53466
ENSG00000131979,GCH1,6,-1.7301,26,0.45196,4,-2.0944,24,0.54084,17,-0.1929,32,0.87637,3,-2.4936,11,-0.8220
ENSG00000180008,SOCS4,39,1.42647,8,-0.9373,0,-6.1356,14,-0.2848,9,-0.8973,19,0.30804,24,0.63620,20,0.31300
ENSG00000168175,MAPK1IP1L,78,-0.7091,154,0.33141,93,-0.4563,122,-0.0500,102,-0.3126,158,0.41035,77,-0.7433,191,0.68275
ENSG00000131981,LGALS3,78,1.70005,97,2.12431,0,-6.9106,20,-0.6691,16,-0.8171,6,-2.2402,29,0.07799,27,-0.0496
ENSG00000178974,FBXO34,29,0.06845,13,-1.0605,49,0.93068,32,0.33679,19,-0.5457,30,0.16996,7,-1.9625,21,-0.4298
ENSG00000126777,KTN1,206,0.96395,117,0.05273,45,-1.3814,82,-0.6930,94,-0.2879,136,0.32029,202,0.93209,124,0.15136
ENSG00000139946,PELI2,1,-3.9431,13,-0.3362,12,-0.4027,14,-0.2296,21,0.44801,18,0.20986,17,0.14230,35,1.25249
ENSG00000070269,TMEM260,1,-3.7220,12,-0.3553,0,-4.6343,25,1.27869,15,-0.0506,11,-0.5594,13,-0.2128,15,-0.0342
ENSG00000070367,EXOC5,68,0.20750,33,-0.8796,49,-0.3022,54,-0.2216,60,-0.0065,84,0.60534,62,0.06298,65,0.12435
ENSG00000053770,AP5M1,50,-0.3460,23,-1.4906,99,0.73359,65,0.10572,54,-0.2245,68,0.15698,63,0.01352,59,-0.0782
ENSG00000139977,NAA30,15,-1.6262,11,-2.0391,55,0.31495,60,0.77618,29,-0.6715,47,0.09307,39,-0.2132,37,-0.2924
ENSG00000259969,AL049838.1,37,0.71198,1,-4.4335,43,0.95988,24,0.08229,18,-0.3807,16,-0.6189,15,-0.6710,38,0.74584
ENSG00000131966,ACTR10,52,-1.5276,78,-0.9240,223,0.71486,184,0.65323,106,-0.4535,149,0.08192,63,-1.2258,112,-0.3675
ENSG00000100567,PSMA3,62,-0.6856,137,0.54096,41,-1.3194,110,0.30398,85,-0.2024,132,0.53287,54,-0.8870,70,-0.4946
ENSG00000257621,PSMA3-AS1,11,-1.5225,72,1.33658,17,-0.9181,25,-0.4905,16,-0.9774,42,0.50993,31,-0.0156,51,0.78285
ENSG00000032219,ARID4A,12,-1.5480,16,-1.1440,9,-1.9317,43,0.50242,39,0.17601,43,0.36764,47,0.45302,30,-0.2256
ENSG00000100575,TIMM9,20,-0.9665,30,-0.3093,36,-0.0341,41,0.25111,40,0.09578,48,0.45523,33,-0.1843,21,-0.8344
ENSG00000100592,DAAM1,63,0.63415,20,-1.1555,16,-1.4457,39,-0.1877,21,-1.0646,60,0.60968,61,0.57682,55,0.40495
ENSG00000050130,JKAMP,15,-2.8762,77,-0.5272,159,0.61733,119,0.23452,73,-0.5987,156,0.65314,66,-0.7464,105,-0.0353
ENSG00000139970,RTN1,240,-2.5574,497,-1.4860,1324,0.00173,1852,0.90048,1190,-0.1647,1675,0.41213,596,-1.2155,740,-0.8898
ENSG00000126773,PCNX4,31,-0.4693,53,0.37739,23,-0.9161,42,0.01193,27,-0.6313,41,-0.0370,28,-0.6054,89,1.22642
ENSG00000100612,DHRS7,106,0.72822,78,0.23633,36,-0.9269,64,-0.0897,48,-0.4943,61,-0.1443,78,0.25020,78,0.24735
ENSG00000100614,PPM1A,49,-1.1697,46,-1.2414,96,-0.1349,120,0.31520,118,0.17517,116,0.16189,102,-0.0558,127,0.29915
ENSG00000184302,SIX6,1,-4.5338,42,0.91974,17,-0.4703,8,-1.9847,24,-0.0054,46,1.18949,18,-0.4252,74,1.91330
ENSG00000020426,MNAT1,3,-3.1223,37,0.54269,3,-3.1571,20,-0.5437,43,0.79200,47,1.08303,20,-0.3967,37,0.55741
ENSG00000126814,TRMT5,20,0.34471,12,-0.4596,0,-6.1221,16,-0.0243,15,-0.0402,27,0.94954,11,-0.4950,15,-0.0465
ENSG00000100644,HIF1A,162,0.09492,304,1.11768,87,-0.8620,104,-0.8145,102,-0.6227,162,0.10533,128,-0.2725,356,1.39375
ENSG00000139973,SYT16,10,-2.6138,3,-3.9981,23,-1.3866,98,1.52235,106,0.96534,39,-0.6500,26,-1.2142,22,-1.4409
ENSG00000154001,PPP2R5E,33,-0.7188,34,-0.7086,34,-0.6699,69,0.63895,50,-0.1071,61,0.23578,30,-0.8812,48,-0.1722
ENSG00000126821,SGPP1,14,-1.3824,34,-0.1186,20,-0.9093,48,0.67334,39,0.09187,32,-0.2430,34,-0.1150,33,-0.1491
ENSG00000100714,MTHFD1,65,0.75885,23,-0.8236,52,0.41561,44,0.22499,24,-0.7639,20,-1.1331,49,0.32728,48,0.26981
ENSG00000089775,ZBTB25,17,-0.5399,13,-0.8846,0,-6.3665,31,0.69393,31,0.42987,33,0.57523,10,-1.2603,16,-0.6285
ENSG00000126803,HSPA2,158,1.21233,43,-0.8549,23,-1.7281,30,-1.7732,8,-3.2325,19,-2.1407,456,3.39533,97,0.40585
ENSG00000070182,SPTB,21,-0.2056,5,-2.3635,36,0.64801,32,0.82253,33,0.52505,9,-1.4214,24,0.02050,8,-1.5549
ENSG00000258289,CHURC1,60,-0.7192,131,0.48099,69,-0.5169,102,0.11373,109,0.18401,110,0.22131,56,-0.8259,104,0.11709
ENSG00000139998,RAB15,9,-2.2122,38,-0.1245,38,-0.0981,65,1.29869,28,-0.5723,37,-0.1533,7,-2.4782,13,-1.7089
ENSG00000257365,FNTB,39,0.58471,14,-0.9648,8,-1.7030,23,-0.3737,9,-1.5542,16,-0.7997,103,2.31702,28,0.10069
ENSG00000125952,MAX,56,0.36951,48,0.14388,22,-1.0348,47,0.16680,45,0.02012,50,0.21216,34,-0.3936,32,-0.5028
ENSG00000033170,FUT8,20,-0.8051,24,-0.5918,45,0.39978,42,0.46661,18,-1.0156,25,-0.5574,84,1.42516,3,-3.5225
ENSG00000171723,GPHN,12,-2.1511,24,-1.0988,72,0.56581,63,0.58248,37,-0.4766,52,0.06589,47,-0.0912,40,-0.3356
ENSG00000072415,MPP5,34,-0.6881,30,-0.8575,30,-0.8628,67,0.61201,36,-0.5789,45,-0.2569,84,0.72718,47,-0.1836
ENSG00000100554,ATP6V1D,54,-1.9797,111,-0.9025,151,-0.4365,272,0.80106,222,0.16203,216,0.12851,114,-0.8659,163,-0.3215
ENSG00000134001,EIF2S1,21,-1.1383,42,-0.1377,77,0.82462,49,0.17666,36,-0.3699,48,0.09167,25,-0.8972,51,0.15349
ENSG00000054690,PLEKHH1,66,0.95473,42,0.23424,1,-4.9298,15,-1.7002,6,-2.5672,10,-2.0192,256,3.79813,6,-2.5557
ENSG00000100564,PIGH,23,-0.5736,29,-0.2503,42,0.34875,43,0.58529,35,0.05356,26,-0.4389,30,-0.1811,15,-1.1872
ENSG00000081181,ARG2,5,-3.0296,108,1.67784,59,0.65546,32,-0.4484,25,-0.6948,46,0.27896,11,-1.8859,50,0.37419
ENSG00000100568,VTI1B,70,-0.7078,59,-0.9662,112,0.00428,110,-0.0291,150,0.47710,154,0.57597,90,-0.3329,107,-0.0534
ENSG00000072042,RDH11,83,-0.4115,78,-0.4917,74,-0.5690,127,0.41283,78,-0.5047,62,-0.8954,139,0.40451,188,0.89139
ENSG00000259038,AL121820.2,10,-1.1141,13,-0.7241,0,-6.5723,15,-0.7964,28,0.40044,18,-0.3490,32,0.59530,90,2.45470
ENSG00000185650,ZFP36L1,263,0.80977,344,1.26362,42,-1.9724,36,-2.7054,73,-1.1746,59,-1.5778,170,0.11129,871,3.13106
ENSG00000072110,ACTN1,21,-1.8481,277,2.32208,16,-2.1979,80,0.26172,62,-0.2384,50,-0.5881,23,-1.6820,35,-1.0823
ENSG00000139990,DCAF5,39,0.35817,26,-0.2590,4,-2.8762,33,0.17797,21,-0.6162,34,0.14718,38,0.32593,40,0.40268
ENSG00000081177,EXD2,18,-0.2669,25,0.20920,0,-4.8211,16,-0.6203,20,-0.1450,31,0.59734,44,1.11629,33,0.66254
ENSG00000100626,GALNT16,27,-2.5828,48,-1.7416,60,-1.4085,228,1.10901,151,-0.0178,205,0.51328,43,-1.9044,106,-0.5587
ENSG00000100632,ERH,72,-1.1434,147,-0.0681,48,-1.7504,150,-0.0445,178,0.23803,241,0.80802,140,-0.1414,174,0.19909
ENSG00000029364,SLC39A9,28,-1.0208,48,-0.2064,43,-0.3738,70,0.63421,53,-0.0444,55,0.00137,29,-0.9756,51,-0.1252
ENSG00000100647,SUSD6,24,-0.3918,45,0.56056,45,0.58085,31,-0.0072,20,-0.6743,22,-0.5454,24,-0.3948,48,0.66308
ENSG00000100650,SRSF5,172,-0.6291,358,0.51021,109,-1.3087,300,0.36395,137,-0.9781,295,0.22380,171,-0.6388,330,0.38147
ENSG00000198732,SMOC1,3,-3.1991,63,1.45607,11,-1.2971,15,-1.1337,17,-0.6338,11,-1.2840,76,1.79765,69,1.63279
ENSG00000133983,COX16,55,-1.4019,92,-0.6278,88,-0.7013,137,-0.0416,153,0.14341,214,0.76683,129,-0.1122,180,0.40818
ENSG00000213463,SYNJ2BP,32,0.13687,17,-0.7692,12,-1.3100,27,-0.1703,41,0.54098,35,0.31969,38,0.40409,33,0.20168
ENSG00000133997,MED6,4,-2.6961,24,-0.2121,35,0.36954,31,0.29731,12,-1.1960,46,0.88615,5,-2.3948,31,0.18211
ENSG00000133985,TTC9,35,-0.4007,13,-1.9026,77,0.84184,55,0.48362,41,-0.1765,51,0.19913,14,-1.7108,33,-0.4811
ENSG00000006432,MAP3K9,9,-1.5203,0,-4.9426,5,-2.1673,35,0.97295,25,0.04878,35,0.66401,15,-0.6959,15,-0.7251
ENSG00000100731,PCNX1,46,-0.1322,49,-0.0270,22,-1.2415,60,0.43011,40,-0.3536,53,0.10722,48,-0.0583,41,-0.2984
ENSG00000197555,SIPA1L1,39,-1.0299,264,2.06835,45,-0.8310,82,0.11890,60,-0.4082,56,-0.5549,46,-0.8017,38,-1.0805
ENSG00000165861,ZFYVE1,24,0.69280,24,0.71460,3,-2.2711,17,0.20610,9,-0.7499,13,-0.3007,6,-1.3482,24,0.67680
ENSG00000119707,RBM25,69,-0.4832,123,0.40840,67,-0.5411,98,0.07262,60,-0.6950,102,0.12911,130,0.50150,90,-0.0805
ENSG00000080815,PSEN1,57,0.56148,43,0.12748,0,-7.4225,28,-0.7769,30,-0.4367,31,-0.4354,157,2.36585,32,-0.3268
ENSG00000133961,NUMB,27,0.30584,25,0.18826,33,0.62370,19,-0.3814,29,0.40998,21,-0.0583,19,-0.2514,19,-0.1892
ENSG00000119673,ACOT2,14,-0.1913,5,-1.6807,6,-1.4669,19,0.46690,27,0.82232,19,0.27199,10,-0.7155,12,-0.4589
ENSG00000119661,DNAL1,45,-0.0429,40,-0.2373,31,-0.6401,54,0.36871,40,-0.2508,33,-0.5646,30,-0.6589,84,0.92648
ENSG00000176903,PNMA1,31,-3.1723,135,-1.0086,197,-0.4432,323,0.52504,250,-0.0755,332,0.41158,150,-0.8538,367,0.53449
ENSG00000156030,ELMSAN1,10,-2.0821,86,1.19229,15,-1.4936,39,-0.1362,28,-0.5953,63,0.74936,14,-1.5492,62,0.64674
ENSG00000140043,PTGR2,26,0.16593,21,-0.1675,0,-6.6536,21,-0.2403,14,-0.7847,20,-0.2669,27,0.24234,71,1.85345
ENSG00000119725,ZNF410,35,0.14176,82,1.51632,24,-0.4691,30,-0.1461,18,-0.8477,31,-0.0647,23,-0.5167,24,-0.4314
ENSG00000156050,FAM161B,12,-1.0419,8,-1.5279,0,-6.6942,34,0.90249,22,-0.1371,25,0.09282,23,-0.0784,27,0.20079
ENSG00000119723,COQ6,6,-1.7842,17,-0.4045,48,1.27293,21,-0.0951,23,0.10399,31,0.60290,7,-1.6391,16,-0.4968
ENSG00000119711,ALDH6A1,75,-0.0839,52,-0.6418,86,0.13658,56,-0.7187,88,0.17896,53,-0.6614,165,1.19912,172,1.26999
ENSG00000205659,LIN52,11,-0.8174,8,-1.3241,17,-0.2600,25,0.51433,21,0.08482,24,0.28619,7,-1.5736,25,0.34980
ENSG00000119688,ABCD4,32,0.26447,30,0.17940,0,-6.8749,27,0.01825,17,-0.6961,30,0.18883,26,-0.0824,50,0.97687
ENSG00000119655,NPC2,221,0.75971,441,1.97154,31,-2.2252,98,-0.7127,83,-0.7736,101,-0.5155,161,0.24564,156,0.19735
ENSG00000165898,ISCA2,25,-0.6926,44,0.15358,40,0.02006,32,-0.4986,44,0.17349,60,0.71685,16,-1.3742,70,0.89775
ENSG00000119682,AREL1,9,-1.4945,13,-0.9649,32,0.42575,28,0.36269,20,-0.3307,29,0.27646,26,0.11461,19,-0.4177
ENSG00000119616,FCF1,14,-0.6634,21,-0.1271,2,-3.2593,25,0.28184,25,0.17013,25,0.17630,25,0.17627,28,0.35814
ENSG00000119596,YLPM1,31,-0.7171,57,0.19820,16,-1.7092,55,0.22750,58,0.21455,71,0.60383,38,-0.4398,36,-0.5306
ENSG00000119689,DLST,12,-0.7770,28,0.46486,36,0.87431,23,0.23135,16,-0.3733,18,-0.2045,5,-2.0192,21,0.01943
ENSG00000198208,RPS6KL1,33,0.00130,17,-1.0068,25,-0.4299,46,0.86604,34,0.03934,28,-0.2837,18,-0.8731,17,-0.9973
ENSG00000119718,EIF2B2,15,-0.9482,44,0.67300,66,1.34725,23,-0.4426,12,-1.2429,29,0.00588,24,-0.2490,36,0.37395
ENSG00000119684,MLH3,4,-2.0989,14,-0.3540,17,-0.0239,17,-0.0776,13,-0.4214,22,0.36869,24,0.51869,27,0.66399
ENSG00000119640,ACYP1,31,-1.3587,55,-0.5015,197,1.58088,83,0.20765,66,-0.2043,72,-0.0876,28,-1.5022,51,-0.6015
ENSG00000119638,NEK9,12,-1.6180,45,0.35464,0,-6.6434,36,0.00459,23,-0.6391,56,0.78706,41,0.21561,53,0.61578
ENSG00000170348,TMED10,286,0.41867,340,0.70233,200,-0.1415,209,-0.1123,161,-0.4735,186,-0.2730,191,-0.2092,254,0.23182
ENSG00000170345,FOS,1293,1.12402,1355,1.20335,402,-0.7298,243,-1.8851,358,-0.9066,376,-0.8859,637,-0.0231,2396,2.25662
ENSG00000133935,ERG28,54,-0.5772,88,0.17906,28,-1.5303,75,-0.1085,91,0.23853,101,0.43414,51,-0.6636,132,0.83200
ENSG00000119650,IFT43,23,-0.8257,74,0.96326,58,0.56754,34,-0.4068,32,-0.3686,47,0.26783,15,-1.5087,62,0.65994
