ensg	z	p	f	symbol	dx	twas_method	twas_citation	method_thresh	tissue
ENSG00000166086	-4.70E+00	2.64E-06	NA	JAM3	SCZ	FUSION	TWASP000050	by_publication	Brain
ENSG00000124228	5.15E+00	2.64E-07	NA	DDX27	MDD	FUSION	TWASP000158	by_publication	Dorsal Lateral Prefrontal Cortex
ENSG00000112304	NA	2.64E-07	NA	ACOT13	BMI	MultiXcan	TWASP000056	by_publication	Cross-tissue
ENSG00000132842	NA	2.64E-07	NA	AP3B1	BMI	MultiXcan	TWASP000056	by_publication	Cross-tissue
ENSG00000133740	NA	2.64E-07	NA	E2F5	BMI	MultiXcan	TWASP000056	by_publication	Cross-tissue
ENSG00000072518	NA	2.64E-07	NA	MARK2	SCZ	Overall	TWASP000190	by_publication	Cross-tissue
ENSG00000277072	NA	2.64E-07	NA	STAG3L2	BMI	Probabilistic Transcriptome-Wide Association(PTWAS)	TWASP000141	by_publication	Minor Salivary Gland
ENSG00000135451	NA	2.64E-07	NA	TROAP	BMI	Summary-MultiXcan(S-MultiXcan)	TWASP000056	by_publication	Adipose
ENSG00000101546	5.95E+00	2.64E-09	NA	RBFA	SCZ	FUSION	TWASP000050	by_publication	Brain Cortex
ENSG00000164405	1.72E-02	2.64E-10	NA	UQCRQ	BMI	Linear Regression Models	TWASP000012	by_publication	Whole Blood
ENSG00000242797	NA	2.64E-12	NA	GLYCTK-AS1	BMI	Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS)	TWASP000165	by_publication	Cross-tissue
ENSG00000240403	2.16E-02	2.64E-14	NA	KIR3DL2	BMI	Linear Regression Models	TWASP000012	by_publication	Whole Blood
ENSG00000104368	NA	2.64E-19	NA	PLAT	AD	Summary-MultiXcan(S-MultiXcan)	TWASP000056	by_publication	EBV-Transformed Lymphocyte
ENSG00000164897	NA	2.65E-05	NA	TMUB1	BMI	Probabilistic Transcriptome-Wide Association(PTWAS)	TWASP000141	by_publication	Fibroblasts
ENSG00000240583	5.15E+00	2.65E-07	NA	AQP1	MDD	FUSION	TWASP000135	by_publication	Dorsal Lateral Prefrontal Cortex
ENSG00000184227	NA	2.65E-07	NA	ACOT1	BMI	MultiXcan	TWASP000056	by_publication	Cross-tissue
ENSG00000238020	NA	2.65E-07	NA	HTR3E-AS1	BMI	Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS)	TWASP000165	by_publication	Cross-tissue
ENSG00000149925	NA	2.65E-08	NA	ALDOA	SCZ	NA	TWASP000194	by_publication	Brain Frontal Cortex
ENSG00000149182	NA	2.65E-08	NA	ARFGAP2	BMI	Summary-MultiXcan(S-MultiXcan)	TWASP000056	by_publication	Cells Transformed Fibroblast
ENSG00000143815	-1.04E-02	2.65E-08	NA	LBR	BMI	Linear Regression Models	TWASP000012	by_publication	Whole Blood
ENSG00000143951	-5.56E+00	2.65E-08	NA	WDPCP	BMI	PrediXcan	TWASP000056	by_publication	Skin Sun Exposed
ENSG00000119522	5.95E+00	2.65E-09	NA	DENND1A	MDD	FUSION	TWASP000158	by_publication	Dorsal Lateral Prefrontal Cortex
ENSG00000273045	NA	2.65E-09	NA	C2orf15	BMI	MultiXcan	TWASP000056	by_publication	Cross-tissue
ENSG00000260114	NA	2.65E-09	NA	CTD-2574D22.4	SCZ	Probabilistic Transcriptome-Wide Association(PTWAS)	TWASP000141	by_publication	Pancreas
ENSG00000108556	NA	2.65E-09	NA	CHRNE	BMI	Summary-MultiXcan(S-MultiXcan) or UTMOST	TWASP000165	by_publication	Cross-tissue
ENSG00000013810	-1.06E-02	2.65E-10	NA	TACC3	BMI	Linear Regression Models	TWASP000012	by_publication	Whole Blood
ENSG00000256092	-3.63E-02	2.65E-11	NA	RP13-942N8.1	SCZ	Transcriptome-Wide Summary Statistics-based Mendelian Randomization(TWMR)	TWASP000090	by_publication	Whole Blood
ENSG00000248787	NA	2.66E-05	NA	RP11-666A20.4	ADHD	Probabilistic Transcriptome-Wide Association(PTWAS)	TWASP000141	by_publication	Prostate
ENSG00000186532	NA	2.66E-06	NA	SMYD4	BMI	MultiXcan	TWASP000056	by_publication	Cross-tissue
ENSG00000189157	NA	2.66E-06	NA	FAM47E	BMI	MultiXcan	TWASP000056	by_publication	Cross-tissue
ENSG00000011376	NA	2.66E-06	NA	LARS2	BMI	Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS)	TWASP000165	by_publication	Cross-tissue
ENSG00000124557	NA	2.66E-06	NA	BTN1A1	SCZ	Summary-MultiXcan(S-MultiXcan)	TWASP000056	by_publication	Testis
ENSG00000137970	NA	2.66E-08	NA	RPL7P9	BMI	Probabilistic Transcriptome-Wide Association(PTWAS)	TWASP000141	by_publication	Muscle Skeletal
ENSG00000248127	NA	2.66E-08	NA	CTC-235G5.3	BMI	Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS)	TWASP000165	by_publication	Cross-tissue
ENSG00000169231	NA	2.66E-08	NA	THBS3	BMI	Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS)	TWASP000165	by_publication	Cross-tissue
ENSG00000267735	NA	2.66E-09	NA	CTD-2265O21.7	BMI	Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS)	TWASP000165	by_publication	Cross-tissue
ENSG00000124155	-7.20E-03	2.66E-10	NA	PIGT	BMI	Linear Regression Models	TWASP000012	by_publication	Whole Blood
ENSG00000125637	-1.13E-02	2.66E-14	NA	PSD4	BMI	Linear Regression Models	TWASP000012	by_publication	Whole Blood
ENSG00000130311	-4.70E-03	2.67E-05	NA	DDA1	BMI	Linear Regression Models	TWASP000012	by_publication	Whole Blood
ENSG00000159111	NA	2.67E-06	NA	MRPL10	BMI	MultiXcan	TWASP000056	by_publication	Cross-tissue
ENSG00000224424	NA	2.67E-06	NA	PRKAR2A-AS1	BMI	Probabilistic Transcriptome-Wide Association(PTWAS)	TWASP000141	by_publication	Skin Sun Exposed
ENSG00000184271	NA	2.67E-06	NA	POU6F1	BMI	Probabilistic Transcriptome-Wide Association(PTWAS)	TWASP000141	by_publication	Fibroblasts
ENSG00000230769	NA	2.67E-06	NA	RP3-408N23.4	BMI	Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS)	TWASP000165	by_publication	Cross-tissue
ENSG00000107862	NA	2.67E-06	NA	GBF1	SCZ	Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS)	TWASP000165	by_publication	Cross-tissue
ENSG00000176887	NA	2.67E-07	NA	SOX11	BMI	MultiXcan	TWASP000056	by_publication	Cross-tissue
ENSG00000173457	NA	2.67E-07	NA	PPP1R14B	SCZ	Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS)	TWASP000165	by_publication	Cross-tissue
ENSG00000100401	-5.56E+00	2.67E-08	NA	RANGAP1	MDD	FUSION	TWASP000158	by_publication	Dorsal Lateral Prefrontal Cortex
ENSG00000109685	NA	2.67E-09	NA	NSD2	BIP	NA	TWASP000194	by_publication	Colon Transverse
ENSG00000167972	NA	2.67E-09	NA	ABCA3	BIP	NA	TWASP000194	by_publication	Brain Nucleus Accumbens
ENSG00000136816	NA	2.67E-09	NA	TOR1B	SCZ	NA	TWASP000194	by_publication	Anterior Cingulate Cortex
ENSG00000066135	NA	2.67E-09	NA	KDM4A	SCZ	Probabilistic Transcriptome-Wide Association(PTWAS)	TWASP000141	by_publication	Muscle Skeletal
ENSG00000189292	NA	2.67E-10	NA	ALKAL2	BMI	Summary-MultiXcan(S-MultiXcan)	TWASP000056	by_publication	Skin Sun Exposed
ENSG00000172273	-6.32E+00	2.67E-10	NA	HINFP	BMI	PrediXcan	TWASP000056	by_publication	Esophagus Gastroesophageal
ENSG00000279325	-5.95E+00	2.67E-11	NA	RP11-24H2.3	MDD	Summary-PrediXcan(S-PrediXcan)	TWASP000156	by_publication	Anterior Cingulate Cortex
ENSG00000086730	-1.14E-02	2.67E-11	NA	LAT2	BMI	Linear Regression Models	TWASP000012	by_publication	Whole Blood
ENSG00000213560	NA	2.68E-05	NA	RP11-386I14.3	BMI	Probabilistic Transcriptome-Wide Association(PTWAS)	TWASP000141	by_publication	Fibroblasts
ENSG00000228679	NA	2.68E-05	NA	RP4-676J13.2	SCZ	Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS)	TWASP000165	by_publication	Cross-tissue
ENSG00000009694	-4.90E-03	2.68E-05	NA	TENM1	BMI	Linear Regression Models	TWASP000012	by_publication	Whole Blood
ENSG00000037241	6.40E-03	2.68E-05	NA	RPL26L1	BMI	Linear Regression Models	TWASP000012	by_publication	Whole Blood
ENSG00000100359	NA	2.68E-06	NA	SGSM3	SCZ	NA	TWASP000194	by_publication	Esophagus Gastroesophageal
ENSG00000118785	NA	2.68E-06	NA	SPP1	BMI	MultiXcan	TWASP000056	by_publication	Cross-tissue
ENSG00000158458	NA	2.68E-06	NA	NRG2	BMI	MultiXcan	TWASP000056	by_publication	Cross-tissue
ENSG00000121964	-4.69E+00	2.68E-06	NA	GTDC1	SCZ	FUSION	TWASP000050	by_publication	Brain
ENSG00000264364	NA	2.68E-07	NA	DYNLL2	BMI	MultiXcan	TWASP000056	by_publication	Cross-tissue
ENSG00000110031	-2.87E-01	2.68E-07	NA	LPXN	AD	Summary data_based Mendelian Randomization(SMR)_	TWASP000018	by_publication	Peripheral Blood
ENSG00000166105	NA	2.68E-08	NA	GLB1L3	SCZ	NA	TWASP000194	by_publication	Brain Putamen Basal Ganglia
ENSG00000248540	NA	2.68E-08	NA	RP11-247C2.2	BMI	MultiXcan	TWASP000056	by_publication	Cross-tissue
ENSG00000137338	NA	2.68E-10	NA	PGBD1	BMI	MultiXcan	TWASP000056	by_publication	Cross-tissue
ENSG00000231194	NA	2.68E-10	NA	FARP1-AS1	BMI	Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS)	TWASP000165	by_publication	Cross-tissue
ENSG00000104973	1.37E-02	2.68E-10	NA	MED25	BMI	Linear Regression Models	TWASP000012	by_publication	Whole Blood
ENSG00000187017	1.89E-02	2.68E-14	NA	ESPN	BMI	Linear Regression Models	TWASP000012	by_publication	Whole Blood
ENSG00000115761	2.22E-02	2.68E-19	NA	NOL10	BMI	Linear Regression Models	TWASP000012	by_publication	Whole Blood
ENSG00000198959	2.83E-02	2.68E-21	NA	TGM2	BMI	Linear Regression Models	TWASP000012	by_publication	Whole Blood
ENSG00000227775	NA	2.68E-23	NA	RP1-283E3.4	BMI	Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS)	TWASP000165	by_publication	Cross-tissue
ENSG00000108561	NA	2.69E-05	NA	C1QBP	BMI	Probabilistic Transcriptome-Wide Association(PTWAS)	TWASP000141	by_publication	Fibroblasts
ENSG00000156050	NA	2.69E-06	NA	FAM161B	MDD	NA	TWASP000194	by_publication	Brain Cortex
ENSG00000148357	NA	2.69E-07	NA	HMCN2	BMI	MultiXcan	TWASP000056	by_publication	Cross-tissue
ENSG00000204310	NA	2.69E-07	NA	AGPAT1	SCZ	Summary-MultiXcan(S-MultiXcan)	TWASP000056	by_publication	Liver
ENSG00000140983	-6.50E-03	2.69E-07	NA	RHOT2	BMI	Linear Regression Models	TWASP000012	by_publication	Whole Blood
ENSG00000041515	5.56E+00	2.69E-08	NA	MYO16	BMI	PrediXcan	TWASP000056	by_publication	Adipose
ENSG00000255112	-9.60E-03	2.69E-11	NA	CHMP1B	BMI	Linear Regression Models	TWASP000012	by_publication	Whole Blood
ENSG00000182208	9.40E-03	2.69E-12	NA	MOB2	BMI	Linear Regression Models	TWASP000012	by_publication	Whole Blood
ENSG00000126088	1.41E-02	2.69E-26	NA	UROD	BMI	Linear Regression Models	TWASP000012	by_publication	Whole Blood
ENSG00000179403	NA	2.69E-27	NA	VWA1	ADHD	NA	TWASP000194	by_publication	Esophagus Mucosa
ENSG00000100380	3.96E+00	2.60E-07	NA	ST13	MDD	Summary-PrediXcan(S-PrediXcan)	TWASP000156	by_publication	Amygdala
ENSG00000279753	NA	2.70E-05	NA	AC011558.5	AD	Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS)	TWASP000165	by_publication	Cross-tissue
ENSG00000176407	4.20E-03	2.70E-05	NA	KCMF1	BMI	Linear Regression Models	TWASP000012	by_publication	Whole Blood
ENSG00000156170	4.20E+00	2.70E-05	NA	NDUFAF6	AD	FUSION	TWASP000173	by_publication	Cells Transformed Fibroblast
ENSG00000070366	NA	2.70E-06	NA	SMG6	SCZ	Sherlock	TWASP000100	by_publication	Cortex
ENSG00000147403	NA	2.70E-06	NA	RPL10	SCZ	Sherlock	TWASP000100	by_publication	Cortex
ENSG00000163933	NA	2.70E-06	NA	RFT1	SCZ	Sherlock	TWASP000100	by_publication	Cortex
ENSG00000233609	NA	2.70E-06	NA	RPL10P19	SCZ	Sherlock	TWASP000100	by_publication	Cortex
ENSG00000175826	-7.20E-03	2.70E-06	NA	CTDNEP1	BMI	Linear Regression Models	TWASP000012	by_publication	Whole Blood
ENSG00000167740	4.69E+00	2.70E-06	NA	CYB5D2	SCZ	FUSION	TWASP000073	by_publication	Dorsal Lateral Prefrontal Cortex
ENSG00000198556	-7.10E-03	2.70E-07	NA	ZNF789	BMI	Linear Regression Models	TWASP000012	by_publication	Whole Blood
ENSG00000125744	5.14E+00	2.70E-07	NA	RTN2	AD	TIGAR	TWASP000079	by_publication	Dorsal Lateral Prefrontal Cortex
ENSG00000213578	NA	2.70E-08	NA	CPLX3	BMI	MultiXcan	TWASP000056	by_publication	Cross-tissue
ENSG00000131470	NA	2.70E-08	NA	PSMC3IP	BMI	Probabilistic Transcriptome-Wide Association(PTWAS)	TWASP000141	by_publication	Whole Blood
ENSG00000187736	-5.56E+00	2.70E-08	NA	NHEJ1	BMI	PrediXcan	TWASP000056	by_publication	Breast Mammary Tissue
ENSG00000115163	NA	2.70E-11	NA	CENPA	BMI	MultiXcan	TWASP000056	by_publication	Cross-tissue
ENSG00000230148	NA	2.70E-12	NA	HOXB-AS1	BMI	Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS)	TWASP000165	by_publication	Cross-tissue
ENSG00000244355	NA	2.70E-13	NA	LY6G6D	SCZ	Probabilistic Transcriptome-Wide Association(PTWAS)	TWASP000141	by_publication	Uterus
ENSG00000171206	3.28E+00	2.71E-05	NA	TRIM8	MDD	Summary-PrediXcan(S-PrediXcan)	TWASP000156	by_publication	Brain Nucleus Accumbens
ENSG00000103056	NA	2.71E-05	NA	SMPD3	BMI	Probabilistic Transcriptome-Wide Association(PTWAS)	TWASP000141	by_publication	Spleen
ENSG00000120088	NA	2.71E-06	NA	CRHR1	Lefthanded	FUSION	TWASP000068	by_publication	Brain
ENSG00000188026	NA	2.71E-06	NA	RILPL1	BMI	MultiXcan	TWASP000056	by_publication	Cross-tissue
ENSG00000250473	NA	2.71E-06	NA	DUTP7	BMI	Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS)	TWASP000165	by_publication	Cross-tissue
ENSG00000075391	NA	2.71E-07	NA	RASAL2	BMI	MultiXcan	TWASP000056	by_publication	Cross-tissue
ENSG00000121716	-8.30E-03	2.71E-07	NA	PILRB	BMI	Linear Regression Models	TWASP000012	by_publication	Whole Blood
ENSG00000203814	-6.31E+00	2.71E-10	NA	H2BC18	SCZ	Summary-PrediXcan(S-PrediXcan)	TWASP000054;TWASP000056	by_publication	Cells Transformed Fibroblast
ENSG00000171097	NA	2.72E-05	NA	KYAT1	SCZ	Probabilistic Transcriptome-Wide Association(PTWAS)	TWASP000141	by_publication	Adrenal Gland
ENSG00000178965	NA	2.72E-05	NA	ERICH3	BMI	Probabilistic Transcriptome-Wide Association(PTWAS)	TWASP000141	by_publication	Adipose
ENSG00000204287	NA	2.72E-05	NA	HLA-DRA	AD	Probabilistic Transcriptome-Wide Association(PTWAS)	TWASP000141	by_publication	Brain Frontal Cortex
ENSG00000196683	1.16E-02	2.72E-05	NA	TOMM7	BMI	Linear Regression Models	TWASP000012	by_publication	Whole Blood
ENSG00000152214	NA	2.72E-06	NA	RIT2	BMI	MultiXcan	TWASP000056	by_publication	Cross-tissue
ENSG00000283064	NA	2.72E-06	NA	RP1-221C16.8	SCZ	Probabilistic Transcriptome-Wide Association(PTWAS)	TWASP000141	by_publication	Anterior Cingulate Cortex
ENSG00000008516	NA	2.72E-06	NA	MMP25	BMI	UTMOST	TWASP000100	by_publication	Cross-tissue
ENSG00000269958	5.14E+00	2.72E-07	NA	RP11-73M18.8	MDD	FUSION	TWASP000135	by_publication	Amygdala
ENSG00000183166	5.14E+00	2.72E-07	NA	CALN1	SCZ	FUSION	TWASP000050	by_publication	Brain
ENSG00000096433	1.44E+00	2.72E-08	NA	ITPR3	MDD	Summary-PrediXcan(S-PrediXcan)	TWASP000156	by_publication	Brain Hypothalamus
ENSG00000182979	-6.10E-03	2.72E-08	NA	MTA1	BMI	Linear Regression Models	TWASP000012	by_publication	Whole Blood
ENSG00000086504	NA	2.72E-09	NA	MRPL28	BMI	MultiXcan	TWASP000056	by_publication	Cross-tissue
ENSG00000262140	NA	2.72E-09	NA	RP11-417N10.3	BMI	Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS)	TWASP000165	by_publication	Cross-tissue
ENSG00000088826	1.99E-02	2.72E-10	NA	SMOX	BMI	Linear Regression Models	TWASP000012	by_publication	Whole Blood
ENSG00000165178	NA	2.72E-11	NA	NCF1C	BMI	Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS)	TWASP000165	by_publication	Cross-tissue
ENSG00000168005	NA	2.72E-129	NA	SPINDOC	SCZ	NA	TWASP000194	by_publication	Small Intestine
ENSG00000241468	-4.19E+00	2.73E-05	NA	ATP5MF	AD	S-PrediXcan	TWASP000172	by_publication	Brain Substantia Nigra
ENSG00000241468	-4.19E+00	2.73E-05	NA	ATP5MF	AD	S-PrediXcan	TWASP000172	by_publication	Substantia Nigra
ENSG00000254806	-4.69E+00	2.73E-06	NA	SYS1-DBNDD2	BIP	FUSION	TWASP000004	by_publication	Brain
ENSG00000168060	NA	2.73E-07	NA	NAALADL1	BMI	MultiXcan	TWASP000056	by_publication	Cross-tissue
ENSG00000255174	NA	2.73E-07	NA	RP11-481A20.4	BMI	Probabilistic Transcriptome-Wide Association(PTWAS)	TWASP000141	by_publication	Brain Cerebellum
ENSG00000107882	NA	2.73E-07	NA	SUFU	BMI	Summary-MultiXcan(S-MultiXcan)	TWASP000056	by_publication	Artery Tibia
ENSG00000139631	-1.07E-02	2.73E-10	NA	CSAD	BMI	Linear Regression Models	TWASP000012	by_publication	Whole Blood
ENSG00000170075	NA	2.73E-11	NA	GPR37L1	BMI	Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS)	TWASP000165	by_publication	Cross-tissue
ENSG00000256870	-6.20E-03	2.74E-05	NA	SLC5A8	BMI	Linear Regression Models	TWASP000012	by_publication	Whole Blood
ENSG00000006652	-8.70E-03	2.74E-05	NA	IFRD1	BMI	Linear Regression Models	TWASP000012	by_publication	Whole Blood
ENSG00000173875	NA	2.74E-06	NA	ZNF791	BMI	MultiXcan	TWASP000056	by_publication	Cross-tissue
ENSG00000226468	NA	2.74E-06	NA	AC018641.7	BMI	Probabilistic Transcriptome-Wide Association(PTWAS)	TWASP000141	by_publication	Pituitary
ENSG00000179097	NA	2.74E-06	NA	HTR1F	BMI	Probabilistic Transcriptome-Wide Association(PTWAS)	TWASP000141	by_publication	Breast Mammary Tissue
ENSG00000272156	NA	2.74E-06	NA	RP11-477N3.1	BMI	Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS)	TWASP000165	by_publication	Cross-tissue
ENSG00000136875	-4.40E-03	2.74E-06	NA	PRPF4	BMI	Linear Regression Models	TWASP000012	by_publication	Whole Blood
ENSG00000124302	-4.69E+00	2.74E-06	NA	CHST8	SCZ	FUSION	TWASP000123	by_publication	Adipose
ENSG00000176383	NA	2.74E-07	NA	B3GNT4	BIP	NA	TWASP000194	by_publication	Brain Nucleus Accumbens
ENSG00000262539	NA	2.74E-07	NA	RP11-259G18.3	GAD	FUSION	TWASP000176	by_publication	Brain Cerebellum
ENSG00000262539	NA	2.74E-07	NA	RP11-259G18.3	GAD	FUSION	TWASP000176	by_publication	Cerebellum
ENSG00000204516	-5.56E+00	2.74E-08	NA	MICB	MDD	FUSION	TWASP000135	by_publication	Thyroid
ENSG00000261701	NA	2.74E-09	NA	HPR	AD	UTMOST	TWASP000148	by_publication	Cross-tissue
ENSG00000137338	-6.31E+00	2.74E-10	NA	PGBD1	MDD	FUSION	TWASP000135	by_publication	Brain Cerebellar Hemisphere
ENSG00000172803	NA	2.74E-11	NA	SNX32	SCZ	NA	TWASP000194	by_publication	Brain Cortex
ENSG00000182109	NA	2.74E-12	NA	RP11-69E11.4	BMI	Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS)	TWASP000165	by_publication	Cross-tissue
ENSG00000276710	NA	2.75E-05	NA	CSPG4P10	BMI	Probabilistic Transcriptome-Wide Association(PTWAS)	TWASP000141	by_publication	Brain Hippocampus
ENSG00000159202	4.19E+00	2.75E-05	NA	UBE2Z	SCZ	FUSION	TWASP000022	by_publication	Dorsal Lateral Prefrontal Cortex
ENSG00000244056	-4.69E+00	2.75E-06	NA	RN7SL417P	BIP	FUSION	TWASP000083	by_publication	Brain
ENSG00000075420	NA	2.75E-06	NA	FNDC3B	BMI	MultiXcan	TWASP000056	by_publication	Cross-tissue
ENSG00000157103	NA	2.75E-06	NA	SLC6A1	BMI	MultiXcan	TWASP000056	by_publication	Cross-tissue
ENSG00000185187	NA	2.75E-06	NA	SIGIRR	BMI	MultiXcan	TWASP000056	by_publication	Cross-tissue
ENSG00000204366	NA	2.75E-06	NA	ZBTB12	BMI	MultiXcan	TWASP000056	by_publication	Cross-tissue
ENSG00000188938	NA	2.75E-06	NA	FAM120AOS	SCZ	Summary-MultiXcan(S-MultiXcan)	TWASP000056	by_publication	Skin Sun Exposed
ENSG00000228925	NA	2.75E-07	NA	AC016722.4	BMI	Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS)	TWASP000165	by_publication	Cross-tissue
ENSG00000125447	-6.50E-03	2.75E-08	NA	GGA3	BMI	Linear Regression Models	TWASP000012	by_publication	Whole Blood
ENSG00000168546	7.70E-03	2.75E-08	NA	GFRA2	BMI	Linear Regression Models	TWASP000012	by_publication	Whole Blood
ENSG00000283154	-5.95E+00	2.75E-09	NA	IQCJ-SCHIP1	BMI	PrediXcan	TWASP000056	by_publication	Brain Cerebellum
ENSG00000153487	-6.80E-03	2.75E-09	NA	ING1	BMI	Linear Regression Models	TWASP000012	by_publication	Whole Blood
ENSG00000106123	-8.30E-03	2.75E-09	NA	EPHB6	BMI	Linear Regression Models	TWASP000012	by_publication	Whole Blood
ENSG00000100767	NA	2.75E-10	NA	PAPLN	BMI	Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS)	TWASP000165	by_publication	Cross-tissue
ENSG00000101084	-7.40E-03	2.75E-10	NA	RAB5IF	BMI	Linear Regression Models	TWASP000012	by_publication	Whole Blood
ENSG00000163374	1.30E-02	2.75E-17	NA	YY1AP1	BMI	Linear Regression Models	TWASP000012	by_publication	Whole Blood
ENSG00000161896	NA	2.75E-21	NA	IP6K3	BMI	MultiXcan	TWASP000056	by_publication	Cross-tissue
ENSG00000149177	NA	2.76E-02	NA	PTPRJ	AD	Summary data-based Mendelian Randomization(SMR)	TWASP000161	by_publication	Dorsal Lateral Prefrontal Cortex
ENSG00000111962	NA	2.76E-02	NA	UST	AD	TWAS(LASSO)	TWASP000200	by_publication	Whole Blood
ENSG00000184672	NA	2.76E-05	NA	RALYL	BMI	Probabilistic Transcriptome-Wide Association(PTWAS)	TWASP000141	by_publication	Brain Cerebellar Hemisphere
ENSG00000109323	-4.19E+00	2.76E-05	NA	MANBA	SCZ	FUSION	TWASP000022	by_publication	Brain Hippocampus
ENSG00000100106	-6.90E-03	2.76E-05	NA	TRIOBP	BMI	Linear Regression Models	TWASP000012	by_publication	Whole Blood
ENSG00000188315	NA	2.76E-06	NA	C3orf62	BIP	NA	TWASP000194	by_publication	Brain Nucleus Accumbens
ENSG00000012048	NA	2.76E-06	NA	BRCA1	BMI	MultiXcan	TWASP000056	by_publication	Cross-tissue
ENSG00000146250	NA	2.76E-07	NA	PRSS35	BMI	MultiXcan	TWASP000056	by_publication	Cross-tissue
ENSG00000156970	NA	2.76E-07	NA	BUB1B	SCZ	Probabilistic Transcriptome-Wide Association(PTWAS)	TWASP000141	by_publication	Brain Cerebellum
ENSG00000117862	-5.56E+00	2.76E-08	NA	TXNDC12	MDD	FUSION	TWASP000158	by_publication	Dorsal Lateral Prefrontal Cortex
ENSG00000074660	NA	2.76E-08	NA	SCARF1	BMI	MultiXcan	TWASP000056	by_publication	Cross-tissue
ENSG00000143398	NA	2.76E-08	NA	PIP5K1A	BMI	MultiXcan	TWASP000056	by_publication	Cross-tissue
ENSG00000204498	NA	2.76E-09	NA	NFKBIL1	SCZ	Probabilistic Transcriptome-Wide Association(PTWAS)	TWASP000141	by_publication	Fibroblasts
ENSG00000075785	-9.20E-03	2.76E-17	NA	RAB7A	BMI	Linear Regression Models	TWASP000012	by_publication	Whole Blood
ENSG00000156374	NA	2.77E-04	NA	PCGF6	SCZ	FUSION	TWASP000052	by_publication	Brain
ENSG00000068878	NA	2.77E-05	NA	PSME4	SCZ	FUSION	TWASP000052	by_publication	Brain
ENSG00000172819	NA	2.77E-05	NA	RARG	BMI	Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS)	TWASP000165	by_publication	Cross-tissue
ENSG00000025423	NA	2.77E-06	NA	HSD17B6	BIP	NA	TWASP000194	by_publication	Brain Hippocampus
ENSG00000143382	NA	2.77E-06	NA	ADAMTSL4	BIP	NA	TWASP000194	by_publication	Esophagus Mucosa
ENSG00000143374	NA	2.77E-06	NA	TARS2	ADHD	NA	TWASP000194	by_publication	Colon Transverse
ENSG00000253731	NA	2.77E-06	NA	PCDHGA6	SCZ	NA	TWASP000194	by_publication	Brain Hypothalamus
ENSG00000031698	NA	2.77E-06	NA	SARS1	BMI	MultiXcan	TWASP000056	by_publication	Cross-tissue
ENSG00000126602	NA	2.77E-06	NA	TRAP1	BMI	Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS)	TWASP000165	by_publication	Cross-tissue
ENSG00000153140	NA	2.77E-06	NA	CETN3	SCZ	UTMOST	TWASP000100	by_publication	Cross-tissue
ENSG00000213347	-6.90E-03	2.77E-06	NA	MXD3	BMI	Linear Regression Models	TWASP000012	by_publication	Whole Blood
ENSG00000108786	NA	2.77E-07	NA	HSD17B1	BIP	NA	TWASP000194	by_publication	Brain Hippocampus
ENSG00000119041	NA	2.77E-07	NA	GTF3C3	BMI	MultiXcan	TWASP000056	by_publication	Cross-tissue
ENSG00000189350	NA	2.77E-07	NA	TOGARAM2	BMI	Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS)	TWASP000165	by_publication	Cross-tissue
