gene_id	gene_name	V12D05-348_C1	V12D05-348_D1	V12D05-350_C1	V12D05-350_D1	V12D07-075_A1	V12D07-075_B1	V12D07-075_D1	V12Y31-080_A1	meanrank	n_naSamps
ENSG00000147130	ZMYM3	NA	NA	NA	NA	NA	NA	1046	NA	1046	7
ENSG00000147140	NONO	NA	633	NA	785	NA	NA	NA	544	654	5
ENSG00000147162	OGT	NA	2523	660	737	NA	NA	1042	NA	1240.5	4
ENSG00000147180	ZNF711	NA	1158	NA	NA	NA	NA	NA	NA	1158	7
ENSG00000147224	PRPS1	NA	NA	NA	NA	NA	NA	1518	NA	1518	7
ENSG00000147231	RADX	215	48	345	34	45	100	181	229	149.625	0
ENSG00000147246	HTR2C	228	1084	114	278	NA	NA	1122	NA	565.2	3
ENSG00000147255	IGSF1	156	42	180	47	53	39	49	70	79.5	0
ENSG00000147256	ARHGAP36	85	25	66	19	21	18	25	26	35.625	0
ENSG00000147257	GPC3	134	NA	115	NA	NA	NA	NA	NA	124.5	6
ENSG00000147324	MFHAS1	NA	NA	NA	NA	203	NA	NA	NA	203	7
ENSG00000147400	CETN2	185	1233	189	1006	NA	NA	562	NA	635	3
ENSG00000147403	RPL10	418	NA	600	721	NA	NA	NA	NA	579.666666666667	5
ENSG00000147408	CSGALNACT1	NA	1116	NA	NA	NA	NA	NA	NA	1116	7
ENSG00000147416	ATP6V1B2	695	NA	821	1682	NA	NA	NA	NA	1066	5
ENSG00000147437	GNRH1	NA	30	NA	NA	NA	NA	NA	7	18.5	6
ENSG00000147457	CHMP7	NA	NA	NA	NA	NA	NA	1997	NA	1997	7
ENSG00000147471	PLPBP	NA	2262	NA	NA	NA	NA	NA	NA	2262	7
ENSG00000147475	ERLIN2	NA	NA	1757	NA	NA	NA	NA	NA	1757	7
ENSG00000147535	PLPP5	987	1607	NA	893	NA	NA	NA	944	1107.75	4
ENSG00000147548	NSD3	NA	1218	NA	1169	NA	NA	NA	NA	1193.5	6
ENSG00000147571	CRH	NA	146	NA	512	NA	NA	48	37	185.75	4
ENSG00000147588	PMP2	44	539	93	283	NA	NA	396	218	262.166666666667	2
ENSG00000147601	TERF1	NA	2090	NA	NA	NA	NA	NA	NA	2090	7
ENSG00000147604	RPL7	1085	223	653	260	NA	NA	1374	NA	719	3
ENSG00000147642	SYBU	1078	1214	NA	NA	NA	NA	1052	NA	1114.66666666667	5
ENSG00000147649	MTDH	NA	2138	NA	1144	NA	NA	NA	NA	1641	6
ENSG00000147655	RSPO2	NA	127	431	60	NA	NA	149	NA	191.75	4
ENSG00000147669	POLR2K	NA	825	NA	803	NA	NA	957	580	791.25	4
ENSG00000147677	EIF3H	NA	1903	NA	NA	NA	NA	NA	NA	1903	7
ENSG00000147684	NDUFB9	NA	1098	NA	NA	NA	NA	NA	1280	1189	6
ENSG00000147852	VLDLR	NA	2261	NA	881	NA	NA	NA	NA	1571	6
ENSG00000147862	NFIB	1377	NA	NA	NA	NA	NA	NA	NA	1377	7
ENSG00000147872	PLIN2	NA	NA	NA	NA	116	NA	NA	NA	116	7
ENSG00000147955	SIGMAR1	NA	NA	NA	NA	NA	NA	1729	NA	1729	7
ENSG00000148053	NTRK2	797	279	259	325	NA	NA	NA	153	362.6	3
ENSG00000148158	SNX30	NA	2594	NA	1290	NA	NA	NA	NA	1942	6
ENSG00000148175	STOM	NA	1383	1042	NA	NA	NA	NA	354	926.333333333333	5
ENSG00000148180	GSN	126	1267	117	673	NA	NA	1594	654	738.5	2
ENSG00000148248	SURF4	NA	1875	NA	1604	NA	NA	1123	NA	1534	5
ENSG00000148303	RPL7A	656	170	1428	150	NA	NA	285	494	530.5	2
ENSG00000148334	PTGES2	NA	2069	NA	NA	NA	NA	NA	NA	2069	7
ENSG00000148339	SLC25A25	NA	NA	NA	NA	NA	NA	1619	NA	1619	7
ENSG00000148341	SH3GLB2	NA	1375	NA	NA	NA	NA	1574	NA	1474.5	6
ENSG00000148362	PAXX	NA	NA	NA	774	NA	NA	NA	NA	774	7
ENSG00000148396	SEC16A	NA	874	NA	1059	NA	NA	NA	NA	966.5	6
ENSG00000148408	CACNA1B	NA	879	NA	381	NA	NA	722	521	625.75	4
ENSG00000148444	COMMD3	NA	2162	NA	NA	NA	NA	NA	NA	2162	7
ENSG00000148450	MSRB2	1381	1605	NA	NA	NA	NA	NA	NA	1493	6
ENSG00000148468	FAM171A1	NA	NA	NA	NA	NA	NA	NA	752	752	7
ENSG00000148600	CDHR1	NA	NA	NA	NA	NA	NA	128	144	136	6
ENSG00000148671	ADIRF	523	1075	485	310	NA	NA	NA	372	553	3
ENSG00000148672	GLUD1	957	1995	1681	NA	NA	NA	706	872	1242.2	3
ENSG00000148690	FRA10AC1	NA	1626	NA	NA	NA	NA	NA	NA	1626	7
ENSG00000148700	ADD3	717	1412	1102	1177	NA	NA	NA	NA	1102	4
ENSG00000148737	TCF7L2	NA	NA	NA	NA	NA	NA	1490	NA	1490	7
ENSG00000148798	INA	715	1853	749	NA	NA	NA	281	356	790.8	3
ENSG00000148834	GSTO1	960	NA	NA	NA	NA	NA	NA	1157	1058.5	6
ENSG00000148943	LIN7C	NA	1971	592	621	NA	NA	NA	NA	1061.33333333333	5
ENSG00000149084	HSD17B12	NA	1877	NA	NA	NA	NA	NA	NA	1877	7
ENSG00000149089	APIP	NA	NA	1067	NA	NA	NA	NA	NA	1067	7
ENSG00000149090	PAMR1	337	NA	230	NA	NA	NA	NA	NA	283.5	6
ENSG00000149100	EIF3M	1039	1199	NA	1446	NA	NA	NA	1064	1187	4
ENSG00000149131	SERPING1	1341	NA	1644	NA	NA	NA	NA	NA	1492.5	6
ENSG00000149136	SSRP1	NA	2295	NA	NA	NA	NA	473	438	1068.66666666667	5
ENSG00000149177	PTPRJ	NA	NA	NA	NA	NA	NA	804	NA	804	7
ENSG00000149179	C11orf49	NA	2257	NA	NA	NA	NA	NA	NA	2257	7
ENSG00000149182	ARFGAP2	1310	NA	NA	NA	NA	NA	1833	NA	1571.5	6
ENSG00000149187	CELF1	NA	304	490	458	NA	NA	810	791	570.6	3
ENSG00000149196	HIKESHI	NA	1567	NA	1418	NA	NA	NA	NA	1492.5	6
ENSG00000149212	SESN3	NA	472	898	746	NA	NA	1109	620	769	3
ENSG00000149256	TENM4	NA	2012	NA	NA	NA	NA	NA	NA	2012	7
ENSG00000149273	RPS3	456	145	1500	201	NA	NA	752	414	578	2
ENSG00000149294	NCAM1	NA	1429	NA	NA	NA	NA	1241	NA	1335	6
ENSG00000149311	ATM	NA	535	NA	NA	NA	NA	1646	NA	1090.5	6
ENSG00000149313	AASDHPPT	NA	1101	NA	667	NA	NA	NA	NA	884	6
ENSG00000149357	LAMTOR1	1021	1528	721	1670	NA	NA	NA	NA	1235	4
ENSG00000149428	HYOU1	NA	2209	NA	NA	NA	NA	1307	NA	1758	6
ENSG00000149485	FADS1	NA	NA	NA	NA	NA	NA	NA	1242	1242	7
ENSG00000149532	CPSF7	NA	NA	NA	NA	NA	NA	847	NA	847	7
ENSG00000149541	B3GAT3	NA	NA	NA	1369	NA	NA	NA	NA	1369	7
ENSG00000149575	SCN2B	903	NA	NA	700	NA	NA	NA	NA	801.5	6
ENSG00000149582	TMEM25	NA	630	NA	NA	NA	NA	NA	NA	630	7
ENSG00000149658	YTHDF1	NA	1761	NA	NA	NA	NA	NA	NA	1761	7
ENSG00000149806	FAU	1027	NA	1275	1450	NA	NA	NA	NA	1250.66666666667	5
ENSG00000149923	PPP4C	1278	NA	NA	NA	NA	NA	1055	NA	1166.5	6
ENSG00000149970	CNKSR2	NA	NA	NA	1182	NA	NA	NA	NA	1182	7
ENSG00000150051	MKX	NA	NA	1516	NA	NA	NA	NA	NA	1516	7
ENSG00000150093	ITGB1	1121	511	697	812	NA	131	1381	204	693.857142857143	1
ENSG00000150316	CWC15	1007	NA	NA	NA	NA	NA	1554	NA	1280.5	6
ENSG00000150394	CDH8	NA	NA	NA	1181	NA	NA	741	382	768	5
ENSG00000150403	TMCO3	NA	1998	NA	NA	NA	NA	NA	NA	1998	7
ENSG00000150459	SAP18	1217	1257	NA	1716	NA	NA	709	499	1079.6	3
ENSG00000150471	ADGRL3	NA	1627	NA	NA	NA	NA	NA	NA	1627	7
ENSG00000150540	HNMT	276	NA	835	NA	NA	NA	NA	NA	555.5	6
ENSG00000150551	LYPD1	475	NA	598	NA	NA	NA	NA	NA	536.5	6
ENSG00000150556	LYPD6B	NA	NA	NA	NA	NA	NA	61	NA	61	7
ENSG00000150593	PDCD4	657	711	813	213	NA	NA	462	348	534	2
ENSG00000150594	ADRA2A	910	2263	707	NA	NA	NA	1781	797	1291.6	3
ENSG00000150625	GPM6A	369	896	502	287	NA	NA	378	951	563.833333333333	2
ENSG00000150627	WDR17	NA	1160	965	641	NA	NA	NA	1110	969	4
ENSG00000150656	CNDP1	1311	NA	319	NA	NA	NA	NA	NA	815	6
ENSG00000150687	PRSS23	NA	NA	NA	NA	NA	NA	104	116	110	6
ENSG00000150753	CCT5	NA	NA	NA	519	NA	NA	478	509	502	5
ENSG00000150768	DLAT	NA	NA	1292	NA	NA	NA	1582	NA	1437	6
ENSG00000150779	TIMM8B	1115	574	NA	1218	NA	NA	NA	854	940.25	4
ENSG00000150787	PTS	NA	1493	1601	758	NA	NA	NA	637	1122.25	4
ENSG00000150867	PIP4K2A	NA	NA	1827	NA	NA	NA	NA	NA	1827	7
ENSG00000150938	CRIM1	NA	1174	NA	509	NA	NA	NA	NA	841.5	6
ENSG00000150991	UBC	1128	NA	1206	NA	102	NA	160	488	616.8	3
ENSG00000150995	ITPR1	711	2434	1225	1571	NA	NA	1621	712	1379	2
ENSG00000151023	ENKUR	794	NA	1196	NA	NA	NA	NA	NA	995	6
ENSG00000151090	THRB	NA	NA	787	211	NA	NA	1316	405	679.75	4
ENSG00000151131	C12orf45	NA	NA	NA	NA	NA	NA	NA	557	557	7
ENSG00000151135	TMEM263	NA	1677	NA	1251	NA	NA	390	772	1022.5	4
ENSG00000151229	SLC2A13	779	1089	NA	NA	NA	NA	NA	NA	934	6
ENSG00000151247	EIF4E	891	2102	NA	NA	NA	NA	944	NA	1312.33333333333	5
ENSG00000151276	MAGI1	NA	1331	1391	1060	NA	NA	813	NA	1148.75	4
ENSG00000151320	AKAP6	NA	NA	NA	NA	NA	NA	NA	1231	1231	7
ENSG00000151327	FAM177A1	NA	1651	NA	NA	NA	NA	1489	1150	1430	5
ENSG00000151332	MBIP	NA	2057	NA	NA	NA	NA	631	NA	1344	6
ENSG00000151348	EXT2	NA	1544	NA	NA	NA	NA	NA	NA	1544	7
ENSG00000151353	TMEM18	NA	1653	NA	NA	NA	NA	NA	NA	1653	7
ENSG00000151366	NDUFC2	NA	1991	NA	587	NA	NA	126	NA	901.333333333333	5
ENSG00000151376	ME3	NA	NA	NA	1055	NA	NA	425	NA	740	6
ENSG00000151414	NEK7	NA	1926	NA	NA	NA	NA	NA	NA	1926	7
ENSG00000151465	CDC123	NA	2636	NA	NA	NA	NA	NA	NA	2636	7
ENSG00000151490	PTPRO	NA	488	NA	890	NA	NA	NA	NA	689	6
ENSG00000151500	THYN1	NA	2452	NA	1782	NA	NA	1326	1156	1679	4
ENSG00000151552	QDPR	622	1219	410	NA	NA	NA	NA	1194	861.25	4
ENSG00000151665	PIGF	1321	816	NA	NA	NA	NA	NA	NA	1068.5	6
ENSG00000151690	MFSD6	NA	776	NA	1131	NA	NA	344	391	660.5	4
ENSG00000151726	ACSL1	NA	698	NA	1568	NA	NA	NA	NA	1133	6
ENSG00000151729	SLC25A4	NA	778	NA	NA	NA	NA	1368	NA	1073	6
ENSG00000151778	SERP2	NA	NA	NA	NA	NA	NA	1672	NA	1672	7
ENSG00000151883	PARP8	NA	1602	NA	NA	NA	NA	NA	NA	1602	7
ENSG00000151892	GFRA1	1173	81	1176	93	NA	NA	NA	NA	630.75	4
ENSG00000151914	DST	NA	NA	NA	1633	NA	NA	NA	805	1219	6
ENSG00000151917	BEND6	NA	NA	NA	1324	NA	NA	NA	NA	1324	7
ENSG00000151923	TIAL1	NA	1958	NA	NA	NA	NA	NA	NA	1958	7
ENSG00000151929	BAG3	557	NA	581	NA	64	NA	NA	1189	597.75	4
ENSG00000152061	RABGAP1L	NA	2445	NA	957	NA	NA	NA	NA	1701	6
ENSG00000152082	MZT2B	1176	NA	NA	NA	NA	NA	978	633	929	5
ENSG00000152092	ASTN1	NA	1999	NA	NA	NA	NA	NA	NA	1999	7
ENSG00000152133	GPATCH11	NA	NA	1787	NA	NA	NA	NA	NA	1787	7
ENSG00000152137	HSPB8	539	1018	1268	660	NA	NA	NA	NA	871.25	4
ENSG00000152214	RIT2	NA	NA	NA	918	NA	NA	900	NA	909	6
ENSG00000152234	ATP5F1A	NA	788	NA	1282	NA	NA	616	966	913	4
ENSG00000152291	TGOLN2	NA	2141	NA	NA	NA	NA	1572	NA	1856.5	6
ENSG00000152332	UHMK1	NA	2357	NA	NA	NA	NA	NA	NA	2357	7
ENSG00000152377	SPOCK1	NA	468	NA	364	NA	NA	1325	1168	831.25	4
ENSG00000152503	TRIM36	NA	1720	NA	NA	NA	NA	1218	NA	1469	6
ENSG00000152518	ZFP36L2	NA	1356	936	NA	205	NA	1989	NA	1121.5	4
ENSG00000152556	PFKM	NA	NA	NA	NA	NA	NA	403	NA	403	7
ENSG00000152558	TMEM123	598	NA	1198	NA	NA	NA	NA	NA	898	6
ENSG00000152578	GRIA4	758	1141	1260	606	NA	NA	NA	NA	941.25	4
ENSG00000152582	SPEF2	NA	NA	1127	NA	NA	NA	NA	NA	1127	7
ENSG00000152583	SPARCL1	114	122	88	120	149	51	340	128	139	0
ENSG00000152601	MBNL1	NA	1689	NA	NA	NA	NA	NA	NA	1689	7
ENSG00000152611	CAPSL	88	NA	195	NA	NA	NA	NA	NA	141.5	6
ENSG00000152661	GJA1	147	182	166	154	NA	82	163	62	136.571428571429	1
ENSG00000152700	SAR1B	NA	NA	857	NA	NA	NA	NA	NA	857	7
ENSG00000152760	TCTEX1D1	153	1621	243	NA	NA	NA	NA	NA	672.333333333333	5
ENSG00000152767	FARP1	NA	NA	1508	NA	NA	NA	NA	NA	1508	7
ENSG00000152784	PRDM8	NA	138	NA	159	NA	35	NA	NA	110.666666666667	5
ENSG00000152795	HNRNPDL	1001	360	920	191	NA	NA	347	NA	563.8	3
ENSG00000152894	PTPRK	NA	1109	874	1553	NA	NA	NA	1094	1157.5	4
ENSG00000152910	CNTNAP4	NA	158	341	231	NA	NA	NA	393	280.75	4
ENSG00000152932	RAB3C	537	260	256	286	NA	NA	218	208	294.166666666667	2
ENSG00000152944	MED21	NA	1939	1405	NA	NA	NA	NA	NA	1672	6
ENSG00000152954	NRSN1	912	2253	1530	218	NA	NA	726	670	1051.5	2
ENSG00000152969	JAKMIP1	NA	1865	NA	817	NA	NA	NA	NA	1341	6
ENSG00000152977	ZIC1	NA	NA	NA	NA	69	NA	NA	NA	69	7
ENSG00000153006	SREK1IP1	NA	2374	NA	NA	NA	NA	NA	NA	2374	7
ENSG00000153015	CWC27	NA	2213	NA	NA	NA	NA	NA	NA	2213	7
ENSG00000153037	SRP19	NA	1362	NA	1114	NA	NA	375	801	913	4
ENSG00000153048	CARHSP1	440	1409	859	1452	NA	NA	NA	686	969.2	3
ENSG00000153130	SCOC	NA	1298	395	NA	NA	NA	1640	NA	1111	5
ENSG00000153147	SMARCA5	NA	1192	NA	NA	NA	NA	1862	NA	1527	6
ENSG00000153187	HNRNPU	NA	1842	1409	1640	NA	NA	565	NA	1364	4
ENSG00000153201	RANBP2	NA	638	NA	NA	NA	NA	NA	NA	638	7
ENSG00000153253	SCN3A	NA	888	NA	1141	NA	NA	472	NA	833.666666666667	5
ENSG00000153317	ASAP1	NA	NA	NA	NA	NA	NA	NA	1163	1163	7
ENSG00000153391	INO80C	NA	NA	NA	NA	NA	NA	1677	NA	1677	7
ENSG00000153395	LPCAT1	NA	2166	NA	1546	NA	NA	NA	NA	1856	6
ENSG00000153560	UBP1	NA	809	NA	1410	NA	NA	NA	NA	1109.5	6
ENSG00000153561	RMND5A	NA	NA	NA	1024	NA	NA	NA	NA	1024	7
ENSG00000153774	CFDP1	NA	NA	NA	1377	NA	NA	1134	NA	1255.5	6
ENSG00000153814	JAZF1	NA	NA	NA	981	NA	NA	1637	NA	1309	6
ENSG00000153815	CMIP	NA	255	1479	574	211	NA	346	NA	573	3
ENSG00000153904	DDAH1	377	NA	134	1098	NA	NA	762	NA	592.75	4
ENSG00000153933	DGKE	NA	NA	1525	NA	NA	NA	NA	NA	1525	7
ENSG00000153936	HS2ST1	1141	NA	582	NA	NA	NA	NA	NA	861.5	6
ENSG00000153944	MSI2	590	1606	1026	NA	NA	NA	NA	NA	1074	5
ENSG00000153956	CACNA2D1	753	551	NA	1376	NA	NA	NA	NA	893.333333333333	5
ENSG00000153989	NUS1	NA	1785	NA	NA	NA	NA	NA	NA	1785	7
ENSG00000154001	PPP2R5E	NA	NA	NA	NA	NA	NA	1968	NA	1968	7
ENSG00000154027	AK5	NA	NA	NA	NA	NA	NA	NA	940	940	7
ENSG00000154059	IMPACT	NA	906	NA	NA	NA	NA	468	925	766.333333333333	5
ENSG00000154096	THY1	132	603	294	243	NA	NA	NA	390	332.4	3
ENSG00000154099	DNAAF1	425	NA	536	NA	NA	NA	NA	NA	480.5	6
ENSG00000154122	ANKH	NA	1361	NA	NA	NA	NA	1994	NA	1677.5	6
ENSG00000154146	NRGN	165	123	131	157	51	NA	62	34	103.285714285714	1
ENSG00000154153	RETREG1	NA	1746	NA	NA	NA	NA	NA	NA	1746	7
ENSG00000154175	ABI3BP	166	NA	158	NA	NA	NA	NA	NA	162	6
ENSG00000154229	PRKCA	1192	1774	1407	NA	NA	NA	NA	NA	1457.66666666667	5
ENSG00000154265	ABCA5	NA	733	NA	NA	NA	NA	1830	NA	1281.5	6
ENSG00000154277	UCHL1	68	2507	98	1194	104	NA	101	163	605	1
ENSG00000154305	MIA3	NA	1512	1559	NA	NA	NA	NA	NA	1535.5	6
ENSG00000154310	TNIK	NA	NA	1329	NA	NA	NA	NA	831	1080	6
ENSG00000154328	NEIL2	NA	1872	NA	NA	NA	NA	1502	NA	1687	6
ENSG00000154380	ENAH	NA	NA	1766	NA	NA	NA	NA	NA	1766	7
ENSG00000154473	BUB3	NA	1176	NA	827	NA	NA	923	819	936.25	4
ENSG00000154479	CCDC173	355	NA	709	NA	NA	NA	1694	NA	919.333333333333	5
ENSG00000154518	ATP5MC3	NA	NA	417	1219	NA	NA	1227	421	821	4
ENSG00000154556	SORBS2	NA	NA	NA	1447	NA	NA	NA	NA	1447	7
ENSG00000154582	ELOC	1080	1100	NA	NA	NA	NA	1396	NA	1192	5
ENSG00000154639	CXADR	NA	1513	NA	NA	NA	NA	NA	NA	1513	7
ENSG00000154640	BTG3	NA	NA	NA	1015	NA	NA	NA	NA	1015	7
ENSG00000154654	NCAM2	NA	1345	1549	691	NA	NA	NA	1113	1174.5	4
ENSG00000154721	JAM2	NA	NA	1764	NA	NA	NA	NA	NA	1764	7
ENSG00000154723	ATP5PF	NA	NA	NA	965	257	NA	1038	NA	753.333333333333	5
ENSG00000154767	XPC	NA	NA	1878	1564	NA	NA	1147	NA	1529.66666666667	5
ENSG00000154856	APCDD1	NA	NA	NA	NA	NA	NA	618	461	539.5	6
ENSG00000154917	RAB6B	NA	1740	781	NA	NA	NA	1414	NA	1311.66666666667	5
ENSG00000154928	EPHB1	NA	NA	740	NA	NA	NA	NA	NA	740	7
ENSG00000154975	CA10	789	NA	NA	NA	NA	NA	NA	NA	789	7
ENSG00000154978	VOPP1	1180	NA	NA	NA	NA	NA	NA	1273	1226.5	6
ENSG00000155016	CYP2U1	NA	NA	1265	NA	NA	NA	NA	NA	1265	7
ENSG00000155093	PTPRN2	320	1495	368	467	NA	NA	NA	NA	662.5	4
ENSG00000155096	AZIN1	NA	2393	NA	NA	NA	NA	NA	NA	2393	7
ENSG00000155097	ATP6V1C1	NA	NA	NA	NA	NA	NA	1457	NA	1457	7
ENSG00000155099	PIP4P2	NA	1151	NA	1234	NA	NA	NA	NA	1192.5	6
ENSG00000155115	GTF3C6	576	920	1419	1576	NA	NA	NA	NA	1122.75	4
ENSG00000155158	TTC39B	NA	2332	NA	NA	NA	NA	NA	NA	2332	7
ENSG00000155256	ZFYVE27	NA	NA	NA	NA	NA	NA	1755	NA	1755	7
ENSG00000155265	GOLGA7B	NA	2646	NA	NA	NA	NA	NA	NA	2646	7
ENSG00000155304	HSPA13	NA	467	NA	340	NA	NA	540	402	437.25	4
ENSG00000155324	GRAMD2B	NA	NA	1386	NA	NA	NA	NA	NA	1386	7
ENSG00000155363	MOV10	NA	2339	NA	1210	NA	NA	NA	NA	1774.5	6
ENSG00000155366	RHOC	930	2405	449	NA	NA	NA	1173	NA	1239.25	4
ENSG00000155368	DBI	NA	63	763	70	NA	97	1739	746	579.666666666667	2
ENSG00000155511	GRIA1	207	652	258	331	NA	NA	NA	NA	362	4
ENSG00000155755	TMEM237	NA	1645	628	NA	NA	NA	NA	NA	1136.5	6
ENSG00000155816	FMN2	NA	NA	1846	NA	NA	NA	NA	NA	1846	7
ENSG00000155849	ELMO1	NA	2177	NA	1444	NA	NA	1675	1204	1625	4
ENSG00000155876	RRAGA	749	NA	1287	NA	NA	NA	746	NA	927.333333333333	5
ENSG00000155886	SLC24A2	NA	NA	1506	NA	NA	NA	NA	NA	1506	7
ENSG00000155957	TMBIM4	1281	1900	478	1345	NA	NA	550	NA	1110.8	3
ENSG00000155959	VBP1	NA	2619	1249	967	NA	NA	NA	NA	1611.66666666667	5
ENSG00000155966	AFF2	NA	1065	NA	1743	NA	NA	NA	NA	1404	6
ENSG00000155980	KIF5A	NA	NA	NA	NA	NA	NA	986	1040	1013	6
ENSG00000156011	PSD3	NA	NA	558	1305	NA	NA	1951	NA	1271.33333333333	5
ENSG00000156030	ELMSAN1	NA	NA	980	NA	NA	NA	NA	NA	980	7
ENSG00000156052	GNAQ	NA	2560	NA	NA	NA	NA	NA	NA	2560	7
ENSG00000156076	WIF1	8	234	7	205	52	114	310	277	150.875	0
ENSG00000156256	USP16	NA	2458	NA	NA	NA	NA	1404	NA	1931	6
ENSG00000156261	CCT8	NA	1217	1611	1541	NA	NA	1391	NA	1440	4
ENSG00000156298	TSPAN7	679	750	355	244	NA	NA	1371	NA	679.8	3
ENSG00000156313	RPGR	NA	1012	NA	NA	NA	NA	NA	NA	1012	7
ENSG00000156395	SORCS3	NA	431	NA	479	NA	NA	1983	NA	964.333333333333	5
ENSG00000156411	ATP5MPL	915	889	NA	1331	NA	NA	583	1151	973.8	3
ENSG00000156414	TDRD9	273	86	270	79	NA	NA	NA	NA	177	4
ENSG00000156467	UQCRB	NA	1520	1444	945	98	NA	1205	1033	1040.83333333333	2
ENSG00000156471	PTDSS1	1152	NA	NA	NA	NA	NA	NA	NA	1152	7
ENSG00000156482	RPL30	346	469	389	707	NA	NA	2004	1105	836.666666666667	2
ENSG00000156504	FAM122B	NA	395	NA	276	NA	NA	NA	NA	335.5	6
ENSG00000156508	EEF1A1	300	45	127	46	109	57	238	126	131	0
ENSG00000156515	HK1	NA	NA	NA	NA	NA	NA	1274	NA	1274	7
ENSG00000156587	UBE2L6	NA	2623	1901	1529	NA	NA	NA	NA	2017.66666666667	5
ENSG00000156642	NPTN	1372	2035	NA	1524	NA	NA	NA	NA	1643.66666666667	5
ENSG00000156687	UNC5D	1056	313	311	311	NA	NA	319	375	447.5	2
ENSG00000156795	WDYHV1	NA	565	NA	460	NA	NA	1346	NA	790.333333333333	5
ENSG00000156875	MFSD14A	NA	2616	NA	1121	NA	NA	1738	NA	1825	5
ENSG00000156976	EIF4A2	392	65	119	86	NA	NA	82	123	144.5	2
ENSG00000157005	SST	82	20	104	18	15	5	44	61	43.625	0
ENSG00000157020	SEC13	954	1008	NA	NA	NA	NA	948	903	953.25	4
ENSG00000157064	NMNAT2	NA	401	NA	1078	NA	NA	NA	1227	902	5
ENSG00000157106	SMG1	NA	2346	NA	NA	NA	NA	NA	NA	2346	7
ENSG00000157152	SYN2	315	NA	NA	NA	NA	NA	NA	NA	315	7
ENSG00000157168	NRG1	NA	1450	1003	NA	NA	NA	NA	304	919	5
ENSG00000157181	ODR4	NA	2265	NA	NA	NA	NA	NA	NA	2265	7
ENSG00000157214	STEAP2	NA	NA	808	NA	NA	NA	NA	NA	808	7
ENSG00000157216	SSBP3	1055	959	NA	541	NA	NA	1926	1271	1150.4	3
ENSG00000157224	CLDN12	NA	1935	1259	NA	NA	NA	NA	NA	1597	6
ENSG00000157259	GATAD1	1247	1043	NA	NA	NA	NA	NA	NA	1145	6
ENSG00000157423	HYDIN	NA	NA	646	NA	NA	NA	NA	NA	646	7
ENSG00000157445	CACNA2D3	1161	2311	NA	NA	NA	NA	1035	820	1331.75	4
ENSG00000157502	PWWP3B	NA	61	206	98	144	NA	1458	552	419.833333333333	2
ENSG00000157514	TSC22D3	NA	829	NA	1506	NA	NA	NA	503	946	5
ENSG00000157540	DYRK1A	NA	1614	NA	NA	NA	NA	NA	NA	1614	7
ENSG00000157557	ETS2	NA	581	NA	824	NA	NA	NA	NA	702.5	6
ENSG00000157601	MX1	700	1010	597	776	NA	NA	245	158	581	2
ENSG00000157637	SLC38A10	1320	NA	NA	1010	NA	NA	NA	NA	1165	6
ENSG00000157796	WDR19	NA	NA	807	NA	NA	NA	NA	NA	807	7
ENSG00000157823	AP3S2	NA	2291	NA	NA	NA	NA	NA	NA	2291	7
ENSG00000157837	SPPL3	NA	NA	NA	NA	NA	NA	1779	NA	1779	7
ENSG00000157869	RAB28	NA	1130	NA	NA	NA	NA	NA	NA	1130	7
ENSG00000157870	PRXL2B	NA	2036	NA	NA	NA	NA	NA	NA	2036	7
ENSG00000157916	RER1	1376	NA	1496	NA	NA	NA	NA	930	1267.33333333333	5
ENSG00000157954	WIPI2	NA	NA	1781	NA	NA	NA	NA	NA	1781	7
ENSG00000158042	MRPL17	NA	NA	NA	NA	NA	NA	886	NA	886	7
ENSG00000158062	UBXN11	513	NA	1298	1584	NA	NA	NA	NA	1131.66666666667	5
ENSG00000158106	RHPN1	NA	NA	1597	NA	NA	NA	NA	NA	1597	7
ENSG00000158109	TPRG1L	NA	NA	NA	NA	NA	NA	519	NA	519	7
ENSG00000158186	MRAS	NA	1779	755	NA	NA	NA	NA	NA	1267	6
ENSG00000158195	WASF2	1305	NA	NA	NA	NA	NA	NA	NA	1305	7
ENSG00000158258	CLSTN2	NA	NA	NA	687	NA	NA	NA	NA	687	7
ENSG00000158270	COLEC12	490	NA	947	NA	NA	NA	NA	NA	718.5	6
ENSG00000158290	CUL4B	NA	770	1006	NA	NA	NA	698	514	747	4
ENSG00000158301	GPRASP2	812	438	780	643	NA	NA	1023	1250	824.333333333333	2
ENSG00000158467	AHCYL2	536	NA	370	1025	NA	NA	NA	NA	643.666666666667	5
ENSG00000158526	TSR2	NA	NA	1775	NA	NA	NA	488	NA	1131.5	6
ENSG00000158528	PPP1R9A	NA	NA	NA	1154	NA	NA	NA	NA	1154	7
ENSG00000158560	DYNC1I1	351	NA	NA	NA	NA	NA	1593	NA	972	6
ENSG00000158604	TMED4	NA	568	1427	1073	NA	NA	NA	NA	1022.66666666667	5
ENSG00000158669	GPAT4	NA	1133	1438	NA	NA	NA	1107	NA	1226	5
ENSG00000158710	TAGLN2	184	NA	302	NA	NA	NA	NA	1184	556.666666666667	5
ENSG00000158747	NBL1	NA	NA	1015	NA	NA	NA	NA	NA	1015	7
ENSG00000158850	B4GALT3	NA	NA	1903	NA	NA	NA	NA	NA	1903	7
ENSG00000158856	DMTN	NA	NA	NA	806	NA	NA	602	NA	704	6
