"label" "pval" "genesource_alldxes_domain_FDR" "signature" "geneset" "overlap" "background" "hits" "spdomain_sex" "genesource" "globalfdr"
"1191" "Panic" 0.04 0.59 224 2 1 11111 "COMT" "x7_FemUp" "dgn" 0.530285714285714
"1192" "AUD" 0.079 0.59 224 148 6 11111 "COMT,CAT,MOG,FN1,CDH5,SIRT1" "x7_FemUp" "dgn" 0.70155023923445
"1193" "BMI" 0.11 0.59 224 126 5 11111 "SIRT1,ACSL1,ANGPTL4,CYP1B1,SLC16A7" "x7_FemUp" "dgn" 0.788262548262548
"1194" "MDD" 0.23 0.78 224 248 7 11111 "S100A10,S100B,IL6R,CAT,TNFRSF1A,GABPA,FGFR2" "x7_FemUp" "dgn" 1
"1195" "ADHD" 0.25 0.78 224 14 1 11111 "COMT" "x7_FemUp" "dgn" 1
"1196" "Cannabis" 0.29 0.78 224 17 1 11111 "COMT" "x7_FemUp" "dgn" 1
"1197" "SCZ" 0.41 0.94 224 542 12 11111 "COMT,DDR1,S100B,MOG,IL6R,TNFRSF1A,SIRT1,FABP5,FGFR2,GSN,CAV1,LAMA2" "x7_FemUp" "dgn" 1
"1198" "AD" 0.68 1 224 56 1 11111 "ADAMTS1" "x7_FemUp" "dgn" 1
"1199" "NDD" 0.96 1 224 393 4 11111 "SLC2A1,FGFR2,RALGDS,COL18A1" "x7_FemUp" "dgn" 1
"1200" "ASD" 1 1 224 56 0 11111 "" "x7_FemUp" "dgn" 1
"1201" "Anorexia" 1 1 224 1 0 11111 "" "x7_FemUp" "dgn" 1
"1202" "OUD" 1 1 224 2 0 11111 "" "x7_FemUp" "dgn" 1
"1203" "OCD" 1 1 224 2 0 11111 "" "x7_FemUp" "dgn" 1
"1204" "TS" 1 1 224 2 0 11111 "" "x7_FemUp" "dgn" 1
"1205" "GAD" 1 1 224 21 0 11111 "" "x7_FemUp" "dgn" 1
"1206" "BIP" 1 1 224 5 0 11111 "" "x7_FemUp" "dgn" 1
"1207" "SCZ" 0.0098 0.16 338 679 25 15158 "RELN,SHANK3,RTN4R,SLC6A3,TSPAN18,TNXB,NPY,APOL4,SYN3,CLDN5,HLA-C,AVP,KIF17,ICAM1,TGM2,GCH1,ATF4,NGFR,IL18R1,B3GAT2,SBNO2,GFRA1,HRH1,GABRD,ST3GAL1" "x8_FemUp" "dgn" 0.268985507246377
"1208" "ASD" 0.068 0.44 338 69 4 15158 "SHANK3,PTCHD1,RELN,LAMC3" "x8_FemUp" "dgn" 0.650071065989848
"1209" "AD" 0.083 0.44 338 74 4 15158 "NPY,CST3,NCSTN,RELN" "x8_FemUp" "dgn" 0.71985046728972
"1210" "GAD" 0.17 0.67 338 33 2 15158 "NPY,SLC6A3" "x8_FemUp" "dgn" 0.936261127596439
"1211" "BMI" 0.29 0.93 338 161 5 15158 "AGRP,ICAM1,BBS5,HMGB2,DCXR" "x8_FemUp" "dgn" 1
"1212" "ADHD" 0.38 0.93 338 21 1 15158 "SLC6A3" "x8_FemUp" "dgn" 1
"1213" "MDD" 0.42 0.93 338 320 8 15158 "NPY,RELN,TH,AVP,VGF,NGFR,ADCY8,ATF4" "x8_FemUp" "dgn" 1
"1214" "AUD" 0.47 0.93 338 201 5 15158 "NPY,SLC6A3,TH,NKAIN2,VWF" "x8_FemUp" "dgn" 1
"1215" "NDD" 0.65 1 338 438 9 15158 "KDM5C,TH,SHANK3,PTCHD1,CCBE1,KIF4A,ATN1,SLC6A3,EIF4A3" "x8_FemUp" "dgn" 1
"1216" "Cannabis" 1 1 338 25 0 15158 "" "x8_FemUp" "dgn" 1
"1217" "Anorexia" 1 1 338 1 0 15158 "" "x8_FemUp" "dgn" 1
"1218" "OUD" 1 1 338 5 0 15158 "" "x8_FemUp" "dgn" 1
"1219" "Panic" 1 1 338 4 0 15158 "" "x8_FemUp" "dgn" 1
"1220" "OCD" 1 1 338 3 0 15158 "" "x8_FemUp" "dgn" 1
"1221" "TS" 1 1 338 3 0 15158 "" "x8_FemUp" "dgn" 1
"1222" "BIP" 1 1 338 7 0 15158 "" "x8_FemUp" "dgn" 1
"1223" "AUD" 0.024 0.25 206 183 7 13258 "COMT,OXT,OSBPL5,MOG,FN1,CDH5,VWF" "x9_FemUp" "dgn" 0.428307692307692
"1224" "Panic" 0.031 0.25 206 2 1 13258 "COMT" "x9_FemUp" "dgn" 0.471606557377049
"1225" "ASD" 0.27 0.67 206 65 2 13258 "SHANK3,CA2" "x9_FemUp" "dgn" 1
"1226" "ADHD" 0.27 0.67 206 20 1 13258 "COMT" "x9_FemUp" "dgn" 1
"1227" "AD" 0.27 0.67 206 66 2 13258 "CST3,ENO1" "x9_FemUp" "dgn" 1
"1228" "SCZ" 0.29 0.67 206 638 12 13258 "SHANK3,COMT,CLDN5,AVP,MOG,OXT,TGM2,RGS5,HLA-E,LAMA2,SOCS2,ESAM" "x9_FemUp" "dgn" 1
"1229" "MDD" 0.32 0.67 206 299 6 13258 "S100A10,AVP,OXT,SLCO1C1,KYAT3,CD34" "x9_FemUp" "dgn" 1
"1230" "Cannabis" 0.33 0.67 206 26 1 13258 "COMT" "x9_FemUp" "dgn" 1
"1231" "GAD" 0.38 0.68 206 31 1 13258 "OXT" "x9_FemUp" "dgn" 1
"1232" "BMI" 0.67 1 206 147 2 13258 "ANGPTL4,DCXR" "x9_FemUp" "dgn" 1
"1233" "NDD" 0.8 1 206 431 5 13258 "SLC2A1,SHANK3,CA2,GTPBP2,ATN1" "x9_FemUp" "dgn" 1
"1234" "Anorexia" 1 1 206 1 0 13258 "" "x9_FemUp" "dgn" 1
"1235" "OUD" 1 1 206 4 0 13258 "" "x9_FemUp" "dgn" 1
"1236" "OCD" 1 1 206 2 0 13258 "" "x9_FemUp" "dgn" 1
"1237" "TS" 1 1 206 3 0 13258 "" "x9_FemUp" "dgn" 1
"1238" "BIP" 1 1 206 7 0 13258 "" "x9_FemUp" "dgn" 1
"1239" "MDD" 0.0046 0.073 65 257 6 10709 "KCNK2,ATP1A3,AVP,OXT,SLC6A1,KYAT3" "x10_FemUp" "dgn" 0.164184615384615
"1240" "AUD" 0.068 0.45 65 155 3 10709 "CDH11,OXT,SLC6A1" "x10_FemUp" "dgn" 0.650071065989848
"1241" "ADHD" 0.1 0.45 65 18 1 10709 "STS" "x10_FemUp" "dgn" 0.754471544715447
"1242" "SCZ" 0.11 0.45 65 546 6 10709 "SLC6A1,HLA-A,AVP,GRIN2D,OXT,ARHGEF11" "x10_FemUp" "dgn" 0.788262548262548
"1243" "GAD" 0.14 0.45 65 25 1 10709 "OXT" "x10_FemUp" "dgn" 0.869030100334448
"1244" "NDD" 0.21 0.56 65 388 4 10709 "DDX3X,GRIN2D,CAMKMT,WDR37" "x10_FemUp" "dgn" 0.99175572519084
"1245" "AD" 0.29 0.65 65 55 1 10709 "BIN1" "x10_FemUp" "dgn" 1
"1246" "BMI" 0.52 1 65 120 1 10709 "STS" "x10_FemUp" "dgn" 1
"1247" "ASD" 1 1 65 57 0 10709 "" "x10_FemUp" "dgn" 1
"1248" "Cannabis" 1 1 65 22 0 10709 "" "x10_FemUp" "dgn" 1
"1249" "Anorexia" 1 1 65 1 0 10709 "" "x10_FemUp" "dgn" 1
"1250" "OUD" 1 1 65 4 0 10709 "" "x10_FemUp" "dgn" 1
"1251" "Panic" 1 1 65 2 0 10709 "" "x10_FemUp" "dgn" 1
"1252" "OCD" 1 1 65 2 0 10709 "" "x10_FemUp" "dgn" 1
"1253" "TS" 1 1 65 2 0 10709 "" "x10_FemUp" "dgn" 1
"1254" "BIP" 1 1 65 5 0 10709 "" "x10_FemUp" "dgn" 1
"1255" "BMI" 0.093 1 44 104 2 8916 "BBS2,ANGPTL4" "x11_FemUp" "dgn" 0.754471544715447
"1256" "MDD" 0.27 1 44 205 2 8916 "S100B,FGFR2" "x11_FemUp" "dgn" 1
"1257" "SCZ" 0.37 1 44 436 3 8916 "S100B,FGFR2,PSAT1" "x11_FemUp" "dgn" 1
"1258" "NDD" 0.81 1 44 330 1 8916 "FGFR2" "x11_FemUp" "dgn" 1
"1259" "ASD" 1 1 44 43 0 8916 "" "x11_FemUp" "dgn" 1
"1260" "ADHD" 1 1 44 10 0 8916 "" "x11_FemUp" "dgn" 1
"1261" "AUD" 1 1 44 117 0 8916 "" "x11_FemUp" "dgn" 1
"1262" "Cannabis" 1 1 44 17 0 8916 "" "x11_FemUp" "dgn" 1
"1263" "AD" 1 1 44 53 0 8916 "" "x11_FemUp" "dgn" 1
"1264" "Anorexia" 1 1 44 0 0 8916 "" "x11_FemUp" "dgn" 1
"1265" "OUD" 1 1 44 2 0 8916 "" "x11_FemUp" "dgn" 1
"1266" "Panic" 1 1 44 1 0 8916 "" "x11_FemUp" "dgn" 1
"1267" "OCD" 1 1 44 0 0 8916 "" "x11_FemUp" "dgn" 1
"1268" "TS" 1 1 44 2 0 8916 "" "x11_FemUp" "dgn" 1
"1269" "GAD" 1 1 44 16 0 8916 "" "x11_FemUp" "dgn" 1
"1270" "BIP" 1 1 44 7 0 8916 "" "x11_FemUp" "dgn" 1
"1271" "SCZ" 0.087 1 41 412 5 7092 "HLA-DRB1,HLA-A,HLA-C,AVP,RBP1" "x12_FemUp" "dgn" 0.730642533936652
"1272" "AUD" 0.48 1 41 112 1 7092 "FN1" "x12_FemUp" "dgn" 1
"1273" "MDD" 0.69 1 41 199 1 7092 "AVP" "x12_FemUp" "dgn" 1
"1274" "NDD" 0.81 1 41 284 1 7092 "COL18A1" "x12_FemUp" "dgn" 1
"1275" "ASD" 1 1 41 40 0 7092 "" "x12_FemUp" "dgn" 1
"1276" "ADHD" 1 1 41 10 0 7092 "" "x12_FemUp" "dgn" 1
"1277" "Cannabis" 1 1 41 17 0 7092 "" "x12_FemUp" "dgn" 1
"1278" "AD" 1 1 41 43 0 7092 "" "x12_FemUp" "dgn" 1
"1279" "Anorexia" 1 1 41 0 0 7092 "" "x12_FemUp" "dgn" 1
"1280" "BMI" 1 1 41 90 0 7092 "" "x12_FemUp" "dgn" 1
"1281" "OUD" 1 1 41 3 0 7092 "" "x12_FemUp" "dgn" 1
"1282" "Panic" 1 1 41 1 0 7092 "" "x12_FemUp" "dgn" 1
"1283" "OCD" 1 1 41 0 0 7092 "" "x12_FemUp" "dgn" 1
"1284" "TS" 1 1 41 2 0 7092 "" "x12_FemUp" "dgn" 1
"1285" "GAD" 1 1 41 20 0 7092 "" "x12_FemUp" "dgn" 1
"1286" "BIP" 1 1 41 5 0 7092 "" "x12_FemUp" "dgn" 1
"1287" "Panic" 0.074 0.56 280 4 1 14716 "COMT" "x13_FemUp" "dgn" 0.679024390243902
"1288" "AUD" 0.095 0.56 280 204 7 14716 "MMP2,COMT,OXT,ASTN1,FN1,PCDH10,VWF" "x13_FemUp" "dgn" 0.754471544715447
"1289" "ASD" 0.14 0.56 280 68 3 14716 "SHANK3,RELN,CA2" "x13_FemUp" "dgn" 0.869030100334448
"1290" "SCZ" 0.14 0.56 280 668 17 14716 "RELN,SHANK3,COMT,TSPAN18,TNXB,CLDN5,AVP,FABP7,ICAM1,OXT,TGM2,TAP2,JAG1,TAPBP,RGS5,CFAP65,ST3GAL1" "x13_FemUp" "dgn" 0.869030100334448
"1291" "BMI" 0.18 0.59 280 158 5 14716 "ICAM1,ANGPTL4,IGFBP2,HMGB2,DCXR" "x13_FemUp" "dgn" 0.954514285714286
"1292" "ADHD" 0.33 0.81 280 21 1 14716 "COMT" "x13_FemUp" "dgn" 1
"1293" "Cannabis" 0.39 0.81 280 26 1 14716 "COMT" "x13_FemUp" "dgn" 1
"1294" "AD" 0.41 0.81 280 73 2 14716 "CST3,RELN" "x13_FemUp" "dgn" 1
"1295" "GAD" 0.47 0.84 280 33 1 14716 "OXT" "x13_FemUp" "dgn" 1
"1296" "MDD" 0.58 0.87 280 322 6 14716 "S100A10,RELN,AVP,OXT,ADCY8,PNOC" "x13_FemUp" "dgn" 1
"1297" "NDD" 0.6 0.87 280 439 8 14716 "KDM5C,SHANK3,CA2,PNOC,ATN1,ASTN1,ZNF335,EIF4A3" "x13_FemUp" "dgn" 1
"1298" "Anorexia" 1 1 280 1 0 14716 "" "x13_FemUp" "dgn" 1
"1299" "OUD" 1 1 280 4 0 14716 "" "x13_FemUp" "dgn" 1
"1300" "OCD" 1 1 280 3 0 14716 "" "x13_FemUp" "dgn" 1
"1301" "TS" 1 1 280 3 0 14716 "" "x13_FemUp" "dgn" 1
"1302" "BIP" 1 1 280 6 0 14716 "" "x13_FemUp" "dgn" 1
"1303" "SCZ" 0.051 0.31 271 537 21 10147 "COMT,FEZ1,DDR1,S100B,MLC1,SLC1A3,FABP7,PTPRZ1,CLU,AQP4,FABP5,DCLK1,PRDX6,FSTL1,FXYD1,PLSCR4,SHMT1,TAPBP,CP,HLA-E,BHLHE40" "x14_FemUp" "dgn" 0.599088607594937
"1304" "Panic" 0.053 0.31 271 2 1 10147 "COMT" "x14_FemUp" "dgn" 0.608180790960452
"1305" "AD" 0.059 0.31 271 55 4 10147 "CLU,CST3,WWOX,ENO1" "x14_FemUp" "dgn" 0.615191011235955
"1306" "ADHD" 0.3 1 271 13 1 10147 "COMT" "x14_FemUp" "dgn" 1
"1307" "Cannabis" 0.42 1 271 20 1 10147 "COMT" "x14_FemUp" "dgn" 1
"1308" "MDD" 0.9 1 271 246 4 10147 "S100A10,S100B,AGT,AQP4" "x14_FemUp" "dgn" 1
"1309" "AUD" 0.9 1 271 145 2 10147 "ALDH2,COMT" "x14_FemUp" "dgn" 1
"1310" "BMI" 0.96 1 271 121 1 10147 "ALDH6A1" "x14_FemUp" "dgn" 1
"1311" "NDD" 0.98 1 271 383 5 10147 "SLC6A8,DDX3X,CSTB,PUF60,COL18A1" "x14_FemUp" "dgn" 1
"1312" "ASD" 1 1 271 57 0 10147 "" "x14_FemUp" "dgn" 1
"1313" "Anorexia" 1 1 271 1 0 10147 "" "x14_FemUp" "dgn" 1
"1314" "OUD" 1 1 271 3 0 10147 "" "x14_FemUp" "dgn" 1
"1315" "OCD" 1 1 271 2 0 10147 "" "x14_FemUp" "dgn" 1
"1316" "TS" 1 1 271 2 0 10147 "" "x14_FemUp" "dgn" 1
"1317" "GAD" 1 1 271 23 0 10147 "" "x14_FemUp" "dgn" 1
"1318" "BIP" 1 1 271 5 0 10147 "" "x14_FemUp" "dgn" 1
"1319" "AD" 0.14 1 132 60 2 12272 "NECTIN2,VEGFA" "x15_FemUp" "dgn" 0.869030100334448
"1320" "SCZ" 0.2 1 132 600 9 12272 "HLA-A,HLA-B,FGFR1,PDGFRB,FSTL1,SHMT1,BTG1,CAV1,CCND2" "x15_FemUp" "dgn" 0.99175572519084
"1321" "MDD" 0.35 1 132 277 4 12272 "FGFR1,S100A10,VEGFA,FTL" "x15_FemUp" "dgn" 1
"1322" "BMI" 0.44 1 132 137 2 12272 "FTL,HMGB2" "x15_FemUp" "dgn" 1
"1323" "NDD" 0.66 1 132 416 4 12272 "VEGFA,ODC1,PDGFRB,COL18A1" "x15_FemUp" "dgn" 1
"1324" "ASD" 1 1 132 63 0 12272 "" "x15_FemUp" "dgn" 1
"1325" "ADHD" 1 1 132 16 0 12272 "" "x15_FemUp" "dgn" 1
"1326" "AUD" 1 1 132 168 0 12272 "" "x15_FemUp" "dgn" 1
"1327" "Cannabis" 1 1 132 21 0 12272 "" "x15_FemUp" "dgn" 1
"1328" "Anorexia" 1 1 132 1 0 12272 "" "x15_FemUp" "dgn" 1
"1329" "OUD" 1 1 132 4 0 12272 "" "x15_FemUp" "dgn" 1
"1330" "Panic" 1 1 132 3 0 12272 "" "x15_FemUp" "dgn" 1
"1331" "OCD" 1 1 132 2 0 12272 "" "x15_FemUp" "dgn" 1
"1332" "TS" 1 1 132 2 0 12272 "" "x15_FemUp" "dgn" 1
"1333" "GAD" 1 1 132 24 0 12272 "" "x15_FemUp" "dgn" 1
"1334" "BIP" 1 1 132 7 0 12272 "" "x15_FemUp" "dgn" 1
"1335" "ASD" 0.0024 0.043 60 786 12 9853 "KANSL1-AS1,CACNA1C,CNOT1,DLGAP1,DNMT3A,FRG1,GABRA4,GRIN2A,GRM5,RORB,SATB1,VPS13B" "x1_MaleUp" "union" 0.101236363636364
"1336" "SCZ" 0.01 0.091 60 1438 16 9853 "GRIN2A,CACNA1C,CNOT1,DNMT3A,GRM3,KANSL1-AS1,MMP16,THAP8,MPHOSPH9,RORB,CSDC2,EEFSEC,ADGRB3,GRM5,DLGAP1,GABRA4" "x1_MaleUp" "union" 0.268985507246377
"1337" "TS" 0.015 0.091 60 31 2 9853 "PCDH7,MPHOSPH9" "x1_MaleUp" "union" 0.323720930232558
"1338" "GAD" 0.027 0.12 60 42 2 9853 "KANSL1-AS1,CACNA1C" "x1_MaleUp" "union" 0.459743119266055
"1339" "BMI" 0.17 0.62 60 3137 23 9853 "SKIV2L,MPHOSPH9,ACVR2A,TGFA,ADGRB3,ENC1,PCDH7,FAM167A,MMP16,CDH20,WWP1,THAP8,CSDC2,ZNF605,RMST,MAML1,SOX12,ZNF143,DNMT3A,ZNF189,GRM3,NKAIN4,VPS13B" "x1_MaleUp" "union" 0.936261127596439
"1340" "AUD" 0.26 0.78 60 162 2 9853 "GRIN2A,GRM3" "x1_MaleUp" "union" 1
"1341" "BIP" 0.43 1 60 237 2 9853 "CACNA1C,GRIN2A" "x1_MaleUp" "union" 1
"1342" "ADHD" 0.56 1 60 477 3 9853 "MPHOSPH9,TGFA,GRM5" "x1_MaleUp" "union" 1
"1343" "NDD" 0.6 1 60 1026 6 9853 "VPS13B,DNMT3A,GRIN2A,SOX2,CNOT1,RORB" "x1_MaleUp" "union" 1
"1344" "MDD" 0.61 1 60 1705 10 9853 "CSDC2,PDP1,ATL2,ENC1,KANSL1-AS1,NKAIN4,GRM5,CACNA1C,HIST1H4C,GRIN2A" "x1_MaleUp" "union" 1
"1345" "OCD" 0.73 1 60 212 1 9853 "CSDC2" "x1_MaleUp" "union" 1
"1346" "AD" 0.78 1 60 459 2 9853 "SNX22,SKIV2L" "x1_MaleUp" "union" 1
"1347" "OUD" 1 1 60 129 0 9853 "" "x1_MaleUp" "union" 1
"1348" "CUD" 1 1 60 25 0 9853 "" "x1_MaleUp" "union" 1
"1349" "PTSD" 1 1 60 25 0 9853 "" "x1_MaleUp" "union" 1
"1350" "Anorexia" 1 1 60 63 0 9853 "" "x1_MaleUp" "union" 1
"1351" "Lefthanded" 1 1 60 26 0 9853 "" "x1_MaleUp" "union" 1
"1352" "Panic" 1 1 60 39 0 9853 "" "x1_MaleUp" "union" 1
"1353" "OCD" 0.099 1 5 242 1 11704 "MSL2" "x2_MaleUp" "union" 0.754471544715447
"1354" "ADHD" 0.21 1 5 532 1 11704 "MSL2" "x2_MaleUp" "union" 0.99175572519084
"1355" "SCZ" 0.53 1 5 1645 1 11704 "MSL2" "x2_MaleUp" "union" 1
"1356" "MDD" 0.6 1 5 1957 1 11704 "TTR" "x2_MaleUp" "union" 1
"1357" "BMI" 0.84 1 5 3563 1 11704 "MSL2" "x2_MaleUp" "union" 1
"1358" "ASD" 1 1 5 862 0 11704 "" "x2_MaleUp" "union" 1
"1359" "AUD" 1 1 5 180 0 11704 "" "x2_MaleUp" "union" 1
"1360" "OUD" 1 1 5 148 0 11704 "" "x2_MaleUp" "union" 1
"1361" "CUD" 1 1 5 29 0 11704 "" "x2_MaleUp" "union" 1
"1362" "PTSD" 1 1 5 31 0 11704 "" "x2_MaleUp" "union" 1
"1363" "AD" 1 1 5 545 0 11704 "" "x2_MaleUp" "union" 1
"1364" "Anorexia" 1 1 5 72 0 11704 "" "x2_MaleUp" "union" 1
"1365" "Lefthanded" 1 1 5 29 0 11704 "" "x2_MaleUp" "union" 1
"1366" "BIP" 1 1 5 281 0 11704 "" "x2_MaleUp" "union" 1
"1367" "GAD" 1 1 5 50 0 11704 "" "x2_MaleUp" "union" 1
"1368" "NDD" 1 1 5 1155 0 11704 "" "x2_MaleUp" "union" 1
"1369" "Panic" 1 1 5 45 0 11704 "" "x2_MaleUp" "union" 1
"1370" "TS" 1 1 5 35 0 11704 "" "x2_MaleUp" "union" 1
"1371" "ASD" 0.00067 0.012 31 967 8 14750 "KANSL1-AS1,AGAP2,AUTS2,CHD8,CLASP1,DNMT3A,PON1,UBN2" "x3_MaleUp" "union" 0.04288
"1372" "GAD" 0.12 1 31 61 1 14750 "KANSL1-AS1" "x3_MaleUp" "union" 0.815824175824176
"1373" "SCZ" 0.21 1 31 1913 6 14750 "DNMT3A,KANSL1-AS1,MMP16,PPP1R10,PON1,AUTS2" "x3_MaleUp" "union" 0.99175572519084
"1374" "MDD" 0.36 1 31 2328 6 14750 "ZNF84,CDKL2,KANSL1-AS1,CSMD3,AGAP2,PON1" "x3_MaleUp" "union" 1
"1375" "OCD" 0.44 1 31 276 1 14750 "CHD8" "x3_MaleUp" "union" 1
"1376" "NDD" 0.5 1 31 1252 3 14750 "AUTS2,DNMT3A,CHD8" "x3_MaleUp" "union" 1
"1377" "BIP" 0.51 1 31 335 1 14750 "PON1" "x3_MaleUp" "union" 1
"1378" "BMI" 0.67 1 31 4117 8 14750 "PPP1R10,FAM210B,MMP16,CCNT2,ZNF605,DNMT3A,CENPE,AUTS2" "x3_MaleUp" "union" 1
"1379" "ADHD" 0.74 1 31 634 1 14750 "CCNT2" "x3_MaleUp" "union" 1
"1380" "AUD" 1 1 31 227 0 14750 "" "x3_MaleUp" "union" 1
"1381" "OUD" 1 1 31 174 0 14750 "" "x3_MaleUp" "union" 1
"1382" "CUD" 1 1 31 34 0 14750 "" "x3_MaleUp" "union" 1
"1383" "PTSD" 1 1 31 38 0 14750 "" "x3_MaleUp" "union" 1
"1384" "AD" 1 1 31 655 0 14750 "" "x3_MaleUp" "union" 1
"1385" "Anorexia" 1 1 31 82 0 14750 "" "x3_MaleUp" "union" 1
"1386" "Lefthanded" 1 1 31 39 0 14750 "" "x3_MaleUp" "union" 1
"1387" "Panic" 1 1 31 51 0 14750 "" "x3_MaleUp" "union" 1
"1388" "TS" 1 1 31 38 0 14750 "" "x3_MaleUp" "union" 1
"1389" "ADHD" 0.0013 0.023 126 574 14 13043 "CCDC184,FOXP1,AP4E1,SLC6A12,CD83,GBE1,TMCC2,PLCL2,RPRD2,TGFA,GKAP1,KIF27,APOLD1,CACNA1D" "x4_MaleUp" "union" 0.0634947368421053
"1390" "TS" 0.0062 0.056 126 39 3 13043 "PAM,TMCC2,PRKAR2A" "x4_MaleUp" "union" 0.205485714285714
"1391" "OCD" 0.036 0.22 126 253 6 13043 "TOB1,LONRF1,PAM,MEDAG,FOXP1,PRKAR2A" "x4_MaleUp" "union" 0.506181818181818
"1392" "ASD" 0.056 0.25 126 911 14 13043 "AP1S2,CACNA1D,CLCN4,DLG4,DLL1,ELAVL2,EPC2,FOXP1,GBE1,GPR85,SLC24A2,TAOK2,UNC13A,ZSWIM6" "x4_MaleUp" "union" 0.608180790960452
"1393" "BIP" 0.079 0.28 126 309 6 13043 "CERS6,PRKAR2A,SLC35E2B,TTC39A,CACNA1D,CKMT1A" "x4_MaleUp" "union" 0.70155023923445
"1394" "Anorexia" 0.17 0.5 126 76 2 13043 "PRKAR2A,FOXP1" "x4_MaleUp" "union" 0.936261127596439
"1395" "OUD" 0.21 0.55 126 165 3 13043 "PRKAR2A,PLCL2,TAOK2" "x4_MaleUp" "union" 0.99175572519084
"1396" "MDD" 0.38 0.77 126 2110 22 13043 "ELAVL2,ARRDC4,TAOK2,TANGO2,GPR85,ABCA5,NUCB2,MYH15,ZBTB11-AS1,EPC2,ZCCHC7,FOXP1,PRKAR2A,MBNL1,MTRR,ZSWIM6,PRRG4,NR4A1,RPRD2,DLG4,SLC1A6,LRP8" "x4_MaleUp" "union" 1
"1397" "GAD" 0.39 0.77 126 50 1 13043 "PAM" "x4_MaleUp" "union" 1
"1398" "SCZ" 0.46 0.81 126 1784 18 13043 "FOXP1,PLCL2,TAOK2,ZSWIM6,RPRD2,SLC35E2B,ARC,LRP8,ZCCHC7,PROX1,CACNA1D,NDE1,DLG4,HTR5A,ELAVL2,SLC1A6,SLC6A12,MBNL1" "x4_MaleUp" "union" 1
"1399" "NDD" 0.5 0.81 126 1203 12 13043 "CACNA1D,AP1S2,MTRR,PEX6,NDE1,AP4E1,FOXP1,CLCN4,TANGO2,DLG4,DLL1,KLHL15" "x4_MaleUp" "union" 1
"1400" "AD" 0.55 0.81 126 613 6 13043 "TAOK2,FOSB,VAC14,GEM,MBNL1,ARC" "x4_MaleUp" "union" 1
"1401" "AUD" 0.59 0.81 126 203 2 13043 "ARC,LRP8" "x4_MaleUp" "union" 1
"1402" "BMI" 0.99 1 126 3882 27 13043 "DNAJC27,CD83,AP1S1,CHID1,PRKAR2A,TGFA,MYH15,GPAM,SLC35E2B,CLK1,TAOK2,PAM,CXCR4,GKAP1,MYCT1,CKMT1A,FOSB,SERPINH1,GBE1,SLC6A12,ZCCHC7,ZSWIM6,VAC14,DLG4,CACNA1D,NUCB2,TANGO2" "x4_MaleUp" "union" 1
"1403" "CUD" 1 1 126 31 0 13043 "" "x4_MaleUp" "union" 1
"1404" "PTSD" 1 1 126 34 0 13043 "" "x4_MaleUp" "union" 1
"1405" "Lefthanded" 1 1 126 34 0 13043 "" "x4_MaleUp" "union" 1
"1406" "Panic" 1 1 126 46 0 13043 "" "x4_MaleUp" "union" 1
"1407" "ASD" 1.3e-07 2.4e-06 181 947 33 14060 "MACROD2,NTM,KANSL1-AS1,LRRC37A2,NMT1,ADNP,AGAP2,AGO3,AHDC1,ANKRD17,ATRX,BAZ2B,CELF2,CHD8,CLASP1,CREBBP,DNMT3A,EXOC6B,GABRG3,GRID1,IQSEC2,KAT6A,KDM5B,MARK2,MEF2C,NAA15,NRXN2,RASSF5,RUNX1T1,SYNGAP1,TNRC6B,TNRC6C,ZC3H4" "x5_MaleUp" "union" 2.4128e-05
"1408" "Lefthanded" 0.011 0.088 181 36 3 14060 "LRRC37A2,NMT1,BCR" "x5_MaleUp" "union" 0.279671232876712
"1409" "SCZ" 0.015 0.088 181 1878 35 14060 "DNMT3A,GATAD2B,KANSL1-AS1,KIAA1549,LINC01004,LRRC37A2,MEF2C,MIR137HG,NAB2,TCF25,FAM227A,MSL2,VARS2,SBNO1,MACROD2,ZNF318,PIAS2,GOLPH3L,ABCF1,MARK2,SYNGAP1,IQCE,ZNF431,SNX11,NOS1AP,HHAT,ADNP,GRID1,GABRB1,LPL,HRH1,NAV1,NRXN2,CELF2,CHD4" "x5_MaleUp" "union" 0.323720930232558
"1410" "BMI" 0.057 0.21 181 4026 62 14060 "TNRC6B,RIPOR2,GRID1,MSL2,BPTF,KSR2,SLITRK1,SBNO1,ETV5,ARL8A,AVL9,LUZP1,ISLR2,MC4R,NRXN2,HHAT,PGPEP1,ZBED1,ST3GAL2,KLHL24,MAP2K4,PIAS2,PDS5B,USP37,ST6GAL2,ABCF1,FAM210B,ARHGAP19,MARK2,HRH1,ZNF655,ZKSCAN1,PPP2R3B,CALCR,SOX11,MEF2D,ZC3H4,BORCS6,CELF2,DPP8,SNX11,CREBBP,RFX1,DNMT3A,BCR,BAZ2B,DDX10,PPP6R1,TNRC6A,TCF25,ZNF512,ASMTL,RASSF5,SYNGAP1,MKLN1,ZNF586,PDCD4,NKAIN4,TNRC6C,TBC1D22B,AGO3,LPL" "x5_MaleUp" "union" 0.608180790960452
"1411" "OCD" 0.058 0.21 181 267 7 14060 "CHD8,ASMTL,CHD4,MSL2,GABRB1,AGO3,BORCS6" "x5_MaleUp" "union" 0.608180790960452
"1412" "TS" 0.094 0.27 181 40 2 14060 "ZNF382,SLITRK1" "x5_MaleUp" "union" 0.754471544715447
