gene_id	gene_name	V12D05-348_C1	V12D05-348_D1	V12D05-350_C1	V12D05-350_D1	V12D07-075_A1	V12D07-075_D1	V12Y31-080_A1	V13M13-362_A1	V13M13-362_D1	nsigsamps	meanrank
ENSG00000196683	TOMM7		123		84	152	424			313	5	219.2
ENSG00000196730	DAPK1				514						1	514
ENSG00000196756	SNHG17				1132						1	1132
ENSG00000196843	ARID5A					68					1	68
ENSG00000196850	PPTC7							746			1	746
ENSG00000196865	NHLRC2							486			1	486
ENSG00000196876	SCN8A		397								1	397
ENSG00000196914	ARHGEF12				725						1	725
ENSG00000196923	PDLIM7							669			1	669
ENSG00000196924	FLNA		94	467			406				3	322.333333333333
ENSG00000196935	SRGAP1									937	1	937
ENSG00000196937	FAM3C				392					430	2	411
ENSG00000196943	NOP9		185								1	185
ENSG00000196950	SLC39A10		735		933	475					3	714.333333333333
ENSG00000196972	SMIM10L2B							497			1	497
ENSG00000197006	METTL9	860									1	860
ENSG00000197045	GMFB	187	167							556	3	303.333333333333
ENSG00000197070	ARRDC1									408	1	408
ENSG00000197081	IGF2R	656									1	656
ENSG00000197111	PCBP2			348							1	348
ENSG00000197119	SLC25A29	517	1117							1085	3	906.333333333333
ENSG00000197121	PGAP1	579	409				330			131	4	362.25
ENSG00000197128	ZNF772			584							1	584
ENSG00000197170	PSMD12		782								1	782
ENSG00000197183	NOL4L			344							1	344
ENSG00000197217	ENTPD4									1131	1	1131
ENSG00000197261	C6orf141			453				562			2	507.5
ENSG00000197296	FITM2								377		1	377
ENSG00000197410	DCHS2	222									1	222
ENSG00000197430	OPALIN		1188								1	1188
ENSG00000197442	MAP3K5								152		1	152
ENSG00000197444	OGDHL	777									1	777
ENSG00000197457	STMN3	135								421	2	278
ENSG00000197461	PDGFA									812	1	812
ENSG00000197601	FAR1				326						1	326
ENSG00000197694	SPTAN1									837	1	837
ENSG00000197696	NMB									950	1	950
ENSG00000197702	PARVA						329				1	329
ENSG00000197713	RPE									405	1	405
ENSG00000197728	RPS26	216			112		121	149		527	5	225
ENSG00000197746	PSAP	111	498	105	233		383				5	266
ENSG00000197747	S100A10		800		1144			614	366		4	731
ENSG00000197748	CFAP43			158							1	158
ENSG00000197756	RPL37A	134	67		43	57	105	50		119	7	82.1428571428571
ENSG00000197776	KLHDC1						462				1	462
ENSG00000197780	TAF13							488			1	488
ENSG00000197782	ZNF780A		1076								1	1076
ENSG00000197894	ADH5				752				374		2	563
ENSG00000197901	SLC22A6								426		1	426
ENSG00000197912	SPG7		972								1	972
ENSG00000197921	HES5	309								342	2	325.5
ENSG00000197956	S100A6	748	108	552	444		33	55		557	7	356.714285714286
ENSG00000197958	RPL12		157		880					330	3	455.666666666667
ENSG00000197959	DNM3			563					446		2	504.5
ENSG00000197965	MPZL1		422								1	422
ENSG00000197971	MBP	7	4	13	4	12	16	6	156	1	9	24.3333333333333
ENSG00000197989	SNHG12								203		1	203
ENSG00000198034	RPS4X		907		267	100		94		324	5	338.4
ENSG00000198040	ZNF84									1134	1	1134
ENSG00000198046	ZNF667									525	1	525
ENSG00000198053	SIRPA				727						1	727
ENSG00000198075	SULT1C4					418					1	418
ENSG00000198081	ZBTB14		827		1089						2	958
ENSG00000198105	ZNF248		949								1	949
ENSG00000198121	LPAR1	198								790	2	494
ENSG00000198142	SOWAHC				1069						1	1069
ENSG00000198157	HMGN5		976								1	976
ENSG00000198162	MAN1A2				395						1	395
ENSG00000198168	SVIP		968		618						2	793
ENSG00000198171	DDRGK1							633			1	633
ENSG00000198208	RPS6KL1							527			1	527
ENSG00000198216	CACNA1E		935								1	935
ENSG00000198218	QRICH1									988	1	988
ENSG00000198242	RPL23A	782					90	546			3	472.666666666667
ENSG00000198258	UBL5		1157		910	327		290		295	5	595.8
ENSG00000198300	PEG3	298	448	185	417	359			98	91	7	270.857142857143
ENSG00000198301	SDAD1		494		660						2	577
ENSG00000198331	HYLS1						345				1	345
ENSG00000198363	ASPH		335								1	335
ENSG00000198393	ZNF26			228							1	228
ENSG00000198399	ITSN2				899						1	899
ENSG00000198408	OGA	484		538	740						3	587.333333333333
ENSG00000198420	TCAF1	456			778						2	617
ENSG00000198513	ATL1	108			287						2	197.5
ENSG00000198522	GPN1	333									1	333
ENSG00000198585	NUDT16									346	1	346
ENSG00000198597	ZNF536				271			589			2	430
ENSG00000198626	RYR2				400				154		2	277
ENSG00000198663	C6orf89				591						1	591
ENSG00000198668	CALM1	940	63	93	122			62	200	288	7	252.571428571429
ENSG00000198673	TAFA2	576	991								2	783.5
ENSG00000198689	SLC9A6		359			381					2	370
ENSG00000198695	MT-ND6					363			198	274	3	278.333333333333
ENSG00000198712	MT-CO2	9	13	1	16	10	3	15	25	18	9	12.2222222222222
ENSG00000198727	MT-CYB	33	15	14	26	9	13	13	52	23	9	22
ENSG00000198728	LDB1			404							1	404
ENSG00000198729	PPP1R14C							268			1	268
ENSG00000198736	MSRB1									983	1	983
ENSG00000198740	ZNF652	433									1	433
ENSG00000198755	RPL10A	96		116	203					767	4	295.5
ENSG00000198763	MT-ND2	6	12	6	21	6	10	17	70	11	9	17.6666666666667
ENSG00000198780	FAM169A		321				119				2	220
ENSG00000198785	GRIN3A	389	151		206			422	212	999	6	396.5
ENSG00000198786	MT-ND5	184	39	35	228	5	23	36		44	8	74.25
ENSG00000198794	SCAMP5	278									1	278
ENSG00000198795	ZNF521									1067	1	1067
ENSG00000198797	BRINP2						313				1	313
ENSG00000198804	MT-CO1	27	5	9	18	2	4	3	147	33	9	27.5555555555556
ENSG00000198805	PNP					571					1	571
ENSG00000198822	GRM3								191		1	191
ENSG00000198825	INPP5F		815		139	116		64		251	5	277
ENSG00000198832	SELENOM		115		421	328		152			4	254
ENSG00000198840	MT-ND3	25	32	15	30	24	2	20	21	19	9	20.8888888888889
ENSG00000198843	SELENOT	625								449	2	537
ENSG00000198865	CCDC152				988						1	988
ENSG00000198876	DCAF12								437		1	437
ENSG00000198879	SFMBT2					427					1	427
ENSG00000198883	PNMA5				981						1	981
ENSG00000198886	MT-ND4	20	11	12	24	4	7	11	216	22	9	36.3333333333333
ENSG00000198888	MT-ND1	19	20	11	51	7	9	10	44	21	9	21.3333333333333
ENSG00000198898	CAPZA2		504								1	504
ENSG00000198899	MT-ATP6	10	2	7	13	8	6	18	31	26	9	13.4444444444444
ENSG00000198910	L1CAM				539	212				599	3	450
ENSG00000198911	SREBF2	161								982	2	571.5
ENSG00000198918	RPL39	366	892				175			532	4	491.25
ENSG00000198919	DZIP3					373					1	373
ENSG00000198920	KIAA0753									1188	1	1188
ENSG00000198932	GPRASP1		1171							1021	2	1096
ENSG00000198934	MAGEE1									710	1	710
ENSG00000198937	CCDC167	837					165				2	501
ENSG00000198938	MT-CO3	23	9	8	20	17	5	14	37	28	9	17.8888888888889
ENSG00000198944	SOWAHA								8		1	8
ENSG00000198954	KIF1BP		1069								1	1069
ENSG00000198959	TGM2					270					1	270
ENSG00000198961	PJA2	544			281			672			3	499
ENSG00000198963	RORB		599	472				196		905	4	543
ENSG00000203485	INF2	496				628				870	3	664.666666666667
ENSG00000203666	EFCAB2				1063						1	1063
ENSG00000203685	STUM				945					675	2	810
ENSG00000203709	MIR29B2CHG	448									1	448
ENSG00000203772	SPRN				969						1	969
ENSG00000203778	FAM229B								163	720	2	441.5
ENSG00000203805	PLPP4		374								1	374
ENSG00000203879	GDI1	51					134	623		510	4	329.5
ENSG00000203930	LINC00632					202				254	2	228
ENSG00000203965	EFCAB7				991						1	991
ENSG00000204052	LRRC73	853									1	853
ENSG00000204070	SYS1		925				408	713			3	682
ENSG00000204071	TCEAL6						170			241	2	205.5
ENSG00000204130	RUFY2				1098						1	1098
ENSG00000204152	TIMM23B			249							1	249
ENSG00000204209	DAXX									989	1	989
ENSG00000204217	BMPR2	870								674	2	772
ENSG00000204241	LINC02731					118					1	118
ENSG00000204271	SPIN3		780								1	780
ENSG00000204272	NBDY		1066								1	1066
ENSG00000204287	HLA-DRA								288		1	288
ENSG00000204301	NOTCH4							523			1	523
ENSG00000204308	RNF5				373						1	373
ENSG00000204310	AGPAT1	437									1	437
ENSG00000204314	PRRT1	631		435	201					956	4	555.75
ENSG00000204334	ERICH2			159							1	159
ENSG00000204344	STK19								434	903	2	668.5
ENSG00000204347	BTBD17									964	1	964
ENSG00000204387	SNHG32		358					722			2	540
ENSG00000204388	HSPA1B					19					1	19
ENSG00000204389	HSPA1A					18					1	18
ENSG00000204392	LSM2									1111	1	1111
ENSG00000204463	BAG6	704									1	704
ENSG00000204472	AIF1		1010								1	1010
ENSG00000204525	HLA-C				798		24				2	411
ENSG00000204568	MRPS18B				624						1	624
ENSG00000204580	DDR1					310					1	310
ENSG00000204592	HLA-E		350		465	544					3	453
ENSG00000204628	RACK1	485									1	485
ENSG00000204655	MOG									1114	1	1114
ENSG00000204673	AKT1S1					225					1	225
ENSG00000204681	GABBR1									705	1	705
ENSG00000204713	TRIM27		467				422				2	444.5
ENSG00000204851	PNMA8B			464					427	327	3	406
ENSG00000204954	C12orf73						249				1	249
ENSG00000205084	TMEM231				578						1	578
ENSG00000205133	TRIQK			590		668				987	3	748.333333333333
ENSG00000205138	SDHAF1									280	1	280
ENSG00000205155	PSENEN				1086						1	1086
ENSG00000205220	PSMB10		849								1	849
ENSG00000205277	MUC12							492			1	492
ENSG00000205279	CTXN3									316	1	316
ENSG00000205336	ADGRG1									1104	1	1104
ENSG00000205356	TECPR1				556						1	556
ENSG00000205362	MT1A					473					1	473
ENSG00000205364	MT1M					154					1	154
ENSG00000205476	CCDC85C									595	1	595
ENSG00000205542	TMSB4X	669	38	267	121		61	468			6	270.666666666667
ENSG00000205581	HMGN1									425	1	425
ENSG00000205593	DENND6B									1195	1	1195
ENSG00000205629	LCMT1									909	1	909
ENSG00000205726	ITSN1	862									1	862
ENSG00000205765	C5orf51								118	375	2	246.5
ENSG00000205808	PLPP6									841	1	841
ENSG00000205856	C22orf42	387				338		393			3	372.666666666667
ENSG00000205927	OLIG2				749						1	749
ENSG00000205929	C21orf62					468					1	468
ENSG00000206172	HBA1	802	169	28	262	40		77	29	250	8	207.125
ENSG00000206432	TMEM200C	839									1	839
ENSG00000206503	HLA-A						19	256		578	3	284.333333333333
ENSG00000206527	HACD2							655			1	655
ENSG00000206562	METTL6	695									1	695
ENSG00000206573	THUMPD3-AS1	213									1	213
ENSG00000206579	XKR4					237					1	237
ENSG00000211445	GPX3				1101				235	186	3	507.333333333333
ENSG00000211448	DIO2					598					1	598
ENSG00000211450	SELENOH		469		467		171			1157	4	566
ENSG00000212747	RTL8B								251		1	251
ENSG00000212864	RNF208	956							342		2	649
ENSG00000212907	MT-ND4L	831	172	95	299	14	57	109		81	8	207.25
ENSG00000213088	ACKR1					91					1	91
ENSG00000213096	ZNF254		537								1	537
ENSG00000213145	CRIP1	116	100								2	108
ENSG00000213185	FAM24B	683									1	683
ENSG00000213190	MLLT11									290	1	290
ENSG00000213199	ASIC3								173		1	173
ENSG00000213281	NRAS		1100								1	1100
ENSG00000213380	COG8				1052						1	1052
ENSG00000213551	DNAJC9				1018					515	2	766.5
ENSG00000213585	VDAC1	427									1	427
ENSG00000213588	ZBTB9									1072	1	1072
ENSG00000213593	TMX2									1176	1	1176
ENSG00000213626	LBH		390					329			2	359.5
ENSG00000213639	PPP1CB		916								1	916
ENSG00000213654	GPSM3									787	1	787
ENSG00000213719	CLIC1					404					1	404
ENSG00000213741	RPS29		212		109	364	328	643			5	331.2
ENSG00000213760	ATP6V1G2	325	344								2	334.5
ENSG00000213920	MDP1			422							1	422
ENSG00000213983	AP1G2	204							101		2	152.5
ENSG00000214078	CPNE1									1055	1	1055
ENSG00000214113	LYRM4		641								1	641
ENSG00000214253	FIS1	139			610						2	374.5
ENSG00000214309	MBLAC1									853	1	853
ENSG00000214357	NEURL1B								268		1	268
ENSG00000214413	BBIP1	284									1	284
ENSG00000214530	STARD10				433						1	433
ENSG00000214548	MEG3	130			634	614	44	112		279	6	302.166666666667
ENSG00000214575	CPEB1						397				1	397
ENSG00000214655	ZSWIM8		873				334				2	603.5
ENSG00000214717	ZBED1									968	1	968
ENSG00000214736	TOMM6				1068						1	1068
ENSG00000214756	CSKMT									553	1	553
ENSG00000215039	CD27-AS1								387		1	387
ENSG00000215114	UBXN2B					333					1	333
ENSG00000215217	C5orf49			358							1	358
ENSG00000215218	UBE2QL1	492								122	2	307
ENSG00000215252	GOLGA8B				463						1	463
ENSG00000215375	MYL5									589	1	589
ENSG00000215421	ZNF407							542			1	542
ENSG00000215845	TSTD1		988	569	207					981	4	686.25
ENSG00000218336	TENM3						444			467	2	455.5
ENSG00000219200	RNASEK		300		185	201		104		478	5	253.6
ENSG00000219607	PPP1R3G	967									1	967
ENSG00000220205	VAMP2				294						1	294
ENSG00000221823	PPP3R1		1127								1	1127
ENSG00000221838	AP4M1		995								1	995
ENSG00000221886	ZBED8				929						1	929
ENSG00000221890	NPTXR				1032			326		889	3	749
ENSG00000221914	PPP2R2A							599			1	599
ENSG00000221946	FXYD7	50	1075	122	564				83		5	378.8
ENSG00000221963	APOL6								81		1	81
ENSG00000221983	UBA52				897					801	2	849
ENSG00000221990	EXOC3-AS1	526									1	526
ENSG00000223403	MEG9									1023	1	1023
ENSG00000223485	LINC01615				783						1	783
ENSG00000223572	CKMT1A				691						1	691
ENSG00000223797	ENTPD3-AS1		632								1	632
ENSG00000223865	HLA-DPB1	410									1	410
ENSG00000224032	EPB41L4A-AS1		425								1	425
ENSG00000224078	SNHG14	955	277		454	149		166			5	400.2
ENSG00000224109	CENPVL3	110									1	110
ENSG00000224318	CHL1-AS2						452				1	452
ENSG00000224877	NDUFAF8				786	665	335				3	595.333333333333
ENSG00000224924	LINC00320			230							1	230
ENSG00000224982	TMEM233		581		292			250			3	374.333333333333
ENSG00000225110	PNMA6F	939			905					257	3	700.333333333333
ENSG00000225206	MIR137HG			273							1	273
ENSG00000225439	BOLA3-AS1				831						1	831
ENSG00000225465	RFPL1S								145		1	145
ENSG00000225484	NUTM2B-AS1								284		1	284
ENSG00000225746	MEG8							645	398		2	521.5
ENSG00000225783	MIAT	443			494						2	468.5
ENSG00000225828	FAM229A		460		1077						2	768.5
ENSG00000225973	PIGBOS1			493							1	493
ENSG00000226067	LINC00623							429			1	429
ENSG00000226091	LINC00937									204	1	204
ENSG00000226380	AC016831.1			423		106					2	264.5
ENSG00000226950	DANCR									717	1	717
ENSG00000227051	C14orf132	463						703			2	583
ENSG00000227500	SCAMP4	944									1	944
ENSG00000227544	AC018647.1				1024						1	1024
ENSG00000228223	HCG11					570					1	570
ENSG00000228253	MT-ATP8	67	18	84	156	3	25	90	85	89	9	68.5555555555556
ENSG00000228300	FAM174C					238					1	238
ENSG00000228474	OST4					360					1	360
ENSG00000228594	FNDC10				649						1	649
ENSG00000228716	DHFR									822	1	822
ENSG00000228824	MIR4500HG									1070	1	1070
ENSG00000229117	RPL41	168	22	335	11	59	31	65		499	8	148.75
ENSG00000229415	SFTA3		234	455						479	3	389.333333333333
ENSG00000229807	XIST	591			378	276					3	415
ENSG00000229833	PET100					516				366	2	441
ENSG00000230269	LINC02525			170							1	170
ENSG00000230316	FEZF1-AS1		691							657	2	674
ENSG00000231074	HCG18			478							1	478
ENSG00000231389	HLA-DPA1				868						1	868
ENSG00000231500	RPS18		158		129	143		136		177	5	148.6
ENSG00000231764	DLX6-AS1			320							1	320
ENSG00000232112	TMA7						169	365			2	267
ENSG00000232258	TMEM114				576						1	576
ENSG00000232388	SMIM26	342						515			2	428.5
ENSG00000232893	IQCA1-AS1					474					1	474
ENSG00000232956	SNHG15		821								1	821
ENSG00000233559	LINC00513					527					1	527
ENSG00000233927	RPS28	859	106		55		377	68		654	6	353.166666666667
ENSG00000234741	GAS5		235								1	235
ENSG00000234745	HLA-B				324	650	20				3	331.333333333333
ENSG00000235098	ANKRD65		966								1	966
ENSG00000235173	HGH1									695	1	695
ENSG00000235453	SMIM27	895									1	895
ENSG00000235663	SAPCD1-AS1						492				1	492
ENSG00000235711	ANKRD34C				1117					818	2	967.5
ENSG00000235750	KIAA0040					172					1	172
ENSG00000235823	OLMALINC		942						440		2	691
ENSG00000235961	PNMA6A	392									1	392
ENSG00000236279	CLEC2L	273	398	372						740	4	445.75
ENSG00000236609	ZNF853	646									1	646
ENSG00000237187	NR2F1-AS1			341							1	341
ENSG00000237491	LINC01409									1005	1	1005
ENSG00000237651	C2orf74				405						1	405
ENSG00000237737	DCTN1-AS1			497							1	497
ENSG00000237943	PRKCQ-AS1				1084			445			2	764.5
ENSG00000237949	LINC00844		320	86	613			165			4	296
ENSG00000239467	AC007405.3								329		1	329
ENSG00000239672	NME1									563	1	563
ENSG00000239779	WBP1									795	1	795
ENSG00000239911	PRKAG2-AS1	133									1	133
ENSG00000240065	PSMB9					390					1	390
ENSG00000240583	AQP1	396	124	101	563	540		103	360		7	312.428571428571
ENSG00000240694	PNMA2	82		154	135					1125	4	374
ENSG00000240857	RDH14				590			406			2	498
ENSG00000240891	PLCXD2	132			251	406					3	263
ENSG00000240972	MIF	488	187	505	32	53	64	46	248	49	9	185.777777777778
ENSG00000241343	RPL36A	190	597		103					779	4	417.25
ENSG00000241360	PDXP		349								1	349
ENSG00000241399	CD302								335		1	335
ENSG00000241404	EGFL8		386								1	386
ENSG00000241468	ATP5MF			377	432		256				3	355
ENSG00000241563	CORT			202					77		2	139.5
ENSG00000241685	ARPC1A	729									1	729
ENSG00000241697	TMEFF1		561		489			287			3	445.666666666667
ENSG00000242110	AMACR	636									1	636
ENSG00000242173	ARHGDIG	623	828					594	328		4	593.25
ENSG00000242265	PEG10	871	80	121	38	65	193	9		62	8	179.875
ENSG00000242372	EIF6					174					1	174
ENSG00000242485	MRPL20		254								1	254
ENSG00000242616	GNG10		114								1	114
ENSG00000242808	SOX2-OT				440						1	440
ENSG00000243056	EIF4EBP3	877									1	877
ENSG00000243147	MRPL33				655	367	351	425			4	449.5
ENSG00000243449	C4orf48							145		312	2	228.5
ENSG00000243678	NME2		694								1	694
ENSG00000243701	DUBR						428				1	428
ENSG00000243819	RN7SL832P					423					1	423
ENSG00000243955	GSTA1							41			1	41
ENSG00000244038	DDOST									1014	1	1014
ENSG00000244405	ETV5						411				1	411
ENSG00000244734	HBB	47	24	20	41	23	55	32	43	53	9	37.5555555555556
ENSG00000245293	AC096564.1			124							1	124
ENSG00000245694	CRNDE		836	498							2	667
ENSG00000245910	SNHG6		738	395						855	3	662.666666666667
ENSG00000246922	UBAP1L				698						1	698
ENSG00000247134	AC090204.1									1024	1	1024
ENSG00000247271	ZBED5-AS1			329							1	329
ENSG00000247556	OIP5-AS1							384			1	384
ENSG00000248184	LINC02283	504									1	504
ENSG00000248333	CDK11B	632									1	632
ENSG00000248485	PCP4L1			196	504	447			116	237	5	300
ENSG00000248487	ABHD14A					632				456	2	544
ENSG00000248712	CCDC153			413							1	413
ENSG00000249915	PDCD6	641									1	641
ENSG00000249937	LINC02223				637						1	637
ENSG00000249992	TMEM158	30	245	217	685	362		348	112	823	8	352.75
ENSG00000250067	YJEFN3								120		1	120
ENSG00000250303	LINC02762						438				1	438
ENSG00000250479	CHCHD10							317			1	317
ENSG00000250510	GPR162	817									1	817
ENSG00000250722	SELENOP		861								1	861
ENSG00000251562	MALAT1		647	209	45	46	188	205	347	13	8	212.5
ENSG00000253549	CA3-AS1									611	1	611
ENSG00000253738	OTUD6B-AS1									1071	1	1071
ENSG00000254505	CHMP4A					454					1	454
ENSG00000254584	AL035078.1					203					1	203
ENSG00000254585	MAGEL2		159		282				317		3	252.666666666667
ENSG00000254772	EEF1G		1139								1	1139
ENSG00000254999	BRK1							407			1	407
ENSG00000255248	MIR100HG									555	1	555
ENSG00000255302	EID1					535	215				2	375
ENSG00000255690	TRIL		307		1083						2	695
ENSG00000255823	MTRNR2L8	891	326	79		11	60	92		109	7	224
ENSG00000255920	CCND2-AS1					184					1	184
ENSG00000256073	URB1-AS1	618									1	618
ENSG00000256463	SALL3			485							1	485
ENSG00000256537	SMIM10L1	511									1	511
ENSG00000256618	MTRNR2L1							414			1	414
ENSG00000257057	C11orf97	330									1	330
ENSG00000257698	GIHCG					525					1	525
ENSG00000257704	INAFM1		1091						367		2	729
ENSG00000257718	CPNE8-AS1					131					1	131
ENSG00000257727	CNPY2	564	549								2	556.5
ENSG00000257935	LHX5-AS1			238			180	203		115	4	184
ENSG00000258702	AL137786.1				761						1	761
ENSG00000258890	CEP95						476				1	476
ENSG00000258947	TUBB3	963		187			113	129	99	130	6	270.166666666667
ENSG00000259001	AL355075.4					497					1	497
ENSG00000259153	AC004816.1		906								1	906
ENSG00000259291	ZNF710-AS1			429							1	429
ENSG00000259834	AL365361.1					465					1	465
ENSG00000259943	AL050341.2							551			1	551
ENSG00000259969	AL049838.1							483			1	483
ENSG00000260032	NORAD		148		464		317				3	309.666666666667
ENSG00000260230	FRRS1L	912									1	912
ENSG00000260804	LINC01963		685								1	685
ENSG00000260807	AC009041.2								106		1	106
ENSG00000260878	AC104072.1				1012						1	1012
ENSG00000260916	CCPG1						423				1	423
ENSG00000260918	AC107398.3				389	662					2	525.5
ENSG00000261115	TMEM178B		971								1	971
ENSG00000261338	AC021016.2				891						1	891
ENSG00000261409	AL035425.3				1118						1	1118
ENSG00000261519	AC010542.4					661					1	661
ENSG00000262246	CORO7						187				1	187
ENSG00000262655	SPON1									614	1	614
ENSG00000263001	GTF2I									225	1	225
ENSG00000263072	ZNF213-AS1		1170								1	1170
ENSG00000263958	AC091138.1			454							1	454
ENSG00000264247	LINC00909									1083	1	1083
ENSG00000264920	AC018521.5		794								1	794
ENSG00000265179	AP000894.2									201	1	201
ENSG00000265354	TIMM23				972						1	972
ENSG00000265681	RPL17		347		256	290	202	192		429	6	286
ENSG00000266074	BAHCC1	775									1	775
ENSG00000266402	SNHG25									373	1	373
ENSG00000266964	FXYD1									878	1	878
ENSG00000266967	AARSD1						168			1026	2	597
ENSG00000267053	AC092296.2	717									1	717
ENSG00000267100	ILF3-DT	253									1	253
ENSG00000267107	PCAT19					499					1	499
ENSG00000267121	AC008105.3					268					1	268
ENSG00000267390	AC036176.1							661			1	661
ENSG00000267575	AC006504.5		864								1	864
ENSG00000267890	AC010624.2						332		226		2	279
ENSG00000268089	GABRQ	898	17	134	25	62	88	21		37	8	160.25
ENSG00000268205	AC005261.1					213					1	213
ENSG00000268996	MAN1B1-DT									959	1	959
ENSG00000269028	MTRNR2L12	34	31	26	293	28	18	30	39	31	9	58.8888888888889
ENSG00000269893	SNHG8				1035						1	1035
ENSG00000270866	AC067773.1	639			486						2	562.5
ENSG00000271870	AC024060.2						268				1	268
ENSG00000272009	AL121944.1					496					1	496
ENSG00000272106	AL691432.2			284							1	284
ENSG00000272333	KMT2B	531									1	531
ENSG00000272398	CD24	5	296	21	68	39	310	33			7	110.285714285714
ENSG00000272449	AL139246.5	519							339	700	3	519.333333333333
ENSG00000272573	MUSTN1		977								1	977
ENSG00000273015	AC008124.1									482	1	482
ENSG00000273079	GRIN2B								436		1	436
ENSG00000273409	LINC02712			441							1	441
ENSG00000273416	AL732292.2		1121								1	1121
ENSG00000273437	AC108673.3							469			1	469
ENSG00000273611	ZNHIT3		756								1	756
ENSG00000273820	USP27X	400				492					2	446
ENSG00000273855	AC020658.5									939	1	939
ENSG00000274265	AC245297.3						448				1	448
ENSG00000274588	DGKK	917	1055	72						450	4	623.5
ENSG00000274718	AL136964.1			99							1	99
ENSG00000274956	NKAIN3-IT1			200							1	200
ENSG00000275052	PPP4R3B			570							1	570
ENSG00000276023	DUSP14						465				1	465
ENSG00000277258	PCGF2									976	1	976
ENSG00000277443	MARCKS						87				1	87
ENSG00000277586	NEFL	491	280	362	265	545	457	413	124	160	9	344.111111111111
ENSG00000277791	PSMB3									718	1	718
ENSG00000278376	AP004609.3									840	1	840
ENSG00000278535	DHRS11	510									1	510
ENSG00000278558	TMEM191B					663					1	663
ENSG00000278817	AC007325.4									616	1	616
ENSG00000280916	FOXCUT					123					1	123
ENSG00000282881	TMEM275									756	1	756
ENSG00000282885	AL627171.2				128	72		236	194		4	157.5
ENSG00000283071	LBHD2		545	145	664	428		700			5	496.4
ENSG00000283103	AC010642.2									448	1	448
ENSG00000286214	AUXG01000058.1						93	217		101	3	137
ENSG00000286340	AL356776.2	828									1	828
ENSG00000286342	AC073210.3							368			1	368
ENSG00000286473	AC133485.7									1087	1	1087
ENSG00000287104	AC097382.3						263				1	263
ENSG00000287151	C2orf27A				975						1	975
ENSG00000288062	AL136981.3	181									1	181
ENSG00000288398	AL109627.1		953					734			2	843.5
