H369 clusters	gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
326	HS3ST4	4.87E-102	1.88074061	0.972	0.3	2.90E-97
326	NR2F2-AS1	7.37E-90	1.19654122	0.93	0.228	4.39E-85
326	SST	1.49E-89	1.45429503	0.874	0.224	8.84E-85
326	CDH4	1.17E-87	2.27556616	0.993	0.545	6.95E-83
326	SLIT3	2.04E-85	2.12661896	0.986	0.447	1.21E-80
326	LRP1B	1.40E-82	1.93613621	1	0.954	8.35E-78
326	PTPRT	1.09E-81	2.16651738	1	0.516	6.51E-77
326	AC068587.4	3.69E-81	2.02040235	1	0.764	2.20E-76
326	NKAIN3	3.62E-75	1.99893473	1	0.545	2.15E-70
326	PTPRK	2.09E-73	1.84521469	0.979	0.419	1.24E-68
326	AC092902.4	1.16E-72	1.13679753	0.867	0.335	6.88E-68
326	AC116562.3	8.72E-71	1.1096148	0.832	0.308	5.19E-66
326	RBFOX1	8.77E-70	1.84964284	1	0.855	5.22E-65
326	CDHR3	4.77E-69	1.57313677	0.888	0.381	2.83E-64
326	SORCS3	1.88E-68	1.61450319	0.979	0.61	1.12E-63
326	PRLR	4.94E-67	1.36776938	0.916	0.352	2.94E-62
326	SEMA5A	5.57E-67	1.86067182	0.951	0.466	3.31E-62
326	PTPRD	2.77E-66	1.51090508	1	0.97	1.65E-61
326	AC005999.2	6.12E-66	1.11856658	0.818	0.272	3.64E-61
326	MARCHF1	1.05E-60	1.29804166	1	0.92	6.27E-56
326	PHACTR1	1.20E-60	1.43398914	1	0.911	7.16E-56
326	CHRM5	6.93E-59	1.5177574	0.902	0.449	4.12E-54
326	ST6GAL2	2.58E-58	1.11113178	0.825	0.309	1.53E-53
326	ZNF385D	2.90E-57	1.63734396	0.972	0.615	1.73E-52
326	GRM8	4.91E-57	1.55841334	0.944	0.445	2.92E-52
326	CDH13	1.09E-56	1.43143427	0.972	0.478	6.49E-52
326	CLSTN2	1.13E-55	1.49906373	0.965	0.634	6.70E-51
326	KCNIP4	2.20E-55	1.43683256	1	0.944	1.31E-50
326	AC110023.1	3.78E-55	1.32805073	0.902	0.42	2.25E-50
326	NRIP1	5.42E-55	1.25555708	0.958	0.618	3.22E-50
326	CHRM3	5.35E-53	1.4031639	0.986	0.527	3.18E-48
326	FLRT2	1.35E-52	1.33861633	0.972	0.693	8.05E-48
326	SORCS1	3.81E-52	1.45338195	0.972	0.493	2.27E-47
326	LNC-LBCS	5.90E-52	1.18109954	0.888	0.369	3.51E-47
326	PCSK2	1.59E-51	1.21863773	0.972	0.649	9.46E-47
326	DPYD	3.95E-49	1.26184265	0.993	0.754	2.35E-44
326	SGCD	4.93E-47	1.1919624	0.979	0.562	2.93E-42
326	KCNQ5	6.01E-47	1.39464675	0.986	0.707	3.57E-42
326	TRPM3	3.56E-46	1.18736627	0.993	0.585	2.11E-41
326	THRB	9.10E-44	1.23052616	0.944	0.605	5.41E-39
326	MIR137HG	2.91E-40	1.18319628	0.972	0.713	1.73E-35
326	SGCZ	8.42E-39	1.22183274	1	0.823	5.01E-34
326	RIT2	3.16E-32	1.19414685	0.979	0.722	1.88E-27
329	CRNDE	0	1.85211836	0.977	0.073	0
329	LMX1A	0	1.76107205	0.925	0.061	0
329	TTC6	5.54E-199	1.82682284	0.955	0.131	3.30E-194
329	AC008574.1	1.50E-154	1.40605799	0.97	0.149	8.91E-150
329	NWD2	6.10E-121	2.32231378	0.962	0.252	3.63E-116
329	SATB1-AS1	5.30E-112	1.19239229	0.88	0.176	3.15E-107
329	AR	2.86E-108	1.78479259	0.97	0.292	1.70E-103
329	FOXP2	3.35E-106	1.95563283	1	0.243	1.99E-101
329	SGCD	9.39E-95	3.81054685	1	0.562	5.58E-90
329	IL1RAPL2	1.44E-94	1.88268763	0.827	0.184	8.58E-90
329	CARTPT	2.03E-91	1.70193774	0.707	0.129	1.21E-86
329	SV2B	1.71E-88	1.31492344	0.932	0.263	1.01E-83
329	PHACTR2	6.85E-87	1.5023	1	0.405	4.07E-82
329	ARHGAP6	6.48E-83	2.2943061	0.992	0.551	3.85E-78
329	CPNE8	8.87E-83	1.70757086	0.97	0.382	5.28E-78
329	KLHL1	6.05E-82	2.27517017	1	0.582	3.60E-77
329	HTR2C	1.66E-77	2.53918523	0.97	0.523	9.86E-73
329	LINC01902	2.98E-77	1.24558954	0.932	0.335	1.77E-72
329	LRP1B	1.87E-75	1.73701995	1	0.954	1.11E-70
329	PPFIA2	8.38E-74	1.48002915	1	0.967	4.98E-69
329	GRIK1	9.59E-73	2.15887067	1	0.521	5.70E-68
329	NXPH1	4.56E-71	1.92648879	1	0.616	2.71E-66
329	SATB1	2.20E-70	1.16307912	0.917	0.329	1.31E-65
329	CASK	5.43E-68	1.5712327	0.992	0.835	3.23E-63
329	KCNIP1	1.57E-67	1.65433378	0.977	0.469	9.32E-63
329	DPYD	1.20E-65	1.54857568	1	0.754	7.16E-61
329	AUTS2	1.29E-65	1.50005953	1	0.917	7.67E-61
329	RMST	2.82E-65	1.52797971	1	0.806	1.68E-60
329	TTC28	1.54E-62	1.34196066	1	0.866	9.18E-58
329	NKAIN2	1.59E-59	1.65794636	1	0.825	9.45E-55
329	THSD7A	3.64E-58	1.4727732	1	0.62	2.17E-53
329	MIR137HG	5.46E-57	1.34521835	0.992	0.713	3.25E-52
329	SAMD3	9.89E-57	1.24314699	0.865	0.294	5.88E-52
329	SORCS3	2.29E-53	1.30635977	0.985	0.611	1.36E-48
329	PIP5K1B	3.02E-53	1.11815007	0.962	0.52	1.80E-48
329	CDH4	5.90E-53	1.1879852	0.992	0.545	3.51E-48
329	GREB1L	4.70E-50	1.11565752	0.985	0.783	2.80E-45
329	MED12L	5.54E-50	1.12182762	0.985	0.786	3.29E-45
329	CLSTN2	3.45E-49	1.41125272	0.985	0.634	2.05E-44
329	FRMPD4	2.42E-48	1.23116797	1	0.632	1.44E-43
329	CACNA2D3	2.92E-47	1.3364801	0.992	0.661	1.74E-42
329	PBX3	4.45E-44	1.32178617	0.895	0.421	2.65E-39
329	GALNTL6	4.00E-43	1.3790018	1	0.835	2.38E-38
329	KCNQ5	4.32E-43	1.25800523	1	0.707	2.57E-38
329	AL008633.1	8.48E-39	1.14281186	1	0.733	5.05E-34
329	INPP4B	3.33E-38	1.2847897	0.992	0.708	1.98E-33
329	SLC35F3	1.94E-37	1.49793449	0.925	0.593	1.15E-32
329	LUZP2	4.43E-33	1.21840351	0.977	0.67	2.64E-28
329	GPC5	2.59E-28	1.22208792	0.887	0.579	1.54E-23
329	C8orf34	6.16E-28	1.16181579	0.887	0.52	3.66E-23
331	CARTPT	0	2.94801097	0.922	0.128	0
331	CRNDE	0	2.0014941	0.986	0.072	0
331	TTC6	0	1.94970031	0.975	0.129	0
331	LMX1A	0	1.60657606	0.922	0.06	0
331	AC008574.1	9.93E-291	1.61684362	0.898	0.148	5.90E-286
331	NWD2	5.97E-289	2.51223047	1	0.25	3.55E-284
331	FOXP2	1.25E-236	2.06919081	1	0.241	7.42E-232
331	IL1RAPL2	3.13E-226	1.73177855	0.89	0.183	1.86E-221
331	AR	5.10E-225	1.67661813	0.965	0.291	3.03E-220
331	SATB1-AS1	7.25E-216	1.17504186	0.845	0.175	4.31E-211
331	SV2B	3.35E-208	1.43898741	0.961	0.262	1.99E-203
331	SGCD	1.45E-197	3.60282434	1	0.561	8.64E-193
331	SYTL5	1.29E-182	1.31269704	0.912	0.261	7.65E-178
331	HTR2C	1.77E-182	2.63466707	1	0.523	1.05E-177
331	AL356295.1	1.32E-180	1.14557634	0.788	0.185	7.87E-176
331	ARHGAP6	6.29E-178	2.39420744	0.989	0.55	3.74E-173
331	TRPC3	2.98E-160	1.1791948	0.89	0.27	1.78E-155
331	PHACTR2	5.06E-160	1.51487576	0.958	0.404	3.01E-155
331	KLHL1	2.15E-156	2.00696981	1	0.581	1.28E-151
331	CASK	1.02E-148	1.49395944	1	0.834	6.09E-144
331	LRP1B	1.16E-148	1.63225494	1	0.953	6.90E-144
331	SATB1	5.21E-148	1.19727464	0.905	0.328	3.10E-143
331	CPNE8	1.04E-146	1.35461923	0.965	0.381	6.18E-142
331	PPFIA2	1.28E-138	1.32784875	1	0.967	7.62E-134
331	GRIK1	1.12E-133	1.77398364	1	0.521	6.67E-129
331	KCNIP1	2.06E-133	1.58734142	0.954	0.468	1.23E-128
331	NKAIN2	2.37E-132	1.69911596	0.996	0.824	1.41E-127
331	NXPH1	1.58E-129	1.64687595	1	0.615	9.42E-125
331	TTC28	4.72E-124	1.37185187	0.989	0.866	2.81E-119
331	THSD7A	1.49E-121	1.42490131	0.982	0.619	8.87E-117
331	RMST	1.65E-119	1.40461558	1	0.805	9.80E-115
331	TBL1X	6.82E-117	1.2180053	0.929	0.433	4.06E-112
331	USP53	4.10E-114	1.4209778	0.933	0.525	2.44E-109
331	PBX3	9.48E-114	1.38260346	0.933	0.42	5.64E-109
331	CDH4	2.16E-113	1.3320631	0.975	0.544	1.28E-108
331	LINC01322	4.28E-110	1.36136576	0.986	0.542	2.55E-105
331	GREB1L	1.42E-109	1.18836571	0.986	0.782	8.46E-105
331	SLC8A1	3.57E-109	1.13566275	1	0.942	2.12E-104
331	SLC35F3	1.26E-106	1.63115378	0.965	0.592	7.50E-102
331	SHANK2	4.96E-106	1.15499355	0.989	0.835	2.95E-101
331	KCNQ5	4.65E-105	1.45423591	0.996	0.706	2.76E-100
331	DPYD	6.21E-104	1.26654519	1	0.754	3.70E-99
331	LUZP2	1.49E-103	1.47724497	0.993	0.67	8.84E-99
331	CLSTN2	1.05E-101	1.29739968	0.982	0.634	6.27E-97
331	ASIC2	2.12E-100	1.20803594	0.929	0.49	1.26E-95
331	SORCS3	2.70E-99	1.20966562	0.982	0.61	1.60E-94
331	MIR137HG	8.80E-93	1.14693952	0.993	0.712	5.24E-88
331	AP003464.1	1.95E-91	1.22440684	0.671	0.217	1.16E-86
331	AL008633.1	2.22E-82	1.18031492	0.982	0.732	1.32E-77
331	AC069228.1	4.42E-44	1.36097714	0.816	0.606	2.63E-39
332	SATB2	0	2.68763861	0.936	0.055	0
332	SHISAL2B	0	1.53789521	0.743	0.048	0
332	SIX6	2.15E-215	1.12387224	0.586	0.045	1.28E-210
332	PRDM8	1.62E-176	1.3527013	0.664	0.071	9.64E-172
332	LMO4	6.76E-112	2.09792712	0.907	0.252	4.02E-107
332	LHX1	6.91E-103	1.82285253	0.864	0.241	4.11E-98
332	SYT10	7.01E-102	2.2056368	0.936	0.305	4.17E-97
332	PDLIM5	3.91E-101	1.67726648	0.843	0.226	2.33E-96
332	NFIB	5.02E-101	1.72161863	0.943	0.22	2.98E-96
332	DLX1	4.18E-94	1.10113845	0.7	0.14	2.49E-89
332	SIX3	1.58E-88	1.16124983	0.679	0.14	9.41E-84
332	CSGALNACT1	3.23E-84	1.83535858	0.829	0.252	1.92E-79
332	SLC10A4	5.85E-81	1.13599821	0.643	0.135	3.48E-76
332	SOX4	3.11E-79	2.60765722	0.907	0.34	1.85E-74
332	CNTN5	1.48E-76	2.56932259	1	0.696	8.83E-72
332	PRLR	6.74E-76	1.83068181	0.914	0.352	4.01E-71
332	ESR1	4.67E-75	1.49143469	0.836	0.264	2.78E-70
332	ECEL1	1.45E-74	1.20734334	0.836	0.243	8.61E-70
332	NFIA	6.47E-66	1.59553735	0.907	0.353	3.85E-61
332	AL355612.1	5.96E-65	1.63974126	0.507	0.1	3.54E-60
332	SPARCL1	3.60E-64	1.47895401	0.814	0.285	2.14E-59
332	ERBB4	1.50E-59	1.70223726	1	0.621	8.90E-55
332	MPPED2	2.49E-58	1.65376137	0.943	0.645	1.48E-53
332	PCP4	1.70E-46	1.51573918	0.786	0.37	1.01E-41
332	DLX6-AS1	1.20E-45	1.10619409	0.743	0.266	7.16E-41
332	ZNF521	3.24E-43	1.37354449	0.786	0.384	1.93E-38
332	GREB1	7.81E-38	1.24259076	0.814	0.556	4.65E-33
332	CDH18	4.02E-37	1.15823547	1	0.894	2.39E-32
332	ZFPM2	9.76E-34	1.14550563	0.893	0.515	5.80E-29
332	GAD1	8.60E-33	1.07379736	0.821	0.453	5.12E-28
332	MT-CYB	1.33E-32	1.0397353	0.986	0.931	7.93E-28
332	SGCD	5.65E-32	1.22343968	0.886	0.562	3.36E-27
332	TMEM158	4.86E-31	0.99719529	0.7	0.331	2.89E-26
332	GABRG1	4.82E-30	1.10337315	0.807	0.466	2.86E-25
332	TMEM59L	8.18E-28	1.01577159	0.964	0.9	4.87E-23
332	TMTC2	1.18E-27	1.24872964	0.843	0.546	6.99E-23
332	PEG10	1.54E-27	0.98801329	0.964	0.748	9.14E-23
332	TUBA1A	2.09E-27	1.20815599	0.921	0.82	1.24E-22
332	ATP1B1	6.08E-27	1.07271034	0.971	0.954	3.62E-22
332	ACTB	6.58E-27	1.21650312	0.943	0.829	3.91E-22
332	CLU	1.32E-26	1.09697967	0.9	0.773	7.87E-22
332	HSP90AB1	1.53E-26	1.12009621	0.979	0.902	9.11E-22
332	SARAF	1.84E-26	0.99310727	0.979	0.904	1.09E-21
332	TRHDE	5.03E-25	1.05532525	0.657	0.322	2.99E-20
332	PCDH9-AS1	1.46E-24	1.28254846	0.7	0.409	8.67E-20
332	CD81	1.93E-24	1.0148154	0.829	0.588	1.15E-19
332	TUBB3	3.57E-24	1.01138656	0.914	0.805	2.12E-19
332	NDN	1.64E-23	1.03793971	0.821	0.582	9.74E-19
332	TUBB2A	4.61E-21	1.06381269	0.9	0.803	2.74E-16
332	HSPA8	2.45E-18	1.15395274	0.779	0.624	1.46E-13
333	SHISAL2B	0	1.53709667	0.72	0.048	0
333	AL355612.1	3.18E-220	3.03484582	0.832	0.099	1.89E-215
333	AC020637.1	1.32E-216	1.22479037	0.517	0.036	7.85E-212
333	SATB2	1.47E-216	1.75487533	0.65	0.056	8.76E-212
333	NOX4	7.28E-170	1.37382104	0.497	0.041	4.33E-165
333	BNC2	8.71E-151	1.01569994	0.378	0.027	5.18E-146
333	NFIB	1.62E-130	2.1111212	0.986	0.22	9.63E-126
333	CSGALNACT1	4.63E-124	2.34734092	0.944	0.252	2.76E-119
333	NFIA-AS2	5.66E-124	0.98919537	0.448	0.044	3.37E-119
333	PDLIM5	1.66E-118	1.88822968	0.881	0.225	9.87E-114
333	PRDM8	1.90E-114	1.12999946	0.545	0.071	1.13E-109
333	NFIX	7.47E-109	1.40500764	0.72	0.136	4.44E-104
333	RELN	5.96E-108	2.14132401	0.881	0.22	3.54E-103
333	SYT10	1.53E-103	2.11074984	0.944	0.305	9.08E-99
333	NFIA	9.25E-95	2.24595931	0.965	0.353	5.50E-90
333	BMPR1B	8.15E-81	1.21301005	0.441	0.063	4.85E-76
333	LMO4	5.15E-79	1.53200111	0.811	0.252	3.06E-74
333	SLC10A4	7.44E-77	1.07457282	0.629	0.135	4.42E-72
333	ZNF521	4.51E-76	1.84355283	0.909	0.384	2.68E-71
333	DLX6-AS1	1.88E-74	1.60028805	0.832	0.266	1.12E-69
333	PRLR	3.31E-72	1.95912264	0.874	0.352	1.97E-67
333	LHX1	3.37E-66	1.39869336	0.755	0.241	2.01E-61
333	SOX4	6.01E-65	2.0001317	0.867	0.34	3.58E-60
333	CNTN5	3.90E-61	2.26299893	0.979	0.696	2.32E-56
333	ERBB4	2.78E-60	1.73593921	1	0.621	1.65E-55
333	SPARCL1	1.97E-55	1.29425648	0.776	0.285	1.17E-50
333	CNTN6	1.10E-54	1.48977094	0.846	0.408	6.53E-50
333	NRG1	2.94E-54	1.44785677	0.986	0.858	1.75E-49
333	LMO3	9.02E-54	1.47017925	0.797	0.339	5.36E-49
333	TENM1	1.21E-53	1.53451016	0.965	0.7	7.21E-49
333	TMTC2	9.56E-52	1.63824349	0.937	0.546	5.69E-47
333	CDH18	6.27E-51	1.37814652	0.993	0.894	3.73E-46
333	SATB1-AS1	7.97E-48	1.11346696	0.601	0.176	4.74E-43
333	ZBTB20	7.21E-45	1.20855323	0.979	0.935	4.29E-40
333	SATB1	1.25E-41	1.21588512	0.72	0.329	7.46E-37
333	TGFBR3	2.47E-41	1.13592734	0.545	0.172	1.47E-36
333	TCF4	7.09E-41	1.00606299	0.958	0.571	4.22E-36
333	LHX1-DT	1.65E-40	0.97575661	0.629	0.237	9.80E-36
333	MGST1	1.84E-36	0.99771257	0.552	0.191	1.10E-31
333	TRPC4	6.79E-36	1.10463534	0.783	0.384	4.04E-31
333	PCDH17	1.35E-35	1.13524272	0.909	0.754	8.00E-31
333	EFNA5	3.42E-33	1.00209194	0.958	0.853	2.03E-28
333	PDZRN4	2.09E-31	1.26213771	0.615	0.239	1.24E-26
333	NRXN3	3.81E-30	0.98349109	1	0.81	2.26E-25
333	PCP4	3.56E-28	0.99655094	0.706	0.37	2.12E-23
333	PDE7B	3.80E-28	0.95250524	0.853	0.563	2.26E-23
333	STMN2	1.89E-24	0.99198108	0.965	0.913	1.12E-19
333	PEX5L	6.91E-24	1.01581209	0.825	0.647	4.11E-19
333	TUBA1A	7.09E-22	1.16877786	0.895	0.82	4.22E-17
333	PKN2-AS1	9.57E-21	0.96402887	0.552	0.29	5.69E-16
334	PAPPA	2.56E-93	1.33603207	0.924	0.244	1.52E-88
334	SIM1	8.26E-88	1.07605234	0.866	0.184	4.91E-83
334	LTBP1	5.91E-85	1.67014137	0.975	0.277	3.52E-80
334	CRYBG3	3.44E-75	1.18623872	0.966	0.279	2.04E-70
334	MYO5B	1.12E-72	1.07823384	0.882	0.208	6.64E-68
334	HTR7	8.50E-71	1.29533088	0.966	0.311	5.06E-66
334	AC018467.1	4.06E-69	1.0839298	0.857	0.232	2.41E-64
334	AC007368.1	4.19E-69	1.95237014	0.975	0.427	2.49E-64
334	RGS6	3.74E-64	1.96978471	0.992	0.505	2.23E-59
334	VCAN	5.20E-64	1.31555869	0.899	0.27	3.09E-59
334	KCTD8	2.10E-63	2.01362942	1	0.552	1.25E-58
334	LHFPL6	2.25E-63	1.43345432	0.983	0.334	1.34E-58
334	ARPP21	1.83E-62	1.80093977	1	0.676	1.09E-57
334	GALNTL6	1.37E-57	1.8736159	1	0.835	8.16E-53
334	LINC01811	1.43E-56	1.25959376	0.832	0.273	8.52E-52
334	KHDRBS2	5.03E-54	1.47498888	1	0.881	2.99E-49
334	TOX	1.30E-53	1.60584872	1	0.692	7.74E-49
334	FRAS1	2.47E-53	1.55154221	0.983	0.549	1.47E-48
334	PLCH1	1.18E-52	1.21848236	0.891	0.333	6.99E-48
334	FAM155A	4.20E-52	1.29434667	1	0.996	2.50E-47
334	PCSK5	1.29E-50	1.22059299	0.975	0.412	7.66E-46
334	TAFA1	5.03E-50	1.66918702	0.992	0.597	2.99E-45
334	TRMT9B	5.29E-50	1.08258795	0.983	0.551	3.14E-45
334	CDK14	2.05E-49	1.20126879	1	0.855	1.22E-44
334	ALCAM	3.10E-49	1.4582363	0.992	0.777	1.84E-44
334	FRMD5	5.97E-49	1.338319	1	0.835	3.55E-44
334	TMEM132B	4.36E-48	1.27359657	1	0.727	2.59E-43
334	IMMP2L	4.73E-48	1.18523466	1	0.912	2.81E-43
334	ADARB2	1.53E-47	1.6008966	1	0.569	9.10E-43
334	NTM	2.06E-47	1.42496591	1	0.806	1.23E-42
334	UTRN	5.51E-47	1.37767592	1	0.603	3.28E-42
334	PRUNE2	1.99E-46	1.18759873	0.983	0.711	1.19E-41
334	DOK6	2.58E-44	1.16441448	1	0.827	1.54E-39
334	SNCA	2.85E-44	1.14440875	0.983	0.534	1.70E-39
334	SLC4A4	6.16E-44	1.06132134	0.983	0.447	3.67E-39
334	GPR149	6.43E-44	1.05868298	0.832	0.322	3.82E-39
334	TMEFF2	1.05E-43	1.18365055	1	0.856	6.26E-39
334	PLXDC2	2.24E-43	1.26414855	1	0.791	1.33E-38
334	FAT3	3.09E-43	1.25603674	1	0.735	1.84E-38
334	GPC6	1.12E-42	1.34090443	1	0.761	6.69E-38
334	CELF2	3.37E-42	1.24397765	1	0.894	2.00E-37
334	EDIL3	8.89E-42	1.20366504	1	0.745	5.28E-37
334	ARHGAP6	2.52E-40	1.10574603	0.95	0.551	1.50E-35
334	CALN1	9.09E-40	1.13069004	1	0.795	5.41E-35
334	DGKB	2.58E-39	1.21149284	1	0.891	1.54E-34
334	ADGRL2	2.16E-38	1.15550752	1	0.783	1.29E-33
334	PLCL1	1.11E-37	1.17049961	0.983	0.727	6.63E-33
334	DPP10	3.39E-37	1.1382376	0.992	0.764	2.02E-32
334	NKAIN2	6.48E-36	1.18452984	1	0.825	3.85E-31
334	EGFEM1P	1.40E-35	1.34621088	0.95	0.664	8.35E-31
335	NFIB	1.20E-86	2.13147285	0.989	0.221	7.14E-82
335	SHISAL2B	1.20E-72	0.97936363	0.442	0.049	7.12E-68
335	SLC10A4	2.94E-62	1.4869564	0.674	0.135	1.75E-57
335	SIX3	5.50E-56	1.27669213	0.674	0.14	3.27E-51
335	AC008415.1	4.39E-54	2.3186943	0.811	0.228	2.61E-49
335	AC109466.1	9.22E-52	2.53942984	0.874	0.283	5.48E-47
335	RELN	2.79E-51	1.73192492	0.789	0.221	1.66E-46
335	NFIX	5.49E-47	0.86782703	0.632	0.136	3.26E-42
335	ERBB4	1.26E-38	1.87029269	0.968	0.621	7.49E-34
335	SNTB1	4.39E-33	0.80142036	0.358	0.065	2.61E-28
335	CHD7	4.17E-29	1.00046429	0.547	0.166	2.48E-24
335	DLK1	1.32E-25	0.98996687	0.484	0.131	7.87E-21
335	EFNA5	1.49E-24	1.07620666	0.979	0.853	8.88E-20
335	DACH1	5.99E-24	1.33321141	0.853	0.474	3.56E-19
335	DLX6-AS1	8.20E-23	1.06605346	0.653	0.266	4.88E-18
335	TMTC2	1.11E-21	1.24702599	0.863	0.546	6.61E-17
335	TENM1	1.52E-21	1.21869277	0.884	0.7	9.07E-17
335	NEGR1	6.14E-20	0.88192429	1	0.969	3.65E-15
335	COL12A1	7.34E-20	0.89093402	0.379	0.109	4.36E-15
335	ZNF804B	1.27E-19	1.63459717	0.821	0.518	7.56E-15
335	COL14A1	1.74E-19	0.89603379	0.505	0.195	1.04E-14
335	DMD	2.82E-19	0.91818153	0.968	0.779	1.68E-14
335	TCF4	1.19E-18	0.86194549	0.874	0.572	7.07E-14
335	NRXN3	8.94E-18	0.87747284	1	0.81	5.32E-13
335	ADAMTSL3	1.84E-17	1.07663286	0.537	0.23	1.10E-12
335	CDH20	4.53E-17	1.13997522	0.568	0.239	2.70E-12
335	SEMA3A	9.48E-17	1.34000061	0.558	0.267	5.64E-12
335	SYT10	4.77E-16	1.01418245	0.621	0.306	2.84E-11
335	EPHA6	7.38E-16	1.02484039	0.926	0.769	4.39E-11
335	CDH18	3.24E-15	0.86245357	0.968	0.894	1.93E-10
335	PEG10	1.00E-14	1.12537594	0.905	0.748	5.96E-10
335	CDH12	7.52E-14	1.21430212	0.789	0.495	4.48E-09
335	MMP16	1.05E-13	0.97428507	0.874	0.838	6.27E-09
335	ATP2B1	2.10E-13	0.8831042	0.895	0.853	1.25E-08
335	PRLR	4.49E-13	0.87467671	0.653	0.352	2.67E-08
335	CA10	6.36E-13	0.96104221	0.821	0.566	3.78E-08
335	CLU	6.38E-13	1.03890264	0.905	0.773	3.79E-08
335	ITM2B	9.94E-13	0.87565149	0.937	0.895	5.91E-08
335	PBX3	6.53E-12	1.36141439	0.632	0.421	3.88E-07
335	PCSK1N	3.84E-11	0.81951756	0.979	0.904	2.29E-06
335	SNTG2	6.23E-11	1.2461448	0.484	0.273	3.70E-06
335	THSD7B	7.42E-11	0.81679412	0.589	0.316	4.41E-06
335	TRPC4	8.83E-10	0.82012735	0.6	0.385	5.25E-05
335	ACTB	1.41E-09	1.04419951	0.916	0.829	8.36E-05
335	NDN	2.15E-09	0.8078169	0.789	0.582	0.00012767
335	CD81	2.69E-09	0.97585094	0.737	0.588	0.00016017
335	KCTD16	3.88E-09	0.89028515	0.8	0.763	0.00023088
335	KCTD8	2.30E-08	1.04333928	0.726	0.553	0.00136998
335	THRB	2.81E-08	0.91143208	0.726	0.606	0.00166989
335	B4GAT1	6.24E-07	0.81892729	0.737	0.637	0.03712164
337	AC092958.1	2.43E-156	1.04029354	0.606	0.044	1.45E-151
337	ZIC1	1.73E-130	1.46030781	0.777	0.09	1.03E-125
337	GNB4	4.54E-79	1.05210678	0.702	0.122	2.70E-74
337	DOCK5	2.83E-75	1.01539213	0.564	0.076	1.68E-70
337	NPFFR2	2.88E-75	1.37036402	0.606	0.089	1.71E-70
337	EYA1	4.64E-74	1.41590246	0.617	0.093	2.76E-69
337	LEF1	4.00E-72	1.03672804	0.713	0.115	2.38E-67
337	SOX6	1.21E-53	1.92461857	0.809	0.234	7.22E-49
337	DACH1	2.97E-45	2.14042499	0.947	0.474	1.76E-40
337	TENT5A	4.31E-45	1.35054618	0.723	0.194	2.57E-40
337	KLHL1	1.06E-44	1.98108854	0.979	0.582	6.28E-40
337	PMCH	9.17E-44	4.7426193	0.489	0.096	5.45E-39
337	AC068308.1	2.08E-43	0.98765578	0.426	0.074	1.23E-38
337	AC125613.1	2.18E-42	1.72082429	0.681	0.201	1.30E-37
337	SAMD3	6.42E-41	1.54545756	0.83	0.294	3.82E-36
337	SOX2-OT	1.60E-40	2.57494906	0.957	0.692	9.52E-36
337	STK32A	1.68E-38	1.56745191	0.777	0.294	1.00E-33
337	RAB3C	5.87E-38	1.40312389	0.989	0.92	3.49E-33
337	PDLIM5	1.73E-33	1.06786979	0.681	0.226	1.03E-28
337	HTR2C	7.15E-33	1.46754038	0.979	0.524	4.25E-28
337	PIK3C2G	2.62E-32	0.98565456	0.404	0.079	1.56E-27
337	PCSK2	2.70E-32	1.42153844	0.936	0.649	1.60E-27
337	LINC02885	1.60E-31	1.03222778	0.83	0.359	9.51E-27
337	RIT2	1.25E-26	1.22282864	0.968	0.722	7.43E-22
337	DCC	4.31E-26	1.39669458	0.989	0.697	2.57E-21
337	SEMA6A	5.46E-26	0.97422166	0.83	0.424	3.25E-21
337	SOX5	1.28E-25	1.19648697	0.968	0.648	7.59E-21
337	VAT1L	3.75E-24	1.08111705	0.915	0.771	2.23E-19
337	CHGB	4.40E-24	1.31154181	0.894	0.609	2.62E-19
337	CACHD1	1.55E-23	1.10636414	0.809	0.451	9.24E-19
337	POU6F2	3.11E-22	1.26834493	0.585	0.23	1.85E-17
337	RERGL	4.74E-22	0.9276368	0.404	0.107	2.82E-17
337	SULF1	5.00E-22	0.97030988	0.532	0.178	2.97E-17
337	PDZRN4	6.25E-22	1.5808222	0.606	0.239	3.72E-17
337	RASGEF1B	1.54E-20	1.12709569	0.713	0.34	9.15E-16
337	PTPRM	2.34E-20	1.1539582	0.926	0.836	1.39E-15
337	SGCZ	1.11E-18	1.10617507	0.957	0.823	6.58E-14
337	XACT	2.39E-18	1.09192922	0.702	0.336	1.42E-13
337	CST3	3.29E-18	1.03315121	0.745	0.366	1.96E-13
337	FBXL7	1.45E-17	0.93230321	0.67	0.311	8.65E-13
337	HDAC9	1.64E-17	1.18078504	0.947	0.827	9.76E-13
337	PEG10	2.59E-17	1.24933238	0.979	0.748	1.54E-12
337	TRPM3	9.05E-17	1.10053662	0.894	0.585	5.38E-12
337	CALB2	1.69E-16	1.14845718	0.862	0.621	1.00E-11
337	CHRM3	4.50E-16	1.10734351	0.83	0.527	2.68E-11
337	CNTNAP5	3.39E-14	0.94748781	0.936	0.839	2.02E-09
337	ITM2C	2.06E-11	0.93318488	0.851	0.656	1.23E-06
337	CRHBP	7.10E-11	1.39304896	0.372	0.164	4.22E-06
337	PCSK1N	1.35E-09	0.96285974	0.979	0.904	8.05E-05
337	PCDH15	2.73E-08	1.01666167	0.894	0.83	0.00162329
338	NTS	5.84E-37	3.77666392	0.684	0.104	3.48E-32
