Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12,Feature count topic 13,Feature log2 fold change topic 13
ENSG00000090266,NDUFB2,263,-0.8593,370,-0.3416,441,-0.0685,439,-0.0758,557,0.29785,320,-0.5635,498,0.13197,537,0.24174,457,-0.0137,674,0.60388,500,0.12920,438,-0.0780
ENSG00000157764,BRAF,17,-1.2104,21,-0.9224,34,-0.2048,50,0.41323,74,1.03008,53,0.48432,43,0.16803,43,0.14984,28,-0.5111,60,0.69516,12,-1.7124,26,-0.5801
ENSG00000090263,MRPS33,65,-0.7046,57,-0.8997,81,-0.3598,119,0.22778,82,-0.3439,87,-0.2597,115,0.18814,124,0.29541,167,0.78050,172,0.82463,55,-0.9478,97,-0.0943
ENSG00000261115,TMEM178B,22,-1.2903,16,-1.7689,37,-0.5173,78,0.63995,62,0.25734,81,0.69166,89,0.96146,60,0.20240,45,-0.2361,21,-1.3312,21,-1.3736,58,0.17080
ENSG00000006530,AGK,0,-5.8453,14,-1.1392,28,-0.1077,46,0.68880,18,-0.7621,33,0.18321,45,0.72307,48,0.77946,29,-0.0448,50,0.83108,11,-1.4474,19,-0.6896
ENSG00000257093,DENND11,17,-0.5825,35,0.52597,17,-0.5535,23,-0.1299,42,0.82251,28,0.16117,17,-0.6210,28,0.19573,18,-0.5235,16,-0.6230,48,1.06000,18,-0.5186
ENSG00000106028,SSBP1,108,0.05203,83,-0.3603,115,0.15630,97,-0.1178,118,0.18406,69,-0.6342,110,0.08322,106,0.02010,157,0.65026,133,0.37509,68,-0.6608,86,-0.3073
ENSG00000106123,EPHB6,51,0.48588,7,-2.3971,88,1.38832,36,-0.0604,43,0.21861,55,0.60949,59,0.78327,26,-0.5430,19,-0.9901,3,-3.5422,29,-0.3919,12,-1.6351
ENSG00000197448,GSTK1,44,-0.3213,137,1.50780,76,0.51673,35,-0.6922,34,-0.7166,43,-0.3737,45,-0.3105,26,-1.1352,59,0.10543,68,0.34995,30,-0.9321,69,0.36789
ENSG00000159784,FAM131B,42,1.06221,0,-7.9390,0,-4.7922,40,0.96938,20,-0.0988,26,0.26259,23,0.13517,13,-0.7611,5,-2.1462,0,-4.7593,88,2.41842,0,-5.3474
ENSG00000159840,ZYX,84,0.26540,361,2.92816,46,-0.6725,100,0.53306,17,-2.1277,44,-0.7175,30,-1.3777,46,-0.6723,29,-1.3387,35,-1.0573,31,-1.2708,72,0.01661
ENSG00000198420,TCAF1,37,-1.7291,48,-1.3402,158,0.48180,208,0.93382,155,0.45631,160,0.50658,159,0.54297,92,-0.3634,118,0.02218,104,-0.1746,42,-1.5288,73,-0.7101
ENSG00000174469,CNTNAP2,19,-1.9639,25,-1.5725,213,1.84735,148,1.19331,81,0.21964,50,-0.5275,76,0.12293,44,-0.7324,82,0.22896,17,-2.1215,61,-0.2358,28,-1.3768
ENSG00000055130,CUL1,13,-2.3609,69,0.08240,89,0.50146,65,0.00598,75,0.23031,62,-0.0723,76,0.25957,48,-0.4699,71,0.13164,83,0.38897,44,-0.5887,74,0.20575
ENSG00000155660,PDIA4,94,1.29218,67,0.72214,49,0.21831,50,0.24559,41,-0.0475,21,-1.0812,37,-0.2509,26,-0.7211,21,-1.0329,17,-1.3609,46,0.11023,47,0.15878
ENSG00000170265,ZNF282,11,-0.4430,10,-0.6953,0,-6.0801,8,-0.9002,9,-0.7474,18,0.22617,32,1.33175,9,-0.7270,18,0.27708,20,0.42954,9,-0.7756,23,0.60188
ENSG00000204946,ZNF783,6,-1.7474,48,1.45746,0,-6.4083,23,0.28031,13,-0.5653,31,0.71899,21,0.16451,11,-0.9058,23,0.27564,23,0.28075,4,-2.3754,28,0.59047
ENSG00000196453,ZNF777,1,-3.6343,16,-0.3769,27,0.48117,21,0.10647,48,1.41322,21,0.07596,29,0.62615,9,-1.1017,10,-1.0465,18,-0.1629,4,-2.3571,27,0.47110
ENSG00000181220,ZNF746,23,-0.2440,20,-0.4560,0,-6.8679,19,-0.5207,37,0.46874,40,0.57832,30,0.16547,31,0.20873,39,0.53429,26,-0.0925,26,-0.0805,35,0.36424
ENSG00000171130,ATP6V0E2,220,-0.8798,161,-1.3492,401,0.03703,750,1.05265,427,0.13568,387,-0.0183,463,0.29096,428,0.14107,446,0.20602,325,-0.2856,296,-0.4301,320,-0.3122
ENSG00000127399,LRRC61,16,-1.4986,21,-1.1205,6,-2.8418,41,-0.1043,57,0.41011,78,0.92242,71,0.85598,55,0.36658,54,0.34484,55,0.36269,19,-1.2577,25,-0.8519
ENSG00000106538,RARRES2,231,1.96021,229,1.94435,3,-4.5369,21,-1.8552,83,0.20879,42,-0.8173,40,-0.9577,61,-0.2686,30,-1.3199,36,-1.0535,69,-0.0617,54,-0.4347
ENSG00000214022,REPIN1,51,-0.2963,66,0.10333,73,0.25895,48,-0.3803,31,-1.0142,40,-0.6432,62,0.01740,71,0.22912,79,0.38704,84,0.48459,61,-0.0220,72,0.25102
ENSG00000284691,AC073111.4,2,-2.8234,5,-1.4818,0,-6.0847,30,1.07490,26,0.83397,20,0.41931,27,0.96494,25,0.77744,11,-0.5099,6,-1.2906,5,-1.6937,16,0.04090
ENSG00000106565,TMEM176B,115,1.08652,188,1.96445,0,-7.9795,13,-2.2645,21,-1.5450,31,-0.9475,34,-0.8864,18,-1.7644,77,0.42851,55,-0.0914,55,-0.0984,121,1.17741
ENSG00000002933,TMEM176A,46,-0.2302,139,1.57867,22,-1.2943,17,-1.6709,65,0.31607,33,-0.7175,27,-1.1166,44,-0.3045,34,-0.6688,68,0.38303,49,-0.1334,122,1.34560
ENSG00000055118,KCNH2,23,-1.8157,69,-0.1713,66,-0.2529,107,0.51141,95,0.31722,89,0.21847,90,0.25407,71,-0.1314,113,0.59546,77,-0.0027,38,-1.0758,79,0.03074
ENSG00000181652,ATG9B,0,-7.0962,3,-2.3618,0,-6.0526,11,-0.6306,19,0.09345,26,0.61000,51,2.11964,19,0.10943,14,-0.2890,8,-1.1874,3,-2.6143,23,0.41779
ENSG00000197150,ABCB8,59,0.81633,71,1.13457,0,-6.9138,37,0.07446,43,0.32182,32,-0.1330,39,0.16279,17,-1.1269,29,-0.2973,23,-0.6576,28,-0.3313,41,0.23616
ENSG00000213199,ASIC3,14,-1.0942,29,0.02266,26,-0.1257,21,-0.5027,33,0.20165,17,-0.7475,35,0.32341,12,-1.2443,62,1.23481,66,1.35756,6,-2.3478,18,-0.7316
ENSG00000164885,CDK5,27,-1.9335,26,-1.9847,90,-0.1246,143,0.60317,102,0.06608,173,0.90944,171,1.01425,105,0.10623,108,0.15092,51,-0.9869,53,-0.9424,53,-0.9424
ENSG00000164889,SLC4A2,48,1.45232,82,2.46962,8,-1.2558,11,-0.9045,3,-2.5971,7,-1.4046,2,-3.0849,7,-1.5158,1,-3.7288,13,-0.6486,44,1.29528,26,0.45064
ENSG00000164896,FASTK,39,-0.6632,54,-0.1667,49,-0.3080,58,-0.0428,67,0.19068,61,0.04707,73,0.35323,47,-0.3521,58,-0.0385,74,0.33322,61,0.03733,61,0.02716
ENSG00000164897,TMUB1,61,0.62672,88,1.23435,40,-0.0342,28,-0.5777,63,0.69159,31,-0.4045,32,-0.3860,20,-1.0539,34,-0.3023,44,0.12363,19,-1.1400,38,-0.0947
ENSG00000133612,AGAP3,72,-1.4106,141,-0.3911,116,-0.6840,248,0.48752,295,0.77030,368,1.14366,242,0.49856,213,0.24564,106,-0.8216,121,-0.6304,118,-0.6572,83,-1.1829
ENSG00000033050,ABCF2,8,-2.6911,100,1.04973,59,0.19303,55,0.09717,31,-0.7576,68,0.42087,68,0.45669,51,-0.0207,44,-0.2407,42,-0.3328,32,-0.7423,49,-0.0820
ENSG00000033100,CHPF2,33,-0.5156,117,1.49827,26,-0.8672,50,0.10932,52,0.17703,52,0.15515,53,0.19514,44,-0.0953,52,0.16723,40,-0.2422,18,-1.3981,18,-1.4057
ENSG00000082014,SMARCD3,106,-0.5689,102,-0.6148,57,-1.4917,154,0.00666,144,-0.0991,220,0.57474,224,0.67859,154,0.01002,157,0.03889,189,0.33572,153,0.00214,105,-0.5831
ENSG00000013374,NUB1,30,-0.8983,46,-0.2313,45,-0.2759,64,0.26607,49,-0.1417,35,-0.6484,70,0.44975,35,-0.6615,107,1.11844,39,-0.4872,46,-0.2360,63,0.25349
ENSG00000106615,RHEB,81,-1.6758,228,-0.1235,301,0.30907,353,0.56802,202,-0.3127,285,0.22422,282,0.22918,193,-0.3832,317,0.39504,218,-0.1953,148,-0.7829,321,0.41291
ENSG00000106617,PRKAG2,115,1.13160,16,-1.8539,50,-0.1937,59,0.03778,75,0.42177,67,0.25603,79,0.56418,53,-0.1317,37,-0.6545,23,-1.3675,31,-0.9136,59,0.04063
ENSG00000239911,PRKAG2-AS1,5,-2.6649,4,-2.7468,65,1.22663,35,0.23018,19,-0.6695,99,1.98416,59,1.20792,27,-0.1839,0,-6.9213,0,-9.1358,6,-2.4515,17,-0.8280
ENSG00000178234,GALNT11,25,-1.6428,50,-0.6080,35,-1.1596,91,0.31910,148,1.10758,114,0.67659,88,0.28287,48,-0.6777,92,0.32890,106,0.55093,20,-1.9235,64,-0.2248
ENSG00000055609,KMT2C,26,-0.6064,45,0.24606,18,-1.1051,10,-2.0424,41,0.08647,24,-0.6957,45,0.25277,32,-0.2682,52,0.45979,57,0.60461,63,0.77495,44,0.21074
ENSG00000261455,LINC01003,10,-1.5671,3,-3.2502,45,0.75533,19,-0.5691,34,0.31362,24,-0.2155,32,0.22034,32,0.20253,57,1.12986,27,-0.0617,5,-2.5392,45,0.73825
ENSG00000133627,ACTR3B,5,-3.1450,4,-3.4130,1,-5.6139,53,0.13785,57,0.26042,103,1.23087,108,1.52561,63,0.42790,35,-0.4935,34,-0.5333,30,-0.7259,25,-0.9938
ENSG00000130226,DPP6,35,-2.1209,27,-2.4737,45,-1.7669,154,0.09149,222,0.67499,223,0.68666,244,0.93493,147,0.02087,154,0.09770,86,-0.8043,137,-0.0854,168,0.23199
ENSG00000273344,PAXIP1-AS1,4,-2.4850,17,-0.6028,0,-6.1774,24,-0.0794,38,0.62424,23,-0.1622,32,0.38559,34,0.44550,34,0.45251,38,0.60835,2,-3.7956,54,1.20361
ENSG00000157219,HTR5A,10,-1.2752,2,-3.5970,30,0.34053,33,0.48662,32,0.47197,56,1.39359,37,0.77387,45,0.99385,3,-2.7800,7,-1.7560,9,-1.4892,10,-1.3216
ENSG00000186480,INSIG1,218,0.12688,106,-0.9704,190,-0.0889,126,-0.7195,129,-0.6747,172,-0.2391,167,-0.3128,131,-0.6598,170,-0.2595,127,-0.7012,224,0.16591,687,2.09308
ENSG00000184863,RBM33,22,-0.6595,43,0.33335,2,-3.8848,18,-0.9488,65,1.00983,34,-0.0465,42,0.31724,21,-0.7680,37,0.09551,32,-0.1008,52,0.62881,41,0.24993
ENSG00000182648,LINC01006,10,-0.8573,9,-1.0009,0,-6.2878,10,-0.8180,24,0.48431,18,-0.0181,28,0.79460,16,-0.1274,16,-0.1194,32,0.91136,21,0.24947,19,0.09805
ENSG00000105983,LMBR1,27,-1.3327,53,-0.3588,49,-0.4550,94,0.54776,78,0.24391,113,0.84769,81,0.34895,68,0.03817,84,0.36356,66,-0.0137,40,-0.7641,29,-1.2381
ENSG00000009335,UBE3C,18,-1.4005,52,0.21336,23,-1.0004,59,0.40345,47,0.04769,69,0.66433,67,0.67233,26,-0.8745,50,0.15142,33,-0.4908,46,0.02958,35,-0.4145
ENSG00000105993,DNAJB6,143,-0.7179,184,-0.3314,98,-1.2866,237,0.06110,247,0.12396,274,0.28862,285,0.38954,171,-0.4430,362,0.74099,280,0.32484,213,-0.1077,185,-0.3256
ENSG00000155093,PTPRN2,64,-2.2951,127,-1.2898,428,0.58228,345,0.24100,420,0.55427,303,0.03588,412,0.58007,329,0.16339,406,0.49918,244,-0.3015,121,-1.3544,241,-0.3175
ENSG00000117868,ESYT2,39,-0.9965,143,1.03574,91,0.30124,52,-0.5546,113,0.64065,68,-0.1670,92,0.34662,41,-0.9048,82,0.13908,80,0.09760,39,-0.9804,45,-0.7806
ENSG00000126870,WDR60,16,-0.8563,64,1.33932,3,-2.9915,17,-0.8018,36,0.37765,18,-0.6930,35,0.35929,25,-0.1958,29,0.02271,34,0.29706,24,-0.2502,31,0.17170
ENSG00000147364,FBXO25,27,-0.1529,42,0.55092,28,-0.0766,37,0.33547,32,0.10700,23,-0.3957,22,-0.4649,47,0.70522,54,0.95317,27,-0.1489,17,-0.8472,8,-1.8855
ENSG00000180190,TDRP,9,-1.8158,32,-0.0510,6,-2.4635,23,-0.5053,46,0.54000,25,-0.4092,39,0.30036,46,0.53689,54,0.79938,40,0.31942,14,-1.2260,51,0.69579
ENSG00000182372,CLN8,49,1.41597,10,-1.1012,15,-0.4603,18,-0.1602,14,-0.5964,17,-0.2688,5,-2.2403,9,-1.1958,7,-1.5631,25,0.28093,71,2.08894,22,0.13817
ENSG00000253982,AC100810.1,100,1.06065,57,0.14852,5,-3.2301,37,-0.5164,53,0.04420,37,-0.5094,42,-0.3481,71,0.50379,34,-0.6156,72,0.53480,56,0.14080,64,0.33252
ENSG00000176595,KBTBD11,87,0.73369,14,-2.0551,6,-3.2838,65,0.27584,80,0.60922,59,0.11222,40,-0.5277,49,-0.1515,25,-1.1471,34,-0.7285,106,1.07371,105,1.05897
ENSG00000036448,MYOM2,10,-1.0727,8,-1.3489,17,-0.2348,21,0.05552,41,1.14483,27,0.48751,19,-0.0492,19,-0.0630,30,0.62356,10,-1.0137,15,-0.4709,24,0.25964
ENSG00000155189,AGPAT5,59,-0.2438,79,0.21062,71,0.05441,55,-0.3587,62,-0.1621,52,-0.4426,69,0.00059,74,0.11277,72,0.05790,52,-0.4408,74,0.11795,109,0.72948
ENSG00000173273,TNKS,54,-0.3715,25,-1.4985,143,1.19029,69,-0.0035,57,-0.3007,37,-0.9380,83,0.31758,47,-0.5679,84,0.30345,65,-0.0931,74,0.11246,74,0.11829
ENSG00000253230,LINC00599,7,-2.2522,21,-0.7067,0,-7.2147,42,0.30326,68,1.09150,39,0.20874,59,0.96343,32,-0.1279,63,0.96790,23,-0.5748,10,-1.7916,23,-0.5874
ENSG00000175806,MSRA,23,-0.3776,23,-0.3728,59,1.08595,26,-0.2139,54,0.94503,29,-0.0669,32,0.10637,12,-1.3161,22,-0.4458,16,-0.9420,24,-0.3483,36,0.30326
ENSG00000104643,MTMR9,15,-1.7966,21,-1.3009,58,0.20027,74,0.58584,43,-0.2586,46,-0.1640,61,0.32058,63,0.34053,81,0.72699,44,-0.2372,57,0.18447,37,-0.4707
ENSG00000154319,FAM167A,48,1.15860,2,-3.2353,9,-1.4153,11,-1.1744,19,-0.3478,16,-0.5329,21,-0.1451,29,0.34144,22,-0.1162,19,-0.3101,30,0.40026,56,1.42072
ENSG00000154328,NEIL2,38,-1.1801,59,-0.5396,101,0.28988,74,-0.1950,112,0.45518,77,-0.1287,96,0.22696,73,-0.2040,93,0.16353,120,0.57204,63,-0.4315,87,0.06004
ENSG00000079459,FDFT1,165,-0.2701,154,-0.3802,99,-1.0483,229,0.23784,168,-0.2403,223,0.19938,241,0.35463,81,-1.3457,174,-0.1878,152,-0.3932,280,0.56159,348,0.91783
ENSG00000164733,CTSB,622,0.21465,1172,1.25640,524,-0.0533,594,0.14170,583,0.11299,463,-0.2450,494,-0.1589,484,-0.1772,408,-0.4419,390,-0.5091,395,-0.4901,431,-0.3568
ENSG00000283674,AC068587.4,0,-8.2571,52,0.40991,1,-5.3208,5,-2.9633,39,-0.0360,52,0.41970,60,0.72829,28,-0.5575,83,1.17488,46,0.20882,11,-1.8470,82,1.17130
ENSG00000154359,LONRF1,10,-1.2588,59,1.46434,2,-3.5411,27,0.20971,23,-0.0329,23,-0.0703,18,-0.4784,18,-0.4107,12,-0.9936,55,1.34179,13,-0.9439,33,0.49396
ENSG00000250305,TRMT9B,0,-5.3083,5,-1.5783,0,-6.0172,13,-0.3164,21,0.40487,14,-0.1317,13,-0.3266,10,-0.7340,57,2.17004,13,-0.2408,9,-0.8000,37,1.37839
ENSG00000164741,DLC1,63,0.93519,59,0.82251,9,-1.9333,31,-0.1849,52,0.60305,41,0.24309,38,0.13765,27,-0.4107,30,-0.2352,18,-0.9737,40,0.18873,10,-1.8174
ENSG00000104723,TUSC3,16,-3.6718,172,-0.2077,222,0.18430,197,-0.0031,232,0.25489,238,0.29854,275,0.58421,144,-0.4832,308,0.71346,258,0.42421,50,-2.0564,176,-0.1772
ENSG00000155970,MICU3,24,-1.0747,28,-0.8504,62,0.36501,59,0.28643,53,0.11807,75,0.68487,73,0.70429,42,-0.2366,46,-0.1053,38,-0.3680,37,-0.4193,26,-0.9370
ENSG00000104219,ZDHHC2,31,-0.8971,62,0.18067,30,-0.9384,41,-0.4774,15,-1.9147,45,-0.3229,60,0.13775,45,-0.3123,71,0.37657,126,1.33346,39,-0.5489,97,0.89270
ENSG00000198791,CNOT7,47,-1.0197,58,-0.7148,60,-0.6546,97,0.08369,108,0.25253,98,0.10232,107,0.26027,87,-0.0886,145,0.72500,129,0.53082,65,-0.5265,88,-0.0677
ENSG00000155975,VPS37A,21,0.02967,31,0.62956,15,-0.5249,27,0.37421,11,-0.9083,14,-0.6189,26,0.34122,9,-1.2006,16,-0.4342,32,0.67078,24,0.17355,21,0.01907
ENSG00000003987,MTMR7,8,-1.7061,11,-1.2067,0,-6.6585,54,1.24374,16,-0.6830,28,0.19249,44,1.00738,24,-0.0957,36,0.55683,27,0.11089,22,-0.2224,13,-1.0044
ENSG00000129422,MTUS1,121,1.69979,50,0.22566,18,-1.3362,22,-1.0044,4,-3.3499,11,-1.9869,16,-1.5234,7,-2.6408,35,-0.3255,43,-0.0203,197,2.66777,23,-0.9818
ENSG00000078674,PCM1,108,0.44818,82,0.01953,47,-0.8470,54,-0.6298,92,0.19164,97,0.27688,74,-0.1705,61,-0.4506,106,0.41235,73,-0.1619,75,-0.1371,117,0.56716
ENSG00000104763,ASAH1,371,0.58831,259,0.01527,521,1.15045,216,-0.2656,151,-0.8059,241,-0.0934,220,-0.2599,213,-0.2870,189,-0.4687,270,0.08122,184,-0.5082,277,0.12284
ENSG00000156011,PSD3,21,-2.3456,41,-1.3563,32,-1.7015,109,0.11542,166,0.79280,213,1.21306,126,0.38820,133,0.43696,102,0.01323,55,-0.9304,102,0.00759,87,-0.2346
ENSG00000147408,CSGALNACT1,49,1.10314,6,-2.0266,4,-2.5027,12,-1.1290,19,-0.3638,15,-0.7034,17,-0.6149,21,-0.2400,24,-0.0730,46,0.97952,28,0.21498,63,1.51793
ENSG00000104613,INTS10,23,-1.3435,65,0.22330,17,-1.7487,57,0.01055,70,0.34861,47,-0.2826,55,-0.0385,60,0.10743,76,0.46671,76,0.47231,52,-0.1271,79,0.52823
ENSG00000175445,LPL,7,-2.2827,6,-2.3847,43,0.43638,245,4.04787,1,-4.2635,19,-0.7959,13,-1.3666,24,-0.4369,18,-0.8346,3,-3.4148,22,-0.6031,3,-3.3315
ENSG00000147416,ATP6V1B2,70,-1.9854,108,-1.3415,238,-0.1509,529,1.13673,337,0.39363,363,0.51448,355,0.53215,288,0.14881,254,-0.0483,254,-0.0495,136,-1.0055,123,-1.1530
ENSG00000168546,GFRA2,0,-5.5325,20,-0.4283,0,-6.7988,22,-0.2735,27,0.03662,26,-0.0270,40,0.73730,26,-0.0358,93,2.12117,23,-0.1850,14,-0.9068,12,-1.1750
ENSG00000130227,XPO7,20,-1.1185,36,-0.2744,39,-0.1587,47,0.15023,48,0.16512,48,0.16738,44,0.05847,38,-0.2008,50,0.24157,53,0.33280,32,-0.4710,59,0.49740
ENSG00000158806,NPM2,20,-1.0692,30,-0.4980,28,-0.5751,56,0.48890,46,0.16909,48,0.22850,50,0.33145,53,0.38264,60,0.59593,55,0.44910,9,-2.1863,31,-0.4466
ENSG00000158856,DMTN,104,-1.2392,63,-1.9650,215,-0.1327,317,0.47961,348,0.63023,339,0.58731,357,0.74917,291,0.34151,178,-0.4215,201,-0.2341,121,-1.0069,154,-0.6443
ENSG00000158863,FAM160B2,19,-0.7148,74,1.44410,0,-5.2441,20,-0.6651,55,0.93863,23,-0.4412,33,0.14270,18,-0.8350,38,0.35401,20,-0.6397,41,0.45814,23,-0.4465
ENSG00000275074,NUDT18,9,-1.2013,18,-0.1176,10,-0.9119,27,0.51394,19,-0.0590,18,-0.0971,29,0.68597,6,-1.6544,30,0.69061,24,0.30694,16,-0.3021,18,-0.1207
ENSG00000168481,LGI3,63,-0.2897,12,-2.7732,50,-0.6363,143,1.00495,60,-0.3619,100,0.43189,90,0.28229,58,-0.4129,63,-0.3016,44,-0.8291,175,1.35356,44,-0.8446
ENSG00000168490,PHYHIP,26,-2.8650,148,-0.2747,65,-1.5094,244,0.50993,291,0.79720,390,1.29449,260,0.68667,219,0.33584,68,-1.4370,97,-0.9171,135,-0.4147,94,-0.9628
ENSG00000104635,SLC39A14,10,-2.1700,83,0.99076,42,-0.1128,18,-1.3331,20,-1.1784,28,-0.7385,28,-0.7587,35,-0.3842,60,0.44987,50,0.18097,17,-1.4217,163,2.20357
ENSG00000120910,PPP3CC,26,0.69657,16,-0.1163,0,-5.6234,18,0.10993,22,0.43602,8,-1.0845,18,0.10425,6,-1.5630,18,0.07086,24,0.52840,18,0.10352,28,0.78317
ENSG00000120896,SORBS3,62,0.75523,97,1.51683,26,-0.5729,26,-0.5581,31,-0.3046,32,-0.2790,29,-0.4648,41,0.12380,12,-1.7145,45,0.26412,25,-0.6562,42,0.14656
ENSG00000120913,PDLIM2,70,0.49450,27,-0.9654,5,-3.4103,63,0.30853,60,0.25215,50,-0.0502,43,-0.2896,57,0.16531,98,1.02880,46,-0.1727,28,-0.9225,78,0.66454
ENSG00000158941,CCAR2,4,-3.6406,70,0.45626,32,-0.7697,41,-0.3803,70,0.45833,88,0.82382,66,0.39093,56,0.08841,44,-0.2736,60,0.20167,25,-1.0910,61,0.23334
ENSG00000147439,BIN3,2,-3.0633,98,2.70017,17,-0.3090,10,-1.1125,16,-0.4512,13,-0.7309,17,-0.3923,16,-0.4458,12,-0.7945,24,0.20169,15,-0.5210,18,-0.2398
ENSG00000179388,EGR3,20,-0.2038,92,2.34241,0,-6.6694,9,-1.3909,9,-1.4696,55,1.39883,43,1.08913,16,-0.5483,0,-9.0490,0,-5.4732,4,-2.5418,14,-0.8056
ENSG00000134020,PEBP4,60,1.57237,50,1.23754,13,-0.8350,17,-0.4657,3,-2.9988,23,0.00611,9,-1.3933,21,-0.1014,7,-1.7632,8,-1.4658,45,1.08811,32,0.53192
ENSG00000008853,RHOBTB2,36,0.87688,55,1.59833,6,-1.8250,8,-1.4324,26,0.35355,26,0.35809,17,-0.3648,16,-0.4114,11,-0.9967,3,-2.8833,27,0.42878,23,0.16289
ENSG00000147457,CHMP7,19,-1.2226,42,-0.0863,36,-0.2992,59,0.45460,36,-0.3043,47,0.11449,60,0.52249,52,0.26020,30,-0.5626,55,0.34811,26,-0.8147,51,0.22006
ENSG00000104679,R3HCC1,52,0.42835,78,1.09998,21,-0.9676,27,-0.5766,56,0.55775,31,-0.3784,31,-0.3875,27,-0.5863,30,-0.3895,35,-0.1861,68,0.87090,25,-0.6811
ENSG00000197217,ENTPD4,15,-0.7234,19,-0.3836,37,0.60109,38,0.67609,25,-0.0250,24,-0.0748,35,0.57790,25,-0.0085,19,-0.4261,20,-0.3695,22,-0.1615,11,-1.2057
ENSG00000147454,SLC25A37,36,1.00881,40,1.19258,0,-6.3920,10,-0.9195,13,-0.5910,29,0.62071,17,-0.2189,17,-0.1580,5,-1.8003,11,-0.8204,17,-0.2109,37,1.04830
ENSG00000272163,AF106564.1,0,-4.2364,3,-2.3393,4,-2.0566,24,0.56269,34,1.13086,33,1.07222,24,0.59467,14,-0.2937,9,-0.9141,33,1.06731,12,-0.4398,4,-2.1230
ENSG00000104722,NEFM,70,-0.7245,7,-4.0011,380,2.08198,469,2.50862,40,-1.5553,91,-0.3232,72,-0.7108,111,-0.0093,58,-0.9917,24,-2.2601,54,-1.1148,5,-4.5720
ENSG00000277586,NEFL,188,-1.3038,27,-4.1004,1397,1.93573,1277,1.76640,244,-0.9191,566,0.38234,459,0.05694,428,-0.0566,194,-1.2599,247,-0.8984,204,-1.1840,84,-2.4849
ENSG00000221914,PPP2R2A,48,-0.3297,59,-0.0118,68,0.21663,73,0.33422,59,-0.0116,57,-0.0616,62,0.08110,49,-0.2842,76,0.38912,60,0.02976,55,-0.1151,41,-0.5394
ENSG00000104765,BNIP3L,90,-0.3935,125,0.11858,89,-0.4091,118,0.03723,117,0.02331,99,-0.2423,64,-0.9522,83,-0.5180,165,0.56430,158,0.49013,129,0.16686,203,0.90198
ENSG00000240694,PNMA2,29,-4.0994,148,-1.7542,270,-0.8614,457,-0.0547,707,0.63937,603,0.38280,903,1.19028,513,0.12771,678,0.57097,501,0.09000,133,-1.9107,308,-0.6620
ENSG00000092964,DPYSL2,706,-0.1765,194,-2.1136,452,-0.8573,1032,0.42110,840,0.09483,1343,0.85007,978,0.36958,726,-0.1336,521,-0.6419,363,-1.1861,1453,0.98236,694,-0.2020
ENSG00000015592,STMN4,157,-0.4408,72,-1.6115,51,-2.1133,200,-0.0708,249,0.27493,250,0.28465,236,0.21031,136,-0.6571,265,0.37255,241,0.22184,539,1.56730,85,-1.3588
ENSG00000120899,PTK2B,16,-1.0504,31,-0.0855,0,-7.1267,30,-0.1212,33,0.04536,139,2.55210,37,0.22633,38,0.23619,4,-2.8485,5,-2.5741,38,0.24070,12,-1.4491
ENSG00000120915,EPHX2,19,-0.3519,44,0.97334,17,-0.5440,36,0.63866,10,-1.3086,8,-1.6690,16,-0.6896,6,-2.1035,28,0.25717,32,0.44212,17,-0.5166,64,1.61596
ENSG00000120885,CLU,6778,0.88064,5617,0.57216,1509,-1.4485,2113,-0.9452,2748,-0.5477,3786,-0.0541,3530,-0.1766,3321,-0.2570,1703,-1.2686,2024,-1.0105,4686,0.28159,9605,1.47901
ENSG00000168077,SCARA3,113,0.32055,107,0.22099,40,-1.2553,20,-2.2934,67,-0.5055,95,0.04461,70,-0.4591,81,-0.2138,33,-1.5378,56,-0.7609,75,-0.3334,376,2.44087
ENSG00000147419,CCDC25,50,-0.0606,43,-0.2743,59,0.22000,56,0.13385,31,-0.7595,46,-0.1820,45,-0.2355,47,-0.1433,62,0.30031,69,0.46552,54,0.07196,63,0.30302
ENSG00000134014,ELP3,14,-1.5286,23,-0.7648,0,-6.0440,59,0.68169,36,-0.0940,69,0.94551,39,0.00619,59,0.68678,62,0.76736,27,-0.5162,34,-0.1741,37,-0.0488
ENSG00000104290,FZD3,15,-1.6991,31,-0.6416,11,-2.1490,63,0.46246,64,0.49447,71,0.67185,47,-0.0027,57,0.30396,53,0.20312,29,-0.6993,39,-0.2806,81,0.88206
ENSG00000012232,EXTL3,14,-1.6787,77,0.85933,0,-7.5967,65,0.58264,66,0.59907,95,1.20875,49,0.15428,44,-0.0464,42,-0.1091,26,-0.8359,40,-0.1627,17,-1.4415
ENSG00000133872,SARAF,327,-1.9941,616,-1.0520,1299,0.08846,1636,0.45469,1245,0.02280,1597,0.41614,1922,0.80351,1089,-0.1863,1282,0.06813,1229,0.00180,759,-0.7381,1034,-0.2665
