Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to8,Feature log2 fold change topic 6to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11to12,Feature log2 fold change topic 11to12
ENSG00000095139,ARCN1,80,0.06135,93,0.31001,62,-0.3634,94,0.32726,106,0.67004,55,-0.5093,35,-1.1801,60,-0.4208
ENSG00000019144,PHLDB1,8,-2.4213,41,-0.0125,40,-0.0456,9,-2.2504,39,-0.1328,50,0.28981,113,1.67181,40,-0.0508
ENSG00000110367,DDX6,95,-0.9732,153,-0.2442,197,0.16024,131,-0.4921,212,0.33056,190,0.09259,184,0.04120,185,0.05280
ENSG00000278376,AP004609.3,15,-0.6268,15,-0.6622,24,0.04593,25,0.09667,21,-0.1661,24,0.05745,40,0.85379,24,0.07263
ENSG00000186166,CCDC84,13,-0.8864,21,-0.2054,39,0.91098,21,-0.1865,29,0.37830,25,0.10567,19,-0.2995,10,-1.3531
ENSG00000118181,RPS25,622,-0.2982,945,0.36030,975,0.45999,746,-0.0156,550,-0.5790,587,-0.3893,816,0.12553,863,0.23778
ENSG00000196655,TRAPPC4,100,-0.0516,191,0.99309,137,0.50170,85,-0.3078,101,-0.0379,84,-0.3287,54,-0.9827,75,-0.5463
ENSG00000137700,SLC37A4,9,-0.8347,24,0.67288,18,0.25114,24,0.64617,19,0.33251,5,-1.6161,17,0.11869,9,-0.9499
ENSG00000149428,HYOU1,240,1.06184,145,0.22995,121,-0.0595,71,-0.8748,148,0.32719,97,-0.3978,92,-0.4730,86,-0.6219
ENSG00000160695,VPS11,56,0.44972,51,0.32075,51,0.35520,55,0.43338,41,-0.0192,38,-0.1380,28,-0.6403,24,-0.9199
ENSG00000188486,H2AFX,21,-0.7670,39,0.16522,37,0.11235,44,0.35675,37,0.12221,28,-0.3699,41,0.25012,30,-0.2352
ENSG00000172375,C2CD2L,48,-0.2304,52,-0.0899,34,-0.7920,75,0.48213,60,0.14701,102,0.98615,21,-1.4802,60,0.12872
ENSG00000172273,HINFP,20,-0.0057,23,0.20119,24,0.28970,19,-0.0569,24,0.35234,20,-0.0121,14,-0.5337,13,-0.7658
ENSG00000172350,ABCG4,9,-0.6357,10,-0.5856,7,-1.0127,15,0.09832,23,0.96583,3,-2.1593,13,-0.1427,19,0.48234
ENSG00000110395,CBL,22,-0.7155,56,0.73887,46,0.47259,36,0.04929,36,0.06309,33,-0.1155,29,-0.2751,22,-0.7388
ENSG00000076706,MCAM,66,0.28681,205,2.28446,52,-0.0870,10,-2.5086,35,-0.8180,12,-2.2479,104,1.02198,28,-1.0986
ENSG00000173456,RNF26,23,0.22875,28,0.54938,21,0.11002,14,-0.5438,20,0.03029,24,0.25831,28,0.53110,10,-1.1641
ENSG00000036672,USP2,24,0.51590,4,-2.0754,14,-0.3106,0,-6.3866,6,-1.7969,91,3.04675,20,0.23349,11,-0.6820
ENSG00000154096,THY1,601,-0.1293,484,-0.4642,393,-0.8403,471,-0.5067,882,0.61286,1519,1.40336,305,-1.1632,510,-0.4164
ENSG00000110400,NECTIN1,3,-3.5369,35,-0.1155,30,-0.3747,44,0.25332,68,1.33052,6,-2.5415,38,0.01077,29,-0.4448
ENSG00000181264,TLCD5,15,-0.4251,26,0.43472,16,-0.2860,30,0.67703,16,-0.3032,17,-0.2306,27,0.52452,19,-0.0801
ENSG00000196914,ARHGEF12,85,-0.5717,89,-0.5061,153,0.37750,158,0.38748,132,0.12710,110,-0.1798,112,-0.1539,113,-0.1471
ENSG00000149403,GRIK4,16,0.02963,12,-0.3184,13,-0.3027,12,-0.3933,18,0.30552,9,-0.8211,32,1.15943,12,-0.3776
ENSG00000109929,SC5D,131,-0.2311,108,-0.5354,157,0.05527,169,0.16534,197,0.52679,63,-1.3285,173,0.20284,137,-0.1756
ENSG00000137642,SORL1,159,0.06537,86,-0.8807,189,0.38171,146,-0.0622,152,0.00214,100,-0.6463,232,0.67635,134,-0.2118
ENSG00000255248,MIR100HG,36,-0.9703,85,0.34550,77,0.19660,78,0.20767,72,0.09354,38,-0.9096,68,-0.0122,74,0.12882
ENSG00000154127,UBASH3B,14,-0.4162,9,-1.0074,6,-1.6630,43,1.39710,29,0.96463,8,-1.1445,14,-0.4468,16,-0.2470
ENSG00000109971,HSPA8,1603,0.33081,1560,0.28695,1231,-0.0963,1862,0.57339,1537,0.32838,758,-0.8347,710,-0.9319,1029,-0.3981
ENSG00000023171,GRAMD1B,34,-0.6505,50,-0.0708,53,0.01494,33,-0.6973,74,0.69654,52,-0.0098,40,-0.4075,46,-0.2181
ENSG00000166257,SCN3B,186,0.02736,97,-0.9641,92,-1.1248,262,0.57319,270,0.81049,148,-0.3331,102,-0.8994,203,0.18100
ENSG00000110002,VWA5A,45,-1.0019,213,1.51220,136,0.84174,56,-0.6520,104,0.38246,18,-2.3391,39,-1.1837,37,-1.3430
ENSG00000154144,TBRG1,27,-0.7457,34,-0.3796,35,-0.3640,14,-1.6484,51,0.32245,73,0.82116,46,0.09164,52,0.31904
ENSG00000110013,SIAE,136,0.67500,152,0.85203,108,0.33037,124,0.51580,93,0.06701,34,-1.4607,54,-0.7826,40,-1.2953
ENSG00000064199,SPA17,8,-1.5404,51,1.28029,35,0.70498,12,-1.0105,16,-0.6293,25,0.11058,24,0.03843,21,-0.2064
ENSG00000154146,NRGN,30,-2.8675,12,-4.1971,54,-2.1417,9,-4.5775,120,-0.9838,1322,3.61223,116,-0.8973,274,0.48240
ENSG00000165478,HEPACAM,56,-1.0921,32,-1.9335,170,0.69128,109,-0.0917,59,-1.1803,114,-0.0278,290,1.53449,135,0.27264
ENSG00000149557,FEZ1,117,-1.0494,198,-0.2465,202,-0.2346,176,-0.4251,221,-0.0875,236,0.02718,439,1.04187,274,0.29298
ENSG00000149547,EI24,62,-0.3684,66,-0.2777,84,0.10527,65,-0.3086,101,0.48918,83,0.07931,73,-0.1293,64,-0.3465
ENSG00000134910,STT3A,36,-0.2383,40,-0.0731,49,0.26214,84,1.12102,36,-0.2751,19,-1.2029,45,0.11068,37,-0.2144
ENSG00000109832,DDX25,57,0.03913,83,0.64777,57,0.05587,61,0.14625,64,0.29213,48,-0.2018,27,-1.1038,40,-0.5161
ENSG00000165526,RPUSD4,6,-1.1692,22,0.66704,13,-0.2443,0,-5.9036,20,0.59084,6,-1.1722,22,0.63732,17,0.25001
ENSG00000197798,FAM118B,10,-1.1068,20,-0.1044,30,0.59229,24,0.21752,20,-0.0798,27,0.36613,13,-0.6876,20,-0.1117
ENSG00000182934,SRPRA,44,0.01673,74,0.85518,49,0.20370,22,-1.0475,50,0.25596,26,-0.8042,36,-0.2783,37,-0.2817
ENSG00000110074,FOXRED1,21,-0.3674,29,0.08297,22,-0.3778,14,-0.9919,40,0.79635,28,0.06786,17,-0.7272,27,-0.0327
ENSG00000110080,ST3GAL4,5,-1.4944,11,-0.3930,16,0.21219,3,-2.0347,16,0.29661,5,-1.5095,32,1.36291,15,0.16582
ENSG00000149571,KIRREL3,6,-1.7758,6,-1.8334,4,-2.5101,23,0.18614,30,0.82824,69,2.10510,17,-0.2366,12,-0.8962
ENSG00000134909,ARHGAP32,20,-0.8039,21,-0.7041,23,-0.6405,46,0.52602,31,-0.1398,62,1.00792,32,-0.0795,40,0.34122
ENSG00000170322,NFRKB,15,-0.1401,22,0.49523,16,0.05599,6,-1.4037,18,0.21772,21,0.43233,17,0.07557,12,-0.4356
ENSG00000084234,APLP2,425,-0.0209,456,0.08848,288,-0.6726,529,0.32541,609,0.71228,310,-0.5087,347,-0.3385,350,-0.3512
ENSG00000196323,ZBTB44,40,-0.1289,27,-0.7307,37,-0.2448,26,-0.7571,53,0.40282,52,0.28805,62,0.58932,39,-0.1835
ENSG00000255455,AP003486.1,11,-1.2344,25,0.04390,37,0.74371,21,-0.2222,28,0.28280,31,0.40401,12,-0.9905,16,-0.6321
ENSG00000120451,SNX19,58,0.18349,65,0.36712,53,0.04620,36,-0.5267,52,0.03402,43,-0.2862,66,0.40971,43,-0.3044
ENSG00000182667,NTM,36,-1.7519,29,-2.0461,98,-0.2620,188,0.80173,131,0.26730,104,-0.1519,147,0.39440,140,0.35559
ENSG00000183715,OPCML,33,-1.7002,38,-1.5241,62,-0.8436,185,0.94957,178,1.18135,72,-0.5578,64,-0.7281,94,-0.1601
ENSG00000080854,IGSF9B,6,-1.8133,12,-0.8250,13,-0.6577,28,0.53322,26,0.49755,36,0.91363,15,-0.4611,20,0.02443
ENSG00000166086,JAM3,13,-1.7423,75,0.87727,40,-0.1543,10,-2.1834,41,-0.0981,72,0.80162,95,1.27637,27,-0.7883
ENSG00000151502,VPS26B,105,0.22988,125,0.51054,88,-0.0442,101,0.16325,85,-0.1139,112,0.33859,75,-0.2832,68,-0.4716
ENSG00000151500,THYN1,51,-0.3778,108,0.80157,90,0.56740,71,0.11505,51,-0.4532,67,0.02849,46,-0.5443,55,-0.2938
ENSG00000151498,ACAD8,13,-1.0261,24,-0.0696,24,-0.1144,29,0.17982,39,0.84216,22,-0.2509,20,-0.3798,18,-0.5811
ENSG00000109956,B3GAT1,42,-0.8705,40,-0.9236,45,-0.8309,83,0.18008,75,0.02036,143,1.07212,98,0.44136,84,0.22486
ENSG00000120645,IQSEC3,37,-0.8512,41,-0.6845,17,-2.0617,122,1.03210,83,0.49062,35,-0.9212,54,-0.2736,102,0.82260
ENSG00000073614,KDM5A,29,0.87399,10,-0.8254,16,-0.0912,17,0.07641,16,-0.0841,17,0.06454,22,0.40453,13,-0.4282
ENSG00000060237,WNK1,117,-0.3482,118,-0.3355,99,-0.6401,125,-0.2476,126,-0.2697,137,-0.1008,297,1.16346,191,0.47361
ENSG00000082805,ERC1,24,-1.4746,40,-0.7626,62,-0.0719,103,0.73059,81,0.42750,79,0.29925,47,-0.5050,61,-0.1116
ENSG00000006831,ADIPOR2,24,-0.3175,19,-0.6840,35,0.31531,15,-0.9982,25,-0.2957,22,-0.4215,49,0.81889,39,0.49880
ENSG00000166159,LRTM2,8,-1.3588,15,-0.3415,13,-0.6065,23,0.29586,27,0.70435,35,0.95767,5,-1.9049,18,-0.1073
ENSG00000151067,CACNA1C,20,-0.4797,23,-0.2480,29,0.10449,18,-0.6659,38,0.70115,32,0.24206,2,-3.4335,29,0.13081
ENSG00000004478,FKBP4,76,-0.8165,176,0.49525,111,-0.2493,170,0.43851,171,0.57656,59,-1.1951,74,-0.8488,128,-0.0137
ENSG00000171792,RHNO1,4,-2.3288,28,0.53934,21,0.05091,1,-3.9764,28,0.68370,27,0.48860,23,0.24281,15,-0.4308
ENSG00000111218,PRMT8,0,-6.7401,28,0.99365,14,-0.0676,7,-1.0838,12,-0.3334,62,2.49461,8,-0.9237,4,-1.9022
ENSG00000118971,CCND2,19,-1.7802,25,-1.4256,80,0.40868,95,0.63902,47,-0.5476,57,-0.1564,100,0.72888,82,0.45888
ENSG00000010219,DYRK4,22,-0.4464,39,0.44360,33,0.20064,19,-0.6350,40,0.60315,26,-0.1632,16,-0.8723,22,-0.4631
ENSG00000139180,NDUFA9,102,0.42486,96,0.32593,71,-0.1473,84,0.11206,73,-0.1131,106,0.48842,60,-0.3966,62,-0.3799
ENSG00000130035,GALNT8,97,1.20825,56,0.29466,50,0.14272,43,-0.1185,56,0.37199,0,-10.132,34,-0.4550,29,-0.7802
ENSG00000130037,KCNA5,0,-6.4933,36,1.19690,21,0.34316,1,-3.5003,29,1.11169,24,0.52786,10,-0.8638,3,-2.5057
ENSG00000110799,VWF,25,-0.3309,7,-2.1055,41,0.46413,95,1.85797,11,-1.8100,30,-0.0883,66,1.20253,21,-0.7061
ENSG00000010278,CD9,19,-1.5885,36,-0.6034,40,-0.4899,28,-0.9852,31,-0.9689,52,-0.0521,218,2.48968,58,0.14892
ENSG00000067182,TNFRSF1A,11,-0.6726,16,-0.1337,30,1.04373,6,-1.6134,7,-1.5153,11,-0.6585,50,1.78489,16,-0.1657
ENSG00000215039,CD27-AS1,79,0.56861,70,0.36988,69,0.37505,20,-1.5509,47,-0.3293,72,0.41509,43,-0.4021,53,-0.0934
ENSG00000139190,VAMP1,57,-0.5490,52,-0.7042,42,-1.0920,232,1.76032,131,0.99489,3,-4.6673,52,-0.6874,54,-0.6757
ENSG00000111639,MRPL51,105,-0.4512,206,0.61457,193,0.57335,134,-0.0641,115,-0.3732,103,-0.4760,158,0.19422,123,-0.2275
ENSG00000111640,GAPDH,3539,0.59737,2617,0.11157,2157,-0.2101,2263,-0.1174,2516,0.06051,2147,-0.1991,1947,-0.3514,2445,0.00430
ENSG00000010295,IFFO1,24,0.12551,22,-0.0054,34,0.74391,7,-1.7602,23,0.06664,14,-0.7639,21,-0.0816,22,-0.0596
ENSG00000111642,CHD4,62,-0.7259,110,0.16329,141,0.62704,149,0.64745,85,-0.2946,109,0.13870,91,-0.1452,68,-0.6329
ENSG00000111653,ING4,52,0.78229,42,0.44302,27,-0.2530,42,0.46141,36,0.24821,22,-0.5732,24,-0.4470,18,-0.9112
ENSG00000126746,ZNF384,20,0.34756,20,0.35199,23,0.67709,3,-2.2377,18,0.19193,14,-0.1901,12,-0.4082,11,-0.5875
ENSG00000139200,PIANP,106,-0.6410,203,0.37162,178,0.17952,108,-0.6166,202,0.45578,238,0.62402,64,-1.3960,125,-0.4332
ENSG00000111652,COPS7A,81,0.16682,93,0.38168,78,0.11586,57,-0.3861,85,0.28740,70,-0.0661,70,-0.0740,48,-0.6977
ENSG00000089693,MLF2,248,-0.3229,323,0.08601,284,-0.1272,288,-0.0924,339,0.20189,360,0.25937,291,-0.0751,286,-0.1117
ENSG00000159335,PTMS,114,-0.9726,209,-0.0524,208,-0.0624,90,-1.3368,194,-0.1960,478,1.31576,137,-0.6960,280,0.46709
ENSG00000250510,GPR162,65,-0.3759,95,0.21757,104,0.39938,46,-0.8796,109,0.55485,76,-0.1388,44,-0.9666,66,-0.3740
ENSG00000111667,USP5,156,0.43779,159,0.46998,113,-0.0699,104,-0.1952,144,0.39859,73,-0.7456,92,-0.3907,87,-0.5068
ENSG00000111669,TPI1,559,-0.1701,612,-0.0287,457,-0.5219,786,0.36901,747,0.35718,632,0.02204,528,-0.2612,606,-0.0505
ENSG00000010626,LRRC23,7,-1.1755,22,0.40482,20,0.29750,22,0.44157,12,-0.6051,13,-0.3915,29,0.89194,16,-0.0943
ENSG00000111674,ENO2,576,-0.1582,623,-0.0366,414,-0.7197,689,0.12226,947,0.82469,749,0.25544,384,-0.7807,480,-0.4780
ENSG00000111676,ATN1,55,-1.1726,129,0.13357,98,-0.3210,101,-0.2399,150,0.48246,97,-0.3094,139,0.25250,126,0.10749
ENSG00000111678,C12orf57,338,0.43862,448,0.90164,232,-0.1745,284,0.15641,239,-0.1390,184,-0.5173,225,-0.2074,212,-0.3269
ENSG00000215021,PHB2,94,-0.0764,123,0.34277,79,-0.3831,77,-0.3898,112,0.23424,103,0.06728,121,0.31176,89,-0.1874
ENSG00000126749,EMG1,49,1.16897,36,0.68402,27,0.25473,7,-1.7635,19,-0.3649,10,-1.2196,20,-0.2320,24,0.02496
ENSG00000182326,C1S,41,1.45633,2,-2.7607,10,-0.7802,23,0.49952,15,-0.2585,9,-0.9798,45,1.62944,9,-1.0621
ENSG00000139182,CLSTN3,189,0.10265,280,0.73651,184,0.06356,186,0.07093,280,0.96270,75,-1.3064,47,-2.0003,72,-1.4548
ENSG00000139197,PEX5,35,-0.3936,46,0.04542,47,0.09026,42,-0.1093,52,0.27743,31,-0.5726,59,0.42430,38,-0.2712
ENSG00000059804,SLC2A3,88,-0.2707,117,0.18110,89,-0.2654,117,0.18466,141,0.61775,98,-0.0918,56,-0.9398,86,-0.3218
ENSG00000089818,NECAP1,126,-0.9179,286,0.35711,193,-0.2853,228,0.00032,356,0.93436,149,-0.6595,127,-0.9036,186,-0.3507
ENSG00000166532,RIMKLB,25,-1.3108,50,-0.2534,84,0.64449,33,-0.8766,69,0.29934,58,-0.0180,60,0.03674,53,-0.1819
ENSG00000111752,PHC1,15,-1.1276,36,0.19254,47,0.69824,55,0.88625,32,-0.0038,25,-0.3735,25,-0.3530,18,-0.9205
ENSG00000003056,M6PR,42,-0.8883,101,0.47300,112,0.73975,58,-0.4019,93,0.44379,64,-0.2325,48,-0.6653,39,-1.0439
ENSG00000175899,A2M,267,1.31131,25,-2.3464,153,0.42526,66,-0.9232,45,-1.6995,107,-0.1822,285,1.42887,128,0.10497
ENSG00000139112,GABARAPL1,499,0.55644,454,0.40267,303,-0.2590,303,-0.2379,356,0.01770,350,-0.0109,256,-0.4983,348,-0.0227
ENSG00000256537,SMIM10L1,162,1.13140,78,-0.0613,83,0.02788,85,0.07858,70,-0.2762,54,-0.6355,55,-0.5901,82,0.02152
ENSG00000070018,LRP6,23,0.10159,17,-0.3836,34,0.79572,10,-1.1124,21,-0.0880,17,-0.4068,27,0.35511,18,-0.2867
ENSG00000111261,MANSC1,9,-1.7370,42,0.48193,25,-0.3225,35,0.21418,47,0.86231,33,0.09179,19,-0.7222,20,-0.6997
ENSG00000165714,BORCS5,48,1.17676,23,0.00504,14,-0.8252,22,-0.1280,27,0.26154,18,-0.3781,18,-0.3844,21,-0.1613
ENSG00000111266,DUSP16,6,-1.4318,15,-0.2329,15,-0.2184,1,-3.3929,22,0.49327,5,-1.6458,35,1.17475,23,0.51650
ENSG00000111269,CREBL2,94,-0.1666,108,0.04649,116,0.17404,114,0.13842,118,0.23912,80,-0.4178,65,-0.7275,104,-0.0060
ENSG00000111276,CDKN1B,35,-1.5230,102,0.11985,78,-0.3246,157,0.81377,121,0.49274,48,-1.0327,120,0.37147,78,-0.3346
ENSG00000013583,HEBP1,32,-0.8132,44,-0.3201,73,0.52803,44,-0.3108,53,-0.0218,75,0.52700,38,-0.5241,55,0.01759
ENSG00000084444,FAM234B,49,-0.5824,58,-0.3365,74,0.06244,51,-0.5305,98,0.63309,73,0.02216,50,-0.5563,69,-0.0692
ENSG00000273079,GRIN2B,6,-3.2248,45,-0.3832,33,-0.9225,34,-0.7974,79,0.62576,178,1.91239,36,-0.7100,46,-0.3851
ENSG00000171681,ATF7IP,20,-0.7449,42,0.37486,37,0.17397,48,0.60109,29,-0.2205,24,-0.4597,35,0.10690,33,-0.0258
ENSG00000246705,H2AFJ,27,0.45492,19,-0.0784,16,-0.4200,4,-2.2294,16,-0.4296,53,1.56370,23,0.16762,19,-0.0918
ENSG00000084463,WBP11,78,-0.5333,125,0.20095,120,0.15484,221,1.13658,100,-0.1761,110,-0.0081,80,-0.4871,83,-0.4724
ENSG00000134533,RERG,11,-1.0389,8,-1.4791,24,0.06713,6,-2.0470,28,0.38239,77,2.04612,22,-0.0607,10,-1.2970
ENSG00000151490,PTPRO,165,1.58095,50,-0.3726,58,-0.1722,18,-1.8972,70,0.17378,117,0.97371,30,-1.1419,31,-1.1686
ENSG00000151491,EPS8,17,-0.7190,33,0.24464,34,0.34908,13,-1.1408,28,-0.0210,22,-0.3361,38,0.50304,30,0.12663
ENSG00000023734,STRAP,264,0.35818,303,0.58677,204,-0.0510,212,0.00898,235,0.22122,154,-0.4866,141,-0.6147,168,-0.3817
ENSG00000008394,MGST1,54,-1.3657,43,-1.7144,316,1.71562,61,-1.1894,73,-1.0481,87,-0.6439,236,0.93490,129,-0.0456
ENSG00000048540,LMO3,27,-2.4524,59,-1.2865,166,0.32448,26,-2.4919,126,-0.1748,453,2.04700,93,-0.6014,144,0.07443
ENSG00000052126,PLEKHA5,30,-0.6136,21,-1.1501,46,0.07615,56,0.37458,58,0.54154,44,-0.0225,41,-0.1160,37,-0.3115
ENSG00000139154,AEBP2,0,-5.5631,48,0.30169,49,0.35725,81,1.15180,40,0.00726,43,0.13546,31,-0.3822,28,-0.5747
ENSG00000084453,SLCO1A2,8,-1.8931,3,-3.1147,13,-1.1865,4,-2.7019,21,-0.4932,25,-0.1835,104,2.28309,51,1.09156
ENSG00000121350,PYROXD1,38,0.66068,32,0.39570,14,-0.9498,29,0.19100,36,0.71034,5,-2.2080,17,-0.5789,23,-0.1794
ENSG00000111711,GOLT1B,50,0.06053,69,0.55739,60,0.35988,46,-0.0958,58,0.34120,30,-0.7179,39,-0.3551,28,-0.8945
ENSG00000134548,SPX,33,-0.6908,21,-1.3271,66,0.43597,65,0.35743,25,-1.2687,17,-1.6754,175,2.11005,51,-0.0341
ENSG00000111716,LDHB,885,-0.2717,898,-0.2486,936,-0.2021,1493,0.55935,1130,0.13634,744,-0.5394,1206,0.21460,1076,0.03670
ENSG00000111726,CMAS,195,0.07677,251,0.47906,173,-0.1174,214,0.22467,248,0.58999,96,-1.0007,106,-0.8524,137,-0.5139
ENSG00000111728,ST8SIA1,12,-1.5651,21,-0.7121,32,-0.0736,30,-0.1567,47,0.68085,10,-1.7158,52,0.69956,36,0.12140
ENSG00000111731,C2CD5,45,-0.2415,44,-0.2617,79,0.73666,84,0.74407,55,0.09667,37,-0.5419,38,-0.4841,29,-0.9563
ENSG00000139163,ETNK1,140,-0.0471,176,0.31171,159,0.16123,185,0.38982,194,0.59863,70,-1.1128,74,-1.0288,95,-0.6929
ENSG00000060982,BCAT1,136,0.71406,89,0.03084,45,-1.0721,111,0.37639,124,0.71401,18,-2.3340,78,-0.1785,77,-0.2117
ENSG00000205707,ETFRF1,54,-0.1933,99,0.78106,92,0.75132,87,0.57910,41,-0.7295,55,-0.1491,52,-0.2345,38,-0.7707
ENSG00000133703,KRAS,25,-1.6016,56,-0.4030,92,0.40974,81,0.17520,102,0.69413,49,-0.6204,43,-0.8027,65,-0.2049
ENSG00000246695,RASSF8-AS1,10,-0.8277,18,0.09798,17,-0.0646,0,-5.7909,19,0.15845,15,-0.2568,31,0.91533,22,0.42963
ENSG00000123094,RASSF8,12,-1.4969,24,-0.4489,47,0.64761,24,-0.4982,42,0.52409,19,-0.7825,39,0.28163,26,-0.3753
ENSG00000123095,BHLHE41,32,-1.8004,109,0.06559,108,0.05717,81,-0.3886,137,0.55390,48,-1.1791,157,0.65460,99,-0.0901
ENSG00000123096,SSPN,16,-1.0642,11,-1.6069,61,1.14262,34,0.05902,20,-0.8665,20,-0.7454,94,1.75951,19,-0.9270
ENSG00000123104,ITPR2,10,-1.4321,6,-2.1025,62,1.64303,11,-1.3075,18,-0.6908,22,-0.3095,40,0.63914,26,-0.0356
ENSG00000111790,FGFR1OP2,24,-1.0470,47,0.01318,56,0.30394,47,0.01320,55,0.32231,49,0.05327,39,-0.2740,40,-0.2793
ENSG00000064115,TM7SF3,67,0.32321,79,0.60782,67,0.38023,23,-1.2807,56,0.07477,44,-0.3348,62,0.22079,36,-0.6839
ENSG00000152944,MED21,24,-0.6609,66,0.94945,41,0.21731,44,0.27761,36,-0.0297,25,-0.5841,33,-0.1466,28,-0.4311
ENSG00000211455,STK38L,12,-0.8549,25,0.19257,31,0.60700,1,-3.7231,30,0.64391,16,-0.4837,29,0.45613,13,-0.7959
ENSG00000110841,PPFIBP1,19,-0.1684,20,-0.0901,28,0.46974,23,0.07230,26,0.35205,13,-0.7118,26,0.31159,11,-1.0177
ENSG00000061794,MRPS35,52,-0.2749,85,0.48292,77,0.37077,58,-0.1130,77,0.42165,56,-0.1615,45,-0.5146,34,-1.0034
ENSG00000087448,KLHL42,44,-1.0678,93,0.07172,81,-0.1560,108,0.32070,116,0.54520,83,-0.1097,60,-0.6112,83,-0.1140
ENSG00000123106,CCDC91,20,-2.2952,94,-0.0302,77,-0.3726,171,0.94953,113,0.34207,62,-0.6652,80,-0.2642,112,0.27927
ENSG00000064763,FAR2,0,-4.6221,5,-1.7535,9,-0.9558,7,-1.2878,34,1.49920,22,0.36439,16,-0.1346,18,0.07800
ENSG00000087502,ERGIC2,28,-0.6526,64,0.63415,45,0.06774,32,-0.4543,45,0.08784,44,0.04073,57,0.43100,34,-0.4220
ENSG00000133687,TMTC1,39,-1.5723,107,-0.0523,120,0.14630,47,-1.3069,157,0.73010,128,0.24074,68,-0.7322,111,0.01511
ENSG00000133704,IPO8,21,-0.2886,42,0.84073,39,0.80787,6,-1.9841,18,-0.5992,19,-0.4462,20,-0.3136,30,0.30256
ENSG00000110888,CAPRIN2,754,3.85297,73,-0.6389,37,-1.7207,53,-1.1081,59,-1.1017,48,-1.2506,59,-0.9598,42,-1.5605
ENSG00000170456,DENND5B,60,-0.5744,108,0.33049,92,0.08903,81,-0.1168,115,0.55602,85,-0.0489,50,-0.8545,68,-0.4260
ENSG00000151743,AMN1,37,-0.4766,80,0.71142,42,-0.3156,40,-0.3588,65,0.48294,38,-0.4587,26,-0.9942,55,0.14369
ENSG00000151746,BICD1,39,-0.3625,74,0.66328,51,0.08292,76,0.70611,57,0.31312,19,-1.4023,27,-0.9127,38,-0.3953
ENSG00000139132,FGD4,11,-1.3582,17,-0.6833,36,0.46549,5,-2.5460,30,0.21450,28,0.04156,37,0.47780,33,0.35432
ENSG00000087470,DNM1L,128,-0.2782,160,0.06624,171,0.19077,157,0.04145,186,0.39019,138,-0.1660,117,-0.4133,118,-0.4325
ENSG00000139116,KIF21A,204,-0.1372,261,0.24741,158,-0.5743,254,0.20813,322,0.75932,95,-1.2939,192,-0.2325,193,-0.2435
ENSG00000173208,ABCD2,7,-1.2442,14,-0.1973,32,1.26493,8,-0.9386,20,0.44864,5,-1.5790,12,-0.4656,11,-0.6119
ENSG00000151229,SLC2A13,72,-0.6278,100,-0.1141,83,-0.4305,81,-0.4504,160,0.82032,147,0.49120,80,-0.4640,84,-0.4243
ENSG00000018236,CNTN1,168,-0.9946,372,0.23393,327,0.03232,385,0.29032,481,0.84647,152,-1.1388,228,-0.5280,224,-0.6048
ENSG00000151233,GXYLT1,13,-0.4682,27,0.63579,30,0.95912,21,0.24594,15,-0.3690,4,-2.1313,29,0.74481,8,-1.2093
ENSG00000015153,YAF2,31,-0.6491,64,0.45185,56,0.25320,12,-2.0500,61,0.46122,38,-0.3760,30,-0.7085,54,0.21050
ENSG00000134283,PPHLN1,30,-0.7649,82,0.79340,45,-0.1971,52,0.05920,68,0.62165,43,-0.2500,39,-0.3711,31,-0.8106
ENSG00000139168,ZCRB1,73,-0.6391,119,0.12076,115,0.06359,102,-0.1274,93,-0.3201,103,-0.1114,170,0.68832,126,0.22121
ENSG00000139174,PRICKLE1,2,-2.9484,6,-1.2750,10,-0.5483,9,-0.7228,26,1.33368,13,-0.1110,10,-0.4717,16,0.17226
ENSG00000129317,PUS7L,12,-0.8424,14,-0.5518,14,-0.5662,24,0.24126,22,0.13318,19,-0.1042,14,-0.5788,34,0.91808
ENSG00000151239,TWF1,29,-0.7149,32,-0.5787,50,0.15657,34,-0.4746,56,0.40161,46,-0.0133,60,0.42793,41,-0.1903
ENSG00000184613,NELL2,306,0.96347,142,-0.2723,220,0.46771,158,-0.1041,196,0.29091,156,-0.1277,97,-0.8452,71,-1.4071
ENSG00000273015,AC008124.1,23,-0.2504,25,-0.1156,46,1.01815,15,-0.8443,21,-0.3922,17,-0.6840,27,0.03248,28,0.07438
ENSG00000139218,SCAF11,56,-0.2128,39,-0.7460,79,0.37930,74,0.23693,63,-0.0416,35,-0.9363,65,0.02380,76,0.30438
ENSG00000111371,SLC38A1,124,-0.0441,138,0.12518,120,-0.1023,173,0.47666,175,0.63906,43,-1.6405,153,0.27873,69,-1.0151
ENSG00000134294,SLC38A2,164,0.35045,114,-0.2203,144,0.15518,180,0.50187,151,0.27667,43,-1.6823,137,0.06394,99,-0.4778
ENSG00000139211,AMIGO2,4,-4.3231,87,0.13053,85,0.10647,75,-0.0996,171,1.76458,3,-4.5060,48,-0.7824,31,-1.5407
